measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,115.0,392.0,392.0
2024-02-01,153.0,522.0,522.0
2024-03-01,173.0,590.0,590.0
2024-04-01,244.0,833.0,833.0
2024-05-01,267.0,911.0,911.0
2024-06-01,283.0,966.0,966.0
2024-07-01,283.0,966.0,966.0
2024-08-01,271.0,925.0,925.0
2024-09-01,235.0,802.0,802.0
2024-10-01,200.0,682.0,682.0
2024-11-01,96.0,328.0,328.0
2024-12-01,94.0,321.0,321.0
