measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-12-01,,,,350.0,3186.0,3186.0
2019-01-01,,,,202.552,1804.0,1804.0
2019-02-01,,,,236.343,2105.0,2105.0
2019-03-01,,,,359.009,3197.0,3197.0
2019-04-01,,,,417.552,3718.0,3718.0
2019-05-01,,,,434.739,3871.0,3871.0
2019-06-01,0.0,0.0,0.0,525.573,4680.0,4680.0
2019-07-01,0.0,0.0,0.0,518.675,4619.0,4619.0
2019-08-01,0.0,0.0,0.0,507.98,4524.0,4524.0
2019-09-01,0.0,0.0,0.0,415.421,3699.0,3699.0
2019-10-01,0.0,0.0,0.0,381.703,3399.0,3399.0
2019-11-01,0.0,0.0,0.0,244.112,2174.0,2174.0
2019-12-01,0.0,0.0,0.0,157.341,1401.0,1401.0
2021-01-01,-0.737,0.0,0.0,110.379,976.0,976.0
2021-02-01,-0.787,0.0,0.0,144.594,1279.0,1279.0
2021-03-01,-0.886,0.0,0.0,186.696,1651.0,1651.0
2021-04-01,-0.86,0.0,0.0,233.694,2067.0,2067.0
2021-05-01,-0.728,0.0,0.0,254.722,2253.0,2253.0
2021-06-01,-0.84,0.0,0.0,247.435,2188.0,2188.0
2021-07-01,-0.841,0.0,0.0,236.996,2096.0,2096.0
2021-08-01,-0.844,0.0,0.0,233.11,2062.0,2062.0
2021-09-01,-0.937,0.0,0.0,201.001,1778.0,1778.0
2021-10-01,-0.81,0.0,0.0,167.298,1480.0,1480.0
2021-11-01,-0.868,0.0,0.0,133.118,1177.0,1177.0
2021-12-01,-0.862,0.0,0.0,90.957,804.0,804.0
