measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,517.701,1766.0,1766.0
2022-02-01,729.118,2488.0,2488.0
2022-03-01,995.864,3398.0,3398.0
2022-04-01,910.67,3107.0,3107.0
2022-05-01,1220.992,4166.0,4166.0
2022-06-01,1560.158,5323.0,5323.0
2022-07-01,1492.123,5091.0,5091.0
2022-08-01,1392.3,4751.0,4751.0
2022-09-01,1242.884,4241.0,4241.0
2022-10-01,960.001,3276.0,3276.0
2022-11-01,534.549,1824.0,1824.0
2022-12-01,311.64,1063.0,1063.0
2023-01-01,445.0,1518.0,1518.0
2023-02-01,653.0,2228.0,2228.0
2023-03-01,1148.0,3917.0,3917.0
2023-04-01,1455.0,4964.0,4964.0
2023-05-01,1723.0,5879.0,5879.0
2023-06-01,1728.0,5896.0,5896.0
2023-07-01,1889.0,6445.0,6445.0
2023-08-01,1575.0,5374.0,5374.0
2023-09-01,1122.0,3828.0,3828.0
2023-10-01,897.0,3061.0,3061.0
2023-11-01,642.0,2191.0,2191.0
2023-12-01,362.0,1235.0,1235.0
2024-01-01,496.0,1692.0,1692.0
2024-02-01,953.0,3252.0,3252.0
2024-03-01,1209.0,4125.0,4125.0
2024-04-01,1328.0,4531.0,4531.0
2024-05-01,1581.0,5394.0,5394.0
2024-06-01,1608.0,5486.0,5486.0
2024-07-01,1021.0,3484.0,3484.0
2024-08-01,1127.0,3845.0,3845.0
2024-09-01,952.0,3248.0,3248.0
2024-10-01,777.0,2651.0,2651.0
2024-11-01,387.0,1320.0,1320.0
2024-12-01,305.0,1041.0,1041.0
