measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,609.84,6245.37,6245.37
2003-02-01,582.12,5961.49,5961.49
2003-03-01,848.43,8688.77,8688.77
2003-04-01,1054.35,10797.6,10797.6
2003-05-01,1166.22,11943.26,11943.26
2003-06-01,943.47,9662.08,9662.08
2003-07-01,732.6,7502.56,7502.56
2003-08-01,924.66,9469.44,9469.44
2003-09-01,1045.44,10706.35,10706.35
2003-10-01,690.03,7066.6,7066.6
2003-11-01,684.09,7005.77,7005.77
2003-12-01,370.26,3791.83,3791.83
2005-01-01,1038.296,10381.93,10381.93
2005-02-01,843.7420000000001,8436.58,8436.58
2005-03-01,921.874,9217.82,9217.82
2005-04-01,1155.6660000000002,11555.5,11555.5
2005-05-01,856.2510000000001,8561.65,8561.65
2005-06-01,767.1510000000001,7670.74,7670.74
2005-07-01,651.355,6512.9,6512.9
2005-08-01,513.585,5135.33,5135.33
2005-09-01,443.653,4436.09,4436.09
2005-10-01,902.402,9023.12,9023.12
2005-11-01,990.961,9908.62,9908.62
2005-12-01,1048.063,10479.58,10479.58
2006-01-01,1580.007,15672.0,15672.0
2006-02-01,1251.632,12415.0,12415.0
2006-03-01,956.534,9488.0,9488.0
2006-04-01,837.015,8302.0,8302.0
2006-05-01,823.017,8164.0,8164.0
2006-06-01,806.8760000000001,8003.0,8003.0
2006-07-01,958.498,9507.0,9507.0
2006-08-01,787.695,7813.0,7813.0
2006-09-01,877.115,8700.0,8700.0
2006-10-01,1207.6680000000001,11979.0,11979.0
2006-11-01,1577.684,15649.0,15649.0
2006-12-01,1181.26,11717.0,11717.0
2007-01-01,1322.848,13075.0,13075.0
2007-02-01,1178.334,11647.0,11647.0
2007-03-01,1103.885,10911.0,10911.0
2007-04-01,1240.1680000000001,12258.0,12258.0
2007-05-01,1458.722,14418.0,14418.0
2007-06-01,1121.21,11082.0,11082.0
2007-07-01,859.514,8495.0,8495.0
2007-08-01,856.155,8462.0,8462.0
2007-09-01,896.9430000000001,8865.0,8865.0
2007-10-01,861.9540000000001,8520.0,8520.0
2007-11-01,1168.637,11551.0,11551.0
2007-12-01,1267.63,12529.0,12529.0
2008-01-01,1033.548,10185.0,10185.0
2008-02-01,1056.223,10408.0,10408.0
2008-03-01,1146.828,11301.0,11301.0
2008-04-01,1032.911,10178.0,10178.0
2008-05-01,1009.6170000000001,9949.0,9949.0
2008-06-01,948.777,9349.0,9349.0
2008-07-01,903.433,8902.0,8902.0
2008-08-01,1060.47,10450.0,10450.0
2008-09-01,850.272,8379.0,8379.0
2008-10-01,744.8190000000001,7339.0,7339.0
2008-11-01,941.003,9273.0,9273.0
