measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,31.0,106.0,106.0
2024-02-01,133.0,454.0,454.0
2024-03-01,197.0,672.0,672.0
2024-04-01,226.0,771.0,771.0
2024-05-01,263.0,897.0,897.0
2024-06-01,320.0,1092.0,1092.0
2024-07-01,297.0,1013.0,1013.0
2024-08-01,260.0,887.0,887.0
2024-09-01,210.0,717.0,717.0
2024-10-01,218.0,744.0,744.0
2024-11-01,135.0,461.0,461.0
2024-12-01,86.0,293.0,293.0
