measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-01-01,28.429,403.0,403.0
2021-02-01,27.647,391.0,391.0
2021-03-01,21.547,305.0,305.0
2021-04-01,24.545,348.0,348.0
2021-05-01,28.094,398.0,398.0
2021-06-01,38.242,541.0,541.0
2021-07-01,42.129,596.0,596.0
2021-08-01,42.962,608.0,608.0
2021-09-01,36.304,515.0,515.0
2021-10-01,30.719,436.0,436.0
2021-11-01,25.267,358.0,358.0
2021-12-01,26.515,376.0,376.0
2022-01-01,19.504,276.0,276.0
2022-02-01,17.364,246.0,246.0
2022-03-01,13.827,196.0,196.0
2022-04-01,14.414,204.0,204.0
2022-05-01,21.293,301.0,301.0
2022-06-01,25.919,367.0,367.0
2022-07-01,30.543,432.0,432.0
2022-08-01,30.702,434.0,434.0
2022-09-01,25.88,366.0,366.0
2022-10-01,20.002,283.0,283.0
2022-11-01,18.747,265.0,265.0
2022-12-01,20.805,294.0,294.0
2023-01-01,19.723,280.0,280.0
2023-02-01,18.602,264.0,264.0
2023-03-01,18.359,260.0,260.0
2023-04-01,17.731,252.0,252.0
2023-05-01,25.314,359.0,359.0
2023-06-01,29.242,415.0,415.0
2023-07-01,32.07,455.0,455.0
2023-08-01,35.298,502.0,502.0
2023-09-01,29.736,422.0,422.0
2023-10-01,21.95,312.0,312.0
2023-11-01,20.351,289.0,289.0
2023-12-01,21.624,307.0,307.0
2024-01-01,21.255,305.0,305.0
2024-02-01,14.675,211.0,211.0
2024-03-01,16.653,240.0,240.0
2024-04-01,15.646,226.0,226.0
2024-05-01,20.905,301.0,301.0
2024-06-01,23.585,340.0,340.0
2024-07-01,25.493,367.0,367.0
2024-08-01,28.805,415.0,415.0
2024-09-01,23.901,344.0,344.0
2024-10-01,20.703,299.0,299.0
2024-11-01,16.586,239.0,239.0
2024-12-01,17.793,257.0,257.0
