measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2015-08-01,,,,11848.0,110412.0,110412.0
2015-09-01,,,,15276.0,142357.0,142357.0
2015-10-01,,,,13102.0,122098.0,122098.0
2015-11-01,,,,15127.0,140969.0,140969.0
2015-12-01,,,,19238.0,179279.0,179279.0
2016-01-01,,,,24621.0,227301.0,227301.0
2016-02-01,,,,40810.0,376758.0,376758.0
2016-03-01,,,,54194.0,500319.0,500319.0
2016-04-01,,,,60217.0,555923.0,555923.0
2016-05-01,,,,79264.0,731765.0,731765.0
2016-06-01,,,,79674.0,735550.0,735550.0
2016-07-01,,,,79217.0,731331.0,731331.0
2016-08-01,,,,75872.0,700450.0,700450.0
2016-09-01,,,,64449.0,594993.0,594993.0
2016-10-01,,,,57029.0,526492.0,526492.0
2016-11-01,,,,44431.0,410187.0,410187.0
2016-12-01,,,,34600.0,319427.0,319427.0
2017-01-01,,,,30405.995,280130.0,280130.0
2017-02-01,,,,33962.387,312895.0,312895.0
2017-03-01,,,,63331.011,583469.0,583469.0
2017-04-01,,,,66724.134,614729.0,614729.0
2017-05-01,,,,83894.271,772918.0,772918.0
2017-06-01,,,,90916.878,837617.0,837617.0
2017-07-01,,,,82871.753,763497.0,763497.0
2017-08-01,,,,76586.38,705590.0,705590.0
2017-09-01,,,,71515.333,658871.0,658871.0
2017-10-01,,,,65882.26,606973.0,606973.0
2017-11-01,,,,40484.897,372987.0,372987.0
2017-12-01,,,,38610.701,355720.0,355720.0
2018-01-01,,,,32530.86,296161.0,296161.0
2018-02-01,,,,45791.976,416890.0,416890.0
2018-03-01,,,,52360.256,476688.0,476688.0
2018-04-01,,,,65456.855,595919.0,595919.0
2018-05-01,,,,78900.416,718309.0,718309.0
2018-06-01,,,,85010.017,773931.0,773931.0
2018-07-01,,,,73480.089,668963.0,668963.0
2018-08-01,,,,73991.572,673619.0,673619.0
2018-09-01,,,,70043.426,637675.0,637675.0
2018-10-01,,,,55185.042,502405.0,502405.0
2018-11-01,,,,37958.63,345575.0,345575.0
