measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2003-01-01,490.03,5018.4,5018.4
2003-02-01,452.12300000000005,4630.19,4630.19
2003-03-01,498.411,5104.23,5104.23
2003-04-01,471.34,4826.99,4826.99
2003-05-01,539.677,5526.83,5526.83
2003-06-01,562.289,5758.4,5758.4
2003-07-01,721.928,7393.26,7393.26
2003-08-01,678.226,6945.71,6945.71
2003-09-01,619.77,6347.06,6347.06
2003-10-01,583.258,5973.15,5973.15
2003-11-01,493.728,5056.27,5056.27
2003-12-01,524.219,5368.53,5368.53
2004-01-01,208.906,2093.66,2093.66
2004-02-01,324.619,3253.33,3253.33
2004-03-01,462.04900000000004,4630.66,4630.66
2004-04-01,641.198,6426.09,6426.09
2004-05-01,1017.683,10199.22,10199.22
2004-06-01,1096.134,10985.45,10985.45
2004-07-01,944.38,9464.58,9464.58
2004-08-01,789.47,7912.07,7912.07
2004-09-01,575.75,5770.17,5770.17
2004-10-01,416.041,4169.56,4169.56
2004-11-01,249.25300000000001,2498.01,2498.01
2004-12-01,188.518,1889.33,1889.33
2005-01-01,454.23,4541.85,4541.85
2005-02-01,340.1,3400.66,3400.66
2005-03-01,599.45,5993.9,5993.9
2005-04-01,682.7180000000001,6826.5,6826.5
2005-05-01,703.267,7031.97,7031.97
2005-06-01,785.566,7854.87,7854.87
2005-07-01,629.4680000000001,6294.05,6294.05
2005-08-01,487.384,4873.35,4873.35
2005-09-01,578.734,5786.77,5786.77
2005-10-01,531.833,5317.8,5317.8
2005-11-01,470.86400000000003,4708.17,4708.17
2005-12-01,467.386,4673.39,4673.39
2006-01-01,539.905,5355.0,5355.0
2006-02-01,429.106,4256.0,4256.0
2006-03-01,600.003,5951.0,5951.0
2006-04-01,644.616,6394.0,6394.0
2006-05-01,658.672,6533.0,6533.0
2006-06-01,610.7230000000001,6058.0,6058.0
2006-07-01,565.347,5608.0,5608.0
2006-08-01,474.156,4703.0,4703.0
2006-09-01,519.803,5156.0,5156.0
2006-10-01,643.9590000000001,6387.0,6387.0
2006-11-01,634.9680000000001,6298.0,6298.0
2006-12-01,573.743,5691.0,5691.0
2007-01-01,263.188,2601.0,2601.0
2007-02-01,347.603,3436.0,3436.0
2007-03-01,501.574,4958.0,4958.0
2007-04-01,692.253,6842.0,6842.0
2007-05-01,828.283,8187.0,8187.0
2007-06-01,827.32,8177.0,8177.0
2007-07-01,763.096,7542.0,7542.0
2007-08-01,678.524,6707.0,6707.0
2007-09-01,549.174,5428.0,5428.0
2007-10-01,394.704,3901.0,3901.0
2007-11-01,212.74200000000002,2103.0,2103.0
2007-12-01,263.538,2605.0,2605.0
2008-01-01,267.52500000000003,2636.0,2636.0
2008-02-01,259.083,2553.0,2553.0
2008-03-01,444.312,4378.0,4378.0
2008-04-01,531.428,5237.0,5237.0
2008-05-01,681.5210000000001,6716.0,6716.0
2008-06-01,651.181,6417.0,6417.0
2008-07-01,690.815,6807.0,6807.0
2008-08-01,639.322,6300.0,6300.0
2008-09-01,400.528,3947.0,3947.0
2008-10-01,293.851,2896.0,2896.0
2008-11-01,219.80700000000002,2166.0,2166.0
2008-12-01,237.627,2342.0,2342.0
2009-01-01,169.969,1659.0,1659.0
2009-02-01,277.18,2705.0,2705.0
2009-03-01,501.689,4896.0,4896.0
2009-04-01,681.1990000000001,6649.0,6649.0
2009-05-01,791.83,7728.0,7728.0
2009-06-01,959.393,9364.0,9364.0
2009-07-01,990.8230000000001,9670.0,9670.0
2009-08-01,764.346,7460.0,7460.0
2009-09-01,540.481,5275.0,5275.0
2009-10-01,458.34900000000005,4473.0,4473.0
2009-11-01,265.967,2596.0,2596.0
2009-12-01,192.774,1881.0,1881.0
2024-01-01,43.0,147.0,147.0
2024-02-01,142.0,485.0,485.0
2024-03-01,279.0,952.0,952.0
2024-04-01,455.0,1552.0,1552.0
2024-05-01,371.0,1266.0,1266.0
2024-06-01,566.0,1931.0,1931.0
2024-07-01,207.0,706.0,706.0
2024-08-01,0.0,0.0,0.0
2024-09-01,197.0,672.0,672.0
2024-10-01,315.0,1075.0,1075.0
2024-11-01,101.0,345.0,345.0
2024-12-01,74.0,252.0,252.0
