measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-01-01,178.457,609.0,609.0
2022-02-01,223.771,764.0,764.0
2022-03-01,312.887,1068.0,1068.0
2022-04-01,365.747,1248.0,1248.0
2022-05-01,364.751,1245.0,1245.0
2022-06-01,386.878,1320.0,1320.0
2022-07-01,399.948,1365.0,1365.0
2022-08-01,398.085,1358.0,1358.0
2022-09-01,336.844,1149.0,1149.0
2022-10-01,328.077,1119.0,1119.0
2022-11-01,235.749,804.0,804.0
2022-12-01,179.806,613.0,613.0
2023-01-01,137.0,467.0,467.0
2023-02-01,10.0,34.0,34.0
2023-03-01,224.0,764.0,764.0
2023-04-01,338.0,1153.0,1153.0
2023-05-01,476.0,1624.0,1624.0
2023-06-01,367.0,1252.0,1252.0
2023-07-01,415.0,1416.0,1416.0
2023-08-01,384.0,1310.0,1310.0
2023-09-01,303.0,1034.0,1034.0
2023-10-01,267.0,911.0,911.0
2023-11-01,84.0,287.0,287.0
2023-12-01,135.0,461.0,461.0
2024-01-01,95.0,324.0,324.0
2024-02-01,272.0,928.0,928.0
2024-03-01,306.0,1044.0,1044.0
2024-04-01,320.0,1092.0,1092.0
2024-05-01,401.0,1368.0,1368.0
2024-06-01,429.0,1464.0,1464.0
2024-07-01,439.0,1498.0,1498.0
2024-08-01,371.0,1266.0,1266.0
2024-09-01,334.0,1140.0,1140.0
2024-10-01,352.0,1201.0,1201.0
2024-11-01,240.0,819.0,819.0
2024-12-01,155.0,529.0,529.0
