measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-06-01,137.613,1268.0,1268.0
2017-07-01,134.665,1241.0,1241.0
2017-08-01,134.603,1240.0,1240.0
2017-09-01,114.812,1058.0,1058.0
2017-10-01,72.94,672.0,672.0
2017-11-01,75.682,697.0,697.0
2017-12-01,49.685,458.0,458.0
2018-01-01,172.656,1572.0,1572.0
2018-02-01,160.48,1461.0,1461.0
2018-03-01,269.2,2451.0,2451.0
2018-04-01,267.875,2439.0,2439.0
2018-05-01,310.16,2824.0,2824.0
2018-06-01,344.498,3136.0,3136.0
2018-07-01,366.66,3338.0,3338.0
2018-08-01,318.77,2902.0,2902.0
2018-09-01,211.325,1924.0,1924.0
2018-10-01,195.124,1776.0,1776.0
2018-11-01,151.769,1382.0,1382.0
2018-12-01,144.483,1315.0,1315.0
2019-01-01,170.339,1517.0,1517.0
2019-02-01,203.859,1815.0,1815.0
2019-03-01,287.285,2558.0,2558.0
2019-04-01,272.841,2430.0,2430.0
2019-05-01,298.193,2655.0,2655.0
2019-06-01,325.039,2894.0,2894.0
2019-07-01,364.237,3244.0,3244.0
2019-08-01,326.682,2909.0,2909.0
2019-09-01,279.864,2492.0,2492.0
2019-10-01,200.671,1787.0,1787.0
2019-11-01,192.304,1712.0,1712.0
2019-12-01,119.686,1066.0,1066.0
2020-01-01,167.383,1467.0,1467.0
2020-02-01,186.876,1638.0,1638.0
2020-03-01,270.206,2369.0,2369.0
2020-04-01,270.945,2375.0,2375.0
2020-05-01,355.804,3119.0,3119.0
2020-06-01,357.684,3136.0,3136.0
2020-07-01,340.189,2982.0,2982.0
2020-08-01,288.844,2532.0,2532.0
2020-09-01,284.058,2490.0,2490.0
2020-10-01,201.668,1768.0,1768.0
2020-11-01,185.718,1628.0,1628.0
2020-12-01,125.625,1101.0,1101.0
2021-01-01,169.505,1499.0,1499.0
2021-02-01,119.893,1060.0,1060.0
2021-03-01,295.155,2610.0,2610.0
2021-04-01,300.778,2660.0,2660.0
2021-05-01,333.254,2947.0,2947.0
2021-06-01,329.854,2917.0,2917.0
2021-07-01,295.69,2615.0,2615.0
2021-08-01,282.625,2500.0,2500.0
2021-09-01,282.17,2496.0,2496.0
2021-10-01,218.448,1932.0,1932.0
2021-11-01,201.875,1785.0,1785.0
2021-12-01,134.753,1192.0,1192.0
2022-01-01,147.872,505.0,505.0
2022-02-01,185.42,633.0,633.0
2022-03-01,259.264,885.0,885.0
2022-04-01,303.064,1034.0,1034.0
2022-05-01,302.239,1031.0,1031.0
2022-06-01,320.574,1094.0,1094.0
2022-07-01,331.404,1131.0,1131.0
2022-08-01,329.861,1125.0,1125.0
2022-09-01,279.115,952.0,952.0
2022-10-01,271.85,928.0,928.0
2022-11-01,195.346,667.0,667.0
2022-12-01,148.991,508.0,508.0
2023-01-01,45.0,154.0,154.0
2023-02-01,165.0,563.0,563.0
2023-03-01,286.0,976.0,976.0
2023-04-01,293.0,1000.0,1000.0
2023-05-01,392.0,1338.0,1338.0
2023-06-01,325.0,1109.0,1109.0
2023-07-01,283.0,966.0,966.0
2023-08-01,196.0,669.0,669.0
2023-09-01,233.0,795.0,795.0
2023-10-01,141.0,481.0,481.0
2023-11-01,124.0,423.0,423.0
2023-12-01,72.0,246.0,246.0
2024-01-01,43.0,147.0,147.0
2024-02-01,140.0,478.0,478.0
2024-03-01,225.0,768.0,768.0
2024-04-01,258.0,880.0,880.0
2024-05-01,336.0,1146.0,1146.0
2024-06-01,360.0,1228.0,1228.0
2024-07-01,315.0,1075.0,1075.0
2024-08-01,323.0,1102.0,1102.0
2024-09-01,227.0,775.0,775.0
2024-10-01,269.0,918.0,918.0
2024-11-01,168.0,573.0,573.0
2024-12-01,112.0,382.0,382.0
