measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,1.0,21.0,21.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,35.0,661.0,661.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.529,19.0,19.0,0.0,0.0,0.0
2004-02-01,0.021,1.0,1.0,0.0,0.0,0.0
2004-03-01,0.031,1.0,1.0,0.0,0.0,0.0
2004-04-01,0.014,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.05,2.0,2.0,0.0,0.0,0.0
2004-06-01,0.11,4.0,4.0,0.0,0.0,0.0
2004-07-01,0.08700000000000001,3.0,3.0,0.0,0.0,0.0
2004-08-01,0.018000000000000002,1.0,1.0,0.0,0.0,0.0
2004-09-01,0.039,1.0,1.0,0.0,0.0,0.0
2004-10-01,0.006,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.059000000000000004,2.0,2.0,0.0,0.0,0.0
2004-12-01,0.036000000000000004,1.0,1.0,0.0,0.0,0.0
2005-01-01,0.459,23.19,23.19,33.966,478.12,478.12
2005-02-01,0.158,7.97,7.97,27.173000000000002,382.5,382.5
2005-03-01,0.175,8.83,8.83,37.707,530.79,530.79
2005-04-01,0.21200000000000002,10.7,10.7,35.794000000000004,503.86,503.86
2005-05-01,0.197,9.93,9.93,34.228,481.81,481.81
2005-06-01,0.255,12.89,12.89,64.61200000000001,909.51,909.51
2005-07-01,0.26,13.13,13.13,85.059,1197.33,1197.33
2005-08-01,0.305,15.41,15.41,84.497,1189.43,1189.43
2005-09-01,0.2,10.09,10.09,51.158,720.12,720.12
2005-10-01,0.222,11.21,11.21,36.274,510.61,510.61
2005-11-01,0.17900000000000002,9.01,9.01,31.791,447.51,447.51
2005-12-01,0.377,19.05,19.05,39.742000000000004,559.42,559.42
2006-01-01,0.5880000000000001,11.0,11.0,45.83,779.0,779.0
2006-02-01,0.307,6.0,6.0,51.807,881.0,881.0
2006-03-01,0.258,5.0,5.0,68.269,1161.0,1161.0
2006-04-01,0.495,9.0,9.0,56.495,961.0,961.0
2006-05-01,0.462,9.0,9.0,74.419,1265.0,1265.0
2006-06-01,0.42,8.0,8.0,95.86,1630.0,1630.0
2006-07-01,0.609,11.0,11.0,171.538,2916.0,2916.0
2006-08-01,0.5910000000000001,11.0,11.0,152.42700000000002,2592.0,2592.0
2006-09-01,0.271,5.0,5.0,89.66,1524.0,1524.0
2006-10-01,0.28700000000000003,5.0,5.0,97.12,1651.0,1651.0
2006-11-01,0.338,6.0,6.0,65.293,1110.0,1110.0
2006-12-01,0.374,7.0,7.0,66.281,1127.0,1127.0
2007-01-01,0.0,0.0,0.0,32.372,581.0,581.0
2007-02-01,0.0,0.0,0.0,48.44,870.0,870.0
2007-03-01,0.0,0.0,0.0,36.498000000000005,655.0,655.0
2007-04-01,0.0,0.0,0.0,29.297,526.0,526.0
2007-05-01,0.0,0.0,0.0,24.915,447.0,447.0
2007-06-01,0.0,0.0,0.0,34.785,625.0,625.0
2007-07-01,0.0,0.0,0.0,38.737,696.0,696.0
2007-08-01,0.0,0.0,0.0,56.127,1008.0,1008.0
2007-09-01,0.0,0.0,0.0,21.683,389.0,389.0
2007-10-01,0.0,0.0,0.0,31.761000000000003,570.0,570.0
2007-11-01,0.0,0.0,0.0,20.549,369.0,369.0
2007-12-01,0.0,0.0,0.0,27.835,500.0,500.0
2008-01-01,0.273,6.0,6.0,9.109,167.0,167.0
2008-02-01,0.265,6.0,6.0,10.069,185.0,185.0
2008-03-01,0.16,6.0,6.0,9.579,176.0,176.0
2008-04-01,0.17,6.0,6.0,4.622,85.0,85.0
2008-05-01,0.094,0.0,0.0,2.999,55.0,55.0
2008-06-01,0.29200000000000004,6.0,6.0,5.187,95.0,95.0
2008-07-01,0.156,0.0,0.0,10.046000000000001,184.0,184.0
2008-08-01,0.077,0.0,0.0,8.65,159.0,159.0
2008-09-01,0.11,0.0,0.0,5.2540000000000004,96.0,96.0
2008-10-01,0.049,0.0,0.0,9.101,167.0,167.0
2008-11-01,0.068,0.0,0.0,3.591,66.0,66.0
2008-12-01,0.196,6.0,6.0,5.883,108.0,108.0
2009-01-01,5.312,87.0,87.0,0.0,0.0,0.0
2009-02-01,5.415,93.0,93.0,0.0,0.0,0.0
2009-03-01,5.969,99.0,99.0,0.0,0.0,0.0
2009-04-01,4.527,76.0,76.0,0.0,0.0,0.0
2009-05-01,8.745,146.0,146.0,0.0,0.0,0.0
2009-06-01,6.189,105.0,105.0,0.0,0.0,0.0
2009-07-01,4.595,76.0,76.0,0.0,0.0,0.0
2009-08-01,6.288,105.0,105.0,0.0,0.0,0.0
2009-09-01,2.7310000000000003,47.0,47.0,0.0,0.0,0.0
2009-10-01,3.714,64.0,64.0,0.0,0.0,0.0
2009-11-01,4.425,76.0,76.0,0.0,0.0,0.0
2009-12-01,6.09,105.0,105.0,0.0,0.0,0.0
2010-01-01,23.36,378.0,378.0,37.818000000000005,601.0,601.0
2010-02-01,14.987,239.0,239.0,32.367000000000004,514.0,514.0
2010-03-01,9.067,146.0,146.0,22.931,364.0,364.0
2010-04-01,8.102,128.0,128.0,11.592,184.0,184.0
2010-05-01,9.946,157.0,157.0,19.576,311.0,311.0
2010-06-01,7.1370000000000005,111.0,111.0,30.238000000000003,480.0,480.0
2010-07-01,10.797,169.0,169.0,53.89,856.0,856.0
2010-08-01,30.192,477.0,477.0,53.766000000000005,854.0,854.0
2010-09-01,26.573,419.0,419.0,15.793000000000001,251.0,251.0
2010-10-01,13.426,215.0,215.0,12.477,198.0,198.0
2010-11-01,8.322000000000001,134.0,134.0,10.135,161.0,161.0
2010-12-01,19.926000000000002,314.0,314.0,14.582,232.0,232.0
2011-01-01,0.0,0.0,0.0,4.632,92.0,92.0
2011-02-01,0.0,0.0,0.0,4.739,94.0,94.0
2011-03-01,0.0,0.0,0.0,6.727,133.0,133.0
2011-04-01,0.0,0.0,0.0,4.29,85.0,85.0
2011-05-01,0.0,0.0,0.0,7.099,141.0,141.0
2011-06-01,0.0,0.0,0.0,5.659,112.0,112.0
2011-07-01,0.0,0.0,0.0,12.833,254.0,254.0
2011-08-01,0.0,0.0,0.0,9.032,179.0,179.0
2011-09-01,0.0,0.0,0.0,2.501,50.0,50.0
2011-10-01,0.0,0.0,0.0,5.625,111.0,111.0
2011-11-01,0.0,0.0,0.0,6.354,126.0,126.0
2011-12-01,2.939,58.0,58.0,7.57,150.0,150.0
2012-01-01,0.0,0.0,0.0,29.541,504.0,504.0
2012-02-01,0.0,0.0,0.0,39.956,681.0,681.0
2012-03-01,0.0,0.0,0.0,31.927,544.0,544.0
2012-04-01,0.0,0.0,0.0,33.56,572.0,572.0
2012-05-01,0.0,0.0,0.0,48.566,828.0,828.0
2012-06-01,0.0,0.0,0.0,49.584,845.0,845.0
2012-07-01,0.0,0.0,0.0,70.405,1201.0,1201.0
2012-08-01,0.0,0.0,0.0,39.879,680.0,680.0
2012-09-01,0.0,0.0,0.0,20.708,353.0,353.0
2012-10-01,0.0,0.0,0.0,11.954,204.0,204.0
2012-11-01,0.0,0.0,0.0,24.898,425.0,425.0
2012-12-01,0.0,0.0,0.0,24.022,410.0,410.0
2013-01-01,0.0,0.0,0.0,58.945,970.0,970.0
2013-02-01,0.0,0.0,0.0,50.547,832.0,832.0
2013-03-01,0.0,0.0,0.0,64.033,1054.0,1054.0
2013-04-01,0.0,0.0,0.0,58.312,960.0,960.0
2013-05-01,0.0,0.0,0.0,36.715,604.0,604.0
2013-06-01,0.0,0.0,0.0,51.07,840.0,840.0
2013-07-01,0.0,0.0,0.0,76.625,1261.0,1261.0
2013-08-01,0.0,0.0,0.0,78.389,1290.0,1290.0
2013-09-01,0.0,0.0,0.0,50.249,827.0,827.0
2013-10-01,0.0,0.0,0.0,51.313,844.0,844.0
2013-11-01,0.0,0.0,0.0,44.825,738.0,738.0
2013-12-01,0.0,0.0,0.0,42.977,707.0,707.0
2014-01-01,0.0,0.0,0.0,35.663,542.0,542.0
2014-02-01,0.0,0.0,0.0,28.374,431.0,431.0
2014-03-01,0.0,0.0,0.0,24.774,376.0,376.0
2014-04-01,0.0,0.0,0.0,28.341,431.0,431.0
2014-05-01,0.0,0.0,0.0,42.69,649.0,649.0
2014-06-01,0.0,0.0,0.0,32.805,499.0,499.0
2014-07-01,0.0,0.0,0.0,32.477,494.0,494.0
2014-08-01,0.0,0.0,0.0,43.79,665.0,665.0
2014-09-01,0.0,0.0,0.0,30.648,466.0,466.0
2014-10-01,0.0,0.0,0.0,53.006,805.0,805.0
2014-11-01,0.0,0.0,0.0,39.908,606.0,606.0
2014-12-01,0.0,0.0,0.0,36.524,555.0,555.0
2015-01-01,1.444,29.0,29.0,6.772,127.0,127.0
2015-02-01,0.709,12.0,12.0,7.584,143.0,143.0
2015-03-01,0.907,17.0,17.0,7.698,145.0,145.0
2015-04-01,0.459,6.0,6.0,5.757,109.0,109.0
2015-05-01,0.827,17.0,17.0,6.196,117.0,117.0
2015-06-01,0.237,6.0,6.0,6.854,130.0,130.0
2015-07-01,0.303,6.0,6.0,9.095,172.0,172.0
2015-08-01,1.059,17.0,17.0,7.059,133.0,133.0
2015-09-01,0.594,12.0,12.0,7.282,138.0,138.0
2015-10-01,0.59,12.0,12.0,6.437,122.0,122.0
2015-11-01,0.642,12.0,12.0,6.44,122.0,122.0
2015-12-01,0.549,12.0,12.0,8.506,161.0,161.0
2016-01-01,0.0,0.0,0.0,26.625,474.0,474.0
2016-02-01,0.0,0.0,0.0,27.594,491.0,491.0
2016-03-01,0.0,0.0,0.0,35.779,636.0,636.0
2016-04-01,0.0,0.0,0.0,24.531,436.0,436.0
2016-05-01,0.0,0.0,0.0,24.209,430.0,430.0
2016-06-01,0.0,0.0,0.0,29.848,531.0,531.0
2016-07-01,0.0,0.0,0.0,33.644,598.0,598.0
2016-08-01,0.0,0.0,0.0,35.702,635.0,635.0
