measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2009-01-01,26.103,238.0,238.0
2009-02-01,4.463,42.0,42.0
2009-03-01,2.637,26.0,26.0
2009-04-01,3.749,37.0,37.0
2009-05-01,2.624,26.0,26.0
2009-06-01,2.559,21.0,21.0
2009-07-01,1.99,16.0,16.0
2009-08-01,2.5090000000000003,21.0,21.0
2009-09-01,2.0020000000000002,21.0,21.0
2009-10-01,2.943,26.0,26.0
2009-11-01,1.4480000000000002,16.0,16.0
2009-12-01,3.9730000000000003,37.0,37.0
2010-01-01,8.658000000000001,76.0,76.0
2010-02-01,5.494000000000001,58.0,58.0
2010-03-01,1.454,17.0,17.0
2010-04-01,3.863,41.0,41.0
2010-05-01,5.744000000000001,58.0,58.0
2010-06-01,3.205,35.0,35.0
2010-07-01,3.365,35.0,35.0
2010-08-01,4.242,41.0,41.0
2010-09-01,4.325,47.0,47.0
2010-10-01,6.441000000000001,64.0,64.0
2010-11-01,2.943,29.0,29.0
2010-12-01,3.266,35.0,35.0
2011-01-01,2.501,29.0,29.0
2011-02-01,2.756,29.0,29.0
2011-03-01,4.436,47.0,47.0
2011-04-01,4.415,47.0,47.0
2011-05-01,2.085,23.0,23.0
2011-06-01,1.4,18.0,18.0
2011-07-01,3.374,35.0,35.0
2011-08-01,1.771,18.0,18.0
2011-09-01,2.262,23.0,23.0
2011-10-01,0.704,6.0,6.0
2011-11-01,3.874,41.0,41.0
2011-12-01,24.422,258.0,258.0
2012-01-01,0.616,6.0,6.0
2012-02-01,6.142,53.0,53.0
2012-03-01,1.458,12.0,12.0
2012-04-01,1.533,18.0,18.0
2012-05-01,19.413,193.0,193.0
2012-06-01,9.973,99.0,99.0
2012-07-01,24.258,240.0,240.0
2012-08-01,2.351,23.0,23.0
2012-09-01,1.644,18.0,18.0
2012-10-01,5.187,53.0,53.0
2012-11-01,2.155,23.0,23.0
2012-12-01,1.27,12.0,12.0
2013-01-01,7.527,81.0,81.0
2013-02-01,0.757,6.0,6.0
2013-03-01,2.013,23.0,23.0
2013-04-01,2.169,23.0,23.0
2013-05-01,7.533,75.0,75.0
2013-06-01,5.72,58.0,58.0
2013-07-01,6.566,70.0,70.0
2013-08-01,2.045,23.0,23.0
2013-09-01,16.398,168.0,168.0
2013-10-01,10.115,104.0,104.0
2013-11-01,7.603,75.0,75.0
2013-12-01,20.554,209.0,209.0
2014-01-01,15.974,157.0,157.0
2014-02-01,8.979,87.0,87.0
2014-03-01,17.145,168.0,168.0
2014-04-01,2.425,23.0,23.0
2014-05-01,2.323,23.0,23.0
2014-06-01,2.744,29.0,29.0
2014-07-01,2.19,23.0,23.0
2014-08-01,1.096,12.0,12.0
2014-09-01,0.673,6.0,6.0
2014-10-01,1.857,17.0,17.0
2014-11-01,1.275,12.0,12.0
2014-12-01,2.319,23.0,23.0
2015-01-01,2.255,29.0,29.0
2015-02-01,7.534,99.0,99.0
2015-03-01,11.6,152.0,152.0
2015-04-01,1.579,23.0,23.0
2015-05-01,7.236,94.0,94.0
2015-06-01,3.02,41.0,41.0
2015-07-01,3.175,41.0,41.0
2015-08-01,3.648,47.0,47.0
2015-09-01,5.405,70.0,70.0
2015-10-01,2.679,35.0,35.0
2015-11-01,3.516,47.0,47.0
2015-12-01,3.353,47.0,47.0
2016-01-01,2.665,23.0,23.0
2016-02-01,2.187,23.0,23.0
2016-03-01,0.969,12.0,12.0
2016-04-01,1.76,18.0,18.0
2016-05-01,2.097,23.0,23.0
2016-06-01,4.561,47.0,47.0
2016-07-01,6.91,76.0,76.0
2016-08-01,3.685,41.0,41.0
2016-09-01,1.317,12.0,12.0
2016-10-01,6.103,64.0,64.0
2016-11-01,1.957,23.0,23.0
2016-12-01,5.789,64.0,64.0
2017-01-01,3.373,41.0,41.0
2017-02-01,1.256,12.0,12.0
2017-03-01,0.44,6.0,6.0
2017-04-01,3.115,35.0,35.0
2017-05-01,2.185,23.0,23.0
2017-06-01,8.333,88.0,88.0
2017-07-01,5.666,58.0,58.0
2017-08-01,2.878,29.0,29.0
2017-09-01,2.453,23.0,23.0
2017-10-01,5.407,58.0,58.0
2017-11-01,2.616,29.0,29.0
2017-12-01,1.278,12.0,12.0
2018-01-01,4.424,35.0,35.0
2018-02-01,2.848,23.0,23.0
2018-03-01,3.152,23.0,23.0
2018-04-01,4.213,35.0,35.0
2018-05-01,11.108,88.0,88.0
2018-06-01,17.016,134.0,134.0
2018-07-01,3.706,29.0,29.0
2018-08-01,9.948,76.0,76.0
2018-09-01,8.009,64.0,64.0
2018-10-01,11.286,88.0,88.0
2018-11-01,4.785,35.0,35.0
2018-12-01,2.505,18.0,18.0
2019-01-01,2.402,29.0,29.0
2019-02-01,7.668,82.0,82.0
2019-03-01,1.808,18.0,18.0
2019-04-01,5.896,64.0,64.0
2019-05-01,9.974,105.0,105.0
2019-06-01,4.653,47.0,47.0
2019-07-01,2.682,29.0,29.0
2019-08-01,3.297,35.0,35.0
2019-09-01,6.188,64.0,64.0
2019-10-01,10.744,117.0,117.0
2019-11-01,7.733,82.0,82.0
2019-12-01,4.955,53.0,53.0
2020-01-01,3.032,18.0,18.0
2020-02-01,3.985,29.0,29.0
2020-03-01,0.358,0.0,0.0
2020-04-01,1.647,12.0,12.0
2020-05-01,10.481,82.0,82.0
2020-06-01,6.944,53.0,53.0
2020-07-01,2.903,23.0,23.0
2020-08-01,12.252,94.0,94.0
2020-09-01,3.022,23.0,23.0
2020-10-01,3.721,29.0,29.0
2020-11-01,2.125,18.0,18.0
2020-12-01,7.53,58.0,58.0
2021-01-01,4.491,58.0,58.0
2021-02-01,3.909,47.0,47.0
2021-03-01,1.293,18.0,18.0
2021-04-01,9.146,117.0,117.0
2021-05-01,2.042,23.0,23.0
2021-06-01,8.637,111.0,111.0
2021-07-01,2.707,35.0,35.0
2021-08-01,2.466,29.0,29.0
2021-09-01,2.182,29.0,29.0
2021-10-01,4.849,64.0,64.0
2021-11-01,4.12,53.0,53.0
2021-12-01,6.158,76.0,76.0
2022-01-01,1.168,18.0,18.0
2022-02-01,1.868,29.0,29.0
2022-03-01,1.693,23.0,23.0
2022-04-01,0.919,12.0,12.0
2022-05-01,1.47,23.0,23.0
2022-06-01,3.032,47.0,47.0
2022-07-01,1.158,18.0,18.0
2022-08-01,3.237,47.0,47.0
2022-09-01,4.86,70.0,70.0
2022-10-01,4.191,64.0,64.0
2022-11-01,2.679,41.0,41.0
2022-12-01,2.725,41.0,41.0
2023-01-01,1.479,35.0,35.0
2023-02-01,1.029,23.0,23.0
2023-03-01,1.029,23.0,23.0
2023-04-01,1.196,29.0,29.0
2023-05-01,0.752,18.0,18.0
2023-06-01,1.905,47.0,47.0
2023-07-01,1.127,29.0,29.0
2023-08-01,1.751,41.0,41.0
2023-09-01,0.774,18.0,18.0
2023-10-01,0.813,18.0,18.0
2023-11-01,1.616,41.0,41.0
2023-12-01,0.529,12.0,12.0
2024-01-01,2.499,41.0,41.0
2024-02-01,1.068,18.0,18.0
2024-03-01,1.177,18.0,18.0
2024-04-01,2.011,35.0,35.0
2024-05-01,2.729,41.0,41.0
2024-06-01,0.959,18.0,18.0
2024-07-01,2.565,41.0,41.0
2024-08-01,3.048,47.0,47.0
2024-09-01,1.756,29.0,29.0
2024-10-01,0.856,12.0,12.0
2024-11-01,2.069,35.0,35.0
2024-12-01,2.263,35.0,35.0
