measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,3410.128,42677.0,42677.0
2001-02-01,2669.634,33410.0,33410.0
2001-03-01,2980.73,37303.0,37303.0
2001-04-01,2633.6490000000003,32960.0,32960.0
2001-05-01,2801.429,35059.0,35059.0
2001-06-01,2936.263,36747.0,36747.0
2001-07-01,3169.007,39659.0,39659.0
2001-08-01,3301.958,41323.0,41323.0
2001-09-01,2802.587,35074.0,35074.0
2001-10-01,2700.9030000000002,33801.0,33801.0
2001-11-01,2691.467,33683.0,33683.0
2001-12-01,3039.243,38035.0,38035.0
2002-01-01,2006.884,24559.0,24559.0
2002-02-01,1766.929,21623.0,21623.0
2002-03-01,1718.893,21035.0,21035.0
2002-04-01,1758.9640000000002,21525.0,21525.0
2002-05-01,1814.2920000000001,22202.0,22202.0
2002-06-01,1968.644,24091.0,24091.0
2002-07-01,2258.503,27638.0,27638.0
2002-08-01,2282.095,27927.0,27927.0
2002-09-01,1917.6580000000001,23467.0,23467.0
2002-10-01,1962.4360000000001,24015.0,24015.0
2002-11-01,1929.922,23617.0,23617.0
2002-12-01,2136.78,26149.0,26149.0
2003-01-01,874.5490000000001,10946.0,10946.0
2003-02-01,754.763,9447.0,9447.0
2003-03-01,712.851,8923.0,8923.0
2003-04-01,696.873,8723.0,8723.0
2003-05-01,732.635,9170.0,9170.0
2003-06-01,770.2610000000001,9641.0,9641.0
2003-07-01,858.301,10743.0,10743.0
2003-08-01,893.594,11185.0,11185.0
2003-09-01,730.926,9149.0,9149.0
2003-10-01,734.7230000000001,9196.0,9196.0
2003-11-01,734.4590000000001,9193.0,9193.0
2003-12-01,848.065,10615.0,10615.0
2004-01-01,1507.5,19426.0,19426.0
2004-02-01,1507.5,19426.0,19426.0
2004-03-01,1507.5,19426.0,19426.0
2004-04-01,1507.5,19426.0,19426.0
2004-05-01,1507.5,19426.0,19426.0
2004-06-01,1507.5,19426.0,19426.0
2004-07-01,1507.5,19426.0,19426.0
2004-08-01,1507.5,19426.0,19426.0
2004-09-01,1507.5,19426.0,19426.0
2004-10-01,1507.5,19426.0,19426.0
2004-11-01,1507.5,19426.0,19426.0
2004-12-01,1507.5,19426.0,19426.0
2005-01-01,3400.951,41998.2,41998.2
2005-02-01,3033.915,37465.7,37465.7
2005-03-01,3465.1510000000003,42791.01,42791.01
2005-04-01,3457.9880000000003,42702.55,42702.55
2005-05-01,3801.5550000000003,46945.25,46945.25
2005-06-01,3766.242,46509.18,46509.18
2005-07-01,3899.742,48157.76,48157.76
2005-08-01,3882.117,47940.11,47940.11
2005-09-01,3656.9280000000003,45159.26,45159.26
2005-10-01,3691.398,45584.92,45584.92
2005-11-01,3717.8610000000003,45911.72,45911.72
2005-12-01,3726.1530000000002,46014.11,46014.11
2006-01-01,4131.764,47380.0,47380.0
2006-02-01,3818.378,43787.0,43787.0
2006-03-01,4211.928,48300.0,48300.0
2006-04-01,3098.9590000000003,35537.0,35537.0
2006-05-01,3788.742,43447.0,43447.0
2006-06-01,3968.856,45512.0,45512.0
2006-07-01,4119.014,47234.0,47234.0
2006-08-01,4094.244,46950.0,46950.0
2006-09-01,3916.241,44909.0,44909.0
2006-10-01,4063.779,46601.0,46601.0
2006-11-01,4104.366,47066.0,47066.0
2006-12-01,3954.731,45350.0,45350.0
2007-01-01,4078.373,45389.0,45389.0
2007-02-01,3553.561,39548.0,39548.0
2007-03-01,4034.775,44904.0,44904.0
2007-04-01,3829.509,42619.0,42619.0
2007-05-01,4060.1380000000004,45186.0,45186.0
2007-06-01,3967.952,44160.0,44160.0
2007-07-01,3966.703,44146.0,44146.0
2007-08-01,4006.849,44593.0,44593.0
2007-09-01,3886.27,43251.0,43251.0
2007-10-01,3955.655,44023.0,44023.0
2007-11-01,3980.3810000000003,44298.0,44298.0
2007-12-01,4181.834,46540.0,46540.0
2008-01-01,3912.119,44751.0,44751.0
2008-02-01,3544.487,40546.0,40546.0
2008-03-01,3980.9750000000004,45538.0,45538.0
2008-04-01,4000.6090000000004,45763.0,45763.0
2008-05-01,3988.2380000000003,45621.0,45621.0
2008-06-01,4008.3720000000003,45852.0,45852.0
2008-07-01,4030.69,46107.0,46107.0
2008-08-01,3921.42,44858.0,44858.0
2008-09-01,3748.375,42878.0,42878.0
2008-10-01,3798.326,43449.0,43449.0
2008-11-01,3618.646,41394.0,41394.0
2008-12-01,3957.7430000000004,45273.0,45273.0
2009-01-01,2946.013,33402.0,33402.0
2009-02-01,2978.8790000000004,33774.0,33774.0
2009-03-01,3377.2450000000003,38290.0,38290.0
2009-04-01,3190.891,36177.0,36177.0
2009-05-01,3064.342,34742.0,34742.0
2009-06-01,3199.14,36271.0,36271.0
2009-07-01,3406.07,38617.0,38617.0
2009-08-01,3254.0130000000004,36893.0,36893.0
2009-09-01,2984.136,33833.0,33833.0
2009-10-01,3225.744,36573.0,36573.0
2009-11-01,3268.3450000000003,37056.0,37056.0
2009-12-01,3279.1820000000002,37178.0,37178.0
2010-01-01,3750.8830000000003,43464.0,43464.0
2010-02-01,3139.2180000000003,36376.0,36376.0
2010-03-01,3940.755,45664.0,45664.0
2010-04-01,4123.928,47787.0,47787.0
2010-05-01,3714.6890000000003,43045.0,43045.0
2010-06-01,4043.802,46858.0,46858.0
2010-07-01,3889.076,45065.0,45065.0
2010-08-01,3988.891,46222.0,46222.0
2010-09-01,3878.155,44939.0,44939.0
2010-10-01,3596.556,41676.0,41676.0
2010-11-01,4048.636,46914.0,46914.0
2010-12-01,4305.411,49890.0,49890.0
2011-01-01,2911.128,34612.0,34612.0
2011-02-01,3307.022,39320.0,39320.0
2011-03-01,3359.822,39947.0,39947.0
2011-04-01,3328.694,39577.0,39577.0
2011-05-01,3574.68,42502.0,42502.0
2011-06-01,3703.228,44030.0,44030.0
2011-07-01,3741.399,44484.0,44484.0
2011-08-01,3470.044,41258.0,41258.0
2011-09-01,3319.325,39466.0,39466.0
2011-10-01,3640.593,43286.0,43286.0
2011-11-01,3615.126,42983.0,42983.0
2011-12-01,3827.939,45513.0,45513.0
2012-01-01,2991.895,37153.0,37153.0
2012-02-01,2897.023,35975.0,35975.0
2012-03-01,3189.052,39602.0,39602.0
2012-04-01,3021.47,37521.0,37521.0
2012-05-01,2973.999,36931.0,36931.0
2012-06-01,3149.02,39104.0,39104.0
2012-07-01,3117.826,38717.0,38717.0
2012-08-01,3105.651,38566.0,38566.0
2012-09-01,2938.094,36485.0,36485.0
2012-10-01,2972.276,36910.0,36910.0
2012-11-01,2853.705,35437.0,35437.0
2012-12-01,3116.989,38706.0,38706.0
2013-01-01,2928.937,36188.0,36188.0
2013-02-01,2706.029,33434.0,33434.0
2013-03-01,3052.013,37709.0,37709.0
2013-04-01,2627.209,32460.0,32460.0
2013-05-01,2719.8,33604.0,33604.0
2013-06-01,3017.436,37281.0,37281.0
2013-07-01,3108.172,38402.0,38402.0
2013-08-01,3145.463,38863.0,38863.0
2013-09-01,2963.232,36611.0,36611.0
2013-10-01,2958.106,36548.0,36548.0
2013-11-01,2947.201,36414.0,36414.0
2013-12-01,3241.402,40048.0,40048.0
2014-01-01,2700.698,33114.0,33114.0
2014-02-01,2229.998,27343.0,27343.0
2014-03-01,2873.431,35232.0,35232.0
2014-04-01,3060.373,37524.0,37524.0
2014-05-01,3018.42,37010.0,37010.0
2014-06-01,2932.298,35954.0,35954.0
2014-07-01,3148.618,38606.0,38606.0
2014-08-01,3154.836,38682.0,38682.0
2014-09-01,3029.897,37151.0,37151.0
2014-10-01,2472.175,30312.0,30312.0
2014-11-01,2720.946,33362.0,33362.0
2014-12-01,3228.31,39584.0,39584.0
2015-01-01,3823.894,43040.0,43040.0
2015-02-01,3015.091,33936.0,33936.0
2015-03-01,3719.72,41867.0,41867.0
2015-04-01,3735.6,42046.0,42046.0
2015-05-01,3582.856,40327.0,40327.0
2015-06-01,3700.932,41656.0,41656.0
2015-07-01,3844.623,43273.0,43273.0
2015-08-01,3944.526,44398.0,44398.0
2015-09-01,3620.813,40754.0,40754.0
2015-10-01,3528.571,39716.0,39716.0
2015-11-01,3872.86,43591.0,43591.0
2015-12-01,4129.514,46479.0,46479.0
2016-01-01,3831.936,43226.0,43226.0
2016-02-01,3614.84,40777.0,40777.0
2016-03-01,3822.253,43117.0,43117.0
2016-04-01,3595.954,40564.0,40564.0
2016-05-01,3724.109,42010.0,42010.0
2016-06-01,3565.723,40223.0,40223.0
2016-07-01,3681.679,41531.0,41531.0
2016-08-01,3655.312,41234.0,41234.0
2016-09-01,3115.409,35144.0,35144.0
2016-10-01,2847.389,32120.0,32120.0
2016-11-01,3678.95,41501.0,41501.0
2016-12-01,3732.446,42104.0,42104.0
2017-01-01,3471.047,39997.0,39997.0
2017-02-01,3041.146,35044.0,35044.0
2017-03-01,3426.4,39482.0,39482.0
2017-04-01,2818.992,32484.0,32484.0
2017-05-01,3187.78,36733.0,36733.0
2017-06-01,3366.48,38792.0,38792.0
2017-07-01,3346.456,38561.0,38561.0
2017-08-01,3544.049,40838.0,40838.0
2017-09-01,3067.467,35347.0,35347.0
2017-10-01,3188.65,36743.0,36743.0
2017-11-01,3284.377,37846.0,37846.0
2017-12-01,3411.156,39307.0,39307.0
2018-01-01,3438.576,38832.0,38832.0
2018-02-01,3402.532,38424.0,38424.0
2018-03-01,3692.499,41699.0,41699.0
2018-04-01,3211.929,36272.0,36272.0
2018-05-01,3614.157,40814.0,40814.0
2018-06-01,3427.518,38707.0,38707.0
2018-07-01,3600.786,40663.0,40663.0
2018-08-01,3748.937,42336.0,42336.0
2018-09-01,3312.941,37412.0,37412.0
2018-10-01,3572.403,40343.0,40343.0
2018-11-01,3639.985,41106.0,41106.0
2018-12-01,3670.737,41453.0,41453.0
2019-01-01,2868.255,34976.0,34976.0
2019-02-01,2697.49,32894.0,32894.0
2019-03-01,2782.212,33927.0,33927.0
2019-04-01,2713.696,33092.0,33092.0
2019-05-01,2758.593,33639.0,33639.0
2019-06-01,2911.352,35501.0,35501.0
2019-07-01,2988.723,36445.0,36445.0
2019-08-01,2985.19,36402.0,36402.0
2019-09-01,2773.868,33825.0,33825.0
2019-10-01,2961.875,36118.0,36118.0
2019-11-01,2817.553,34358.0,34358.0
2019-12-01,3026.193,36902.0,36902.0
2020-01-01,2476.289,29690.0,29690.0
2020-02-01,2118.192,25396.0,25396.0
2020-03-01,2316.178,27770.0,27770.0
2020-04-01,2290.179,27458.0,27458.0
2020-05-01,2260.642,27104.0,27104.0
2020-06-01,2238.717,26841.0,26841.0
2020-07-01,2373.09,28452.0,28452.0
2020-08-01,2339.359,28048.0,28048.0
2020-09-01,2214.609,26552.0,26552.0
2020-10-01,1780.05,21342.0,21342.0
2020-11-01,2010.848,24109.0,24109.0
2020-12-01,2208.847,26483.0,26483.0
2021-01-01,2921.435,35555.0,35555.0
2021-02-01,2369.81,28842.0,28842.0
2021-03-01,2915.568,35484.0,35484.0
2021-04-01,2775.923,33785.0,33785.0
2021-05-01,2851.542,34705.0,34705.0
2021-06-01,2807.518,34169.0,34169.0
2021-07-01,2755.305,33534.0,33534.0
2021-08-01,2654.987,32312.0,32312.0
2021-09-01,2605.109,31706.0,31706.0
2021-10-01,2615.636,31833.0,31833.0
2021-11-01,2306.834,28075.0,28075.0
2021-12-01,2646.333,32207.0,32207.0
2022-01-01,2997.313,35298.0,35298.0
2022-02-01,2549.347,30023.0,30023.0
2022-03-01,3409.999,40158.0,40158.0
2022-04-01,3189.512,37561.0,37561.0
2022-05-01,3205.492,37750.0,37750.0
2022-06-01,3046.256,35874.0,35874.0
2022-07-01,3072.833,36187.0,36187.0
2022-08-01,2849.66,33559.0,33559.0
2022-09-01,2281.549,26869.0,26869.0
2022-10-01,2915.366,34333.0,34333.0
2022-11-01,3166.063,37285.0,37285.0
2022-12-01,3120.61,36750.0,36750.0
2023-01-01,3304.477,38325.0,38325.0
2023-02-01,3010.229,34912.0,34912.0
2023-03-01,3531.315,40956.0,40956.0
2023-04-01,2823.726,32749.0,32749.0
2023-05-01,3271.777,37946.0,37946.0
2023-06-01,3362.973,39003.0,39003.0
2023-07-01,3334.325,38671.0,38671.0
2023-08-01,3480.173,40363.0,40363.0
2023-09-01,3220.919,37356.0,37356.0
2023-10-01,3393.837,39362.0,39362.0
2023-11-01,3232.081,37485.0,37485.0
2023-12-01,3544.168,41105.0,41105.0
2024-01-01,3010.299,35781.0,35781.0
2024-02-01,3030.502,36021.0,36021.0
2024-03-01,3372.811,40090.0,40090.0
2024-04-01,2996.542,35617.0,35617.0
2024-05-01,3283.068,39023.0,39023.0
2024-06-01,3257.895,38724.0,38724.0
2024-07-01,3251.981,38654.0,38654.0
2024-08-01,3389.09,40283.0,40283.0
2024-09-01,3000.034,35659.0,35659.0
2024-10-01,3092.246,36755.0,36755.0
2024-11-01,3033.984,36063.0,36063.0
2024-12-01,2997.548,35629.0,35629.0
