measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,2347.0,24035.63,24035.63
2003-02-01,1458.0,14931.38,14931.38
2003-03-01,2457.0,25162.14,25162.14
2003-04-01,2457.0,25162.14,25162.14
2003-05-01,3307.0,33866.99,33866.99
2003-06-01,2417.0,24752.5,24752.5
2003-07-01,927.0,9493.41,9493.41
2003-08-01,1551.0,15883.79,15883.79
2003-09-01,529.0,5417.49,5417.49
2003-10-01,2889.0,29586.25,29586.25
2003-11-01,3321.0,34010.36,34010.36
2003-12-01,3551.0,36365.79,36365.79
2004-01-01,236.33700000000002,2368.57,2368.57
2004-02-01,212.15900000000002,2126.26,2126.26
2004-03-01,246.86700000000002,2474.1,2474.1
2004-04-01,218.67100000000002,2191.52,2191.52
2004-05-01,226.61800000000002,2271.17,2271.17
2004-06-01,227.839,2283.4,2283.4
2004-07-01,234.049,2345.64,2345.64
2004-08-01,233.74900000000002,2342.63,2342.63
2004-09-01,221.95700000000002,2224.45,2224.45
2004-10-01,218.662,2191.43,2191.43
2004-11-01,240.67600000000002,2412.05,2412.05
2004-12-01,258.415,2589.84,2589.84
2005-01-01,481.28700000000003,4812.39,4812.39
2005-02-01,391.10400000000004,3910.65,3910.65
2005-03-01,427.321,4272.78,4272.78
2005-04-01,535.692,5356.38,5356.38
2005-05-01,396.90200000000004,3968.63,3968.63
2005-06-01,355.601,3555.66,3555.66
2005-07-01,301.926,3018.96,3018.96
2005-08-01,238.06400000000002,2380.41,2380.41
2005-09-01,205.649,2056.28,2056.28
2005-10-01,418.295,4182.53,4182.53
2005-11-01,459.345,4592.99,4592.99
2005-12-01,485.814,4857.65,4857.65
2006-01-01,2151.742,21343.0,21343.0
2006-02-01,1940.236,19245.0,19245.0
2006-03-01,1709.375,16955.0,16955.0
2006-04-01,1860.5990000000002,18455.0,18455.0
2006-05-01,2199.846,21820.0,21820.0
2006-06-01,2161.492,21440.0,21440.0
2006-07-01,2266.62,22483.0,22483.0
2006-08-01,2250.241,22320.0,22320.0
2006-09-01,1460.673,14488.0,14488.0
2006-10-01,1287.6870000000001,12773.0,12773.0
2006-11-01,1508.306,14961.0,14961.0
2006-12-01,1597.182,15842.0,15842.0
2007-01-01,1954.016,19313.0,19313.0
2007-02-01,1549.471,15315.0,15315.0
2007-03-01,1849.8220000000001,18284.0,18284.0
2007-04-01,1617.585,15988.0,15988.0
2007-05-01,1725.458,17054.0,17054.0
2007-06-01,1488.461,14712.0,14712.0
2007-07-01,1427.58,14110.0,14110.0
2007-08-01,1433.5330000000001,14169.0,14169.0
2007-09-01,1347.236,13316.0,13316.0
2007-10-01,1387.112,13710.0,13710.0
2007-11-01,1533.904,15161.0,15161.0
2007-12-01,1611.653,15930.0,15930.0
2008-01-01,2001.557,19723.0,19723.0
2008-02-01,1673.068,16486.0,16486.0
2008-03-01,2168.743,21371.0,21371.0
2008-04-01,1971.163,19424.0,19424.0
2008-05-01,2061.945,20318.0,20318.0
2008-06-01,1896.659,18690.0,18690.0
2008-07-01,2007.978,19787.0,19787.0
2008-08-01,1916.998,18890.0,18890.0
2008-09-01,1734.5610000000001,17092.0,17092.0
2008-10-01,1775.219,17493.0,17493.0
2008-11-01,2012.9350000000002,19835.0,19835.0
2008-12-01,2101.174,20705.0,20705.0
2009-01-01,1856.066,18115.0,18115.0
2009-02-01,1705.035,16641.0,16641.0
2009-03-01,2083.746,20337.0,20337.0
2009-04-01,1908.62,18628.0,18628.0
2009-05-01,2008.279,19601.0,19601.0
2009-06-01,1840.222,17961.0,17961.0
2009-07-01,1930.42,18841.0,18841.0
2009-08-01,1884.381,18392.0,18392.0
2009-09-01,1705.603,16647.0,16647.0
2009-10-01,1769.6760000000002,17272.0,17272.0
2009-11-01,1913.228,18673.0,18673.0
2009-12-01,2022.7240000000002,19742.0,19742.0
2010-01-01,1828.7930000000001,17842.0,17842.0
2010-02-01,1642.268,16022.0,16022.0
2010-03-01,1928.413,18814.0,18814.0
2010-04-01,1701.354,16598.0,16598.0
2010-05-01,1715.9080000000001,16740.0,16740.0
2010-06-01,1711.199,16694.0,16694.0
2010-07-01,1788.9260000000002,17453.0,17453.0
2010-08-01,1718.82,16769.0,16769.0
2010-09-01,1614.039,15747.0,15747.0
2010-10-01,1668.0040000000001,16273.0,16273.0
2010-11-01,1839.0510000000002,17942.0,17942.0
2010-12-01,1964.2250000000001,19163.0,19163.0
2011-01-01,1577.463,15327.0,15327.0
2011-02-01,1367.537,13287.0,13287.0
2011-03-01,1818.683,17670.0,17670.0
2011-04-01,1648.218,16014.0,16014.0
2011-05-01,1925.79,18711.0,18711.0
2011-06-01,1912.956,18586.0,18586.0
2011-07-01,1846.257,17938.0,17938.0
2011-08-01,1768.094,17179.0,17179.0
2011-09-01,1672.731,16252.0,16252.0
2011-10-01,1775.061,17246.0,17246.0
2011-11-01,1923.399,18688.0,18688.0
2011-12-01,2077.811,20188.0,20188.0
2012-01-01,1666.853,15862.0,15862.0
2012-02-01,1609.182,15313.0,15313.0
2012-03-01,1718.542,16354.0,16354.0
2012-04-01,1430.816,13616.0,13616.0
2012-05-01,1401.749,13339.0,13339.0
2012-06-01,1277.911,12161.0,12161.0
2012-07-01,1230.641,11711.0,11711.0
2012-08-01,1189.835,11322.0,11322.0
2012-09-01,1117.405,10633.0,10633.0
2012-10-01,1116.66,10626.0,10626.0
2012-11-01,1337.395,12727.0,12727.0
2012-12-01,1350.011,12847.0,12847.0
2013-01-01,1753.139,16727.0,16727.0
2013-02-01,1498.094,14293.0,14293.0
2013-03-01,1728.451,16491.0,16491.0
2013-04-01,1526.152,14561.0,14561.0
2013-05-01,1572.377,15002.0,15002.0
2013-06-01,1529.742,14595.0,14595.0
2013-07-01,1759.621,16789.0,16789.0
2013-08-01,1672.046,15953.0,15953.0
2013-09-01,1536.923,14664.0,14664.0
2013-10-01,1652.169,15763.0,15763.0
2013-11-01,1857.948,17727.0,17727.0
2013-12-01,1834.338,17501.0,17501.0
2014-01-01,1467.995,13961.0,13961.0
2014-02-01,1398.888,13303.0,13303.0
2014-03-01,1553.826,14777.0,14777.0
2014-04-01,1514.44,14402.0,14402.0
2014-05-01,1662.721,15812.0,15812.0
2014-06-01,1589.38,15115.0,15115.0
2014-07-01,1645.43,15648.0,15648.0
2014-08-01,1621.795,15423.0,15423.0
2014-09-01,1509.185,14352.0,14352.0
2014-10-01,1573.503,14964.0,14964.0
2014-11-01,1645.685,15650.0,15650.0
2014-12-01,1680.152,15978.0,15978.0
2015-01-01,915.354,8530.0,8530.0
2015-02-01,792.418,7385.0,7385.0
2015-03-01,908.197,8463.0,8463.0
2015-04-01,875.009,8154.0,8154.0
2015-05-01,918.365,8558.0,8558.0
2015-06-01,923.71,8608.0,8608.0
2015-07-01,1081.248,10076.0,10076.0
2015-08-01,1059.374,9872.0,9872.0
2015-09-01,980.166,9134.0,9134.0
2015-10-01,960.007,8946.0,8946.0
2015-11-01,1005.023,9366.0,9366.0
2015-12-01,1021.129,9516.0,9516.0
2016-01-01,977.266,9022.0,9022.0
2016-02-01,916.023,8457.0,8457.0
2016-03-01,981.214,9059.0,9059.0
2016-04-01,993.203,9169.0,9169.0
2016-05-01,999.281,9225.0,9225.0
2016-06-01,956.395,8829.0,8829.0
2016-07-01,951.768,8787.0,8787.0
2016-08-01,933.452,8618.0,8618.0
2016-09-01,852.111,7867.0,7867.0
2016-10-01,878.295,8108.0,8108.0
2016-11-01,952.118,8790.0,8790.0
2016-12-01,962.874,8889.0,8889.0
2017-01-01,2014.918,18563.0,18563.0
2017-02-01,1883.518,17353.0,17353.0
2017-03-01,2144.721,19759.0,19759.0
2017-04-01,2003.67,18460.0,18460.0
2017-05-01,2126.247,19589.0,19589.0
2017-06-01,2138.485,19702.0,19702.0
2017-07-01,2217.938,20434.0,20434.0
2017-08-01,2167.511,19969.0,19969.0
2017-09-01,1982.517,18265.0,18265.0
2017-10-01,1977.788,18221.0,18221.0
2017-11-01,2190.622,20182.0,20182.0
2017-12-01,2215.065,20407.0,20407.0
2018-01-01,967.008,8804.0,8804.0
2018-02-01,958.689,8728.0,8728.0
2018-03-01,1144.449,10419.0,10419.0
2018-04-01,1048.202,9543.0,9543.0
2018-05-01,1105.834,10068.0,10068.0
2018-06-01,1059.455,9645.0,9645.0
2018-07-01,1080.866,9840.0,9840.0
2018-08-01,1055.516,9609.0,9609.0
2018-09-01,979.754,8920.0,8920.0
2018-10-01,1015.891,9249.0,9249.0
