measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2018-06-01,1344.101,8586.0,8586.0
2018-07-01,1618.54,10338.0,10338.0
2018-08-01,1692.236,10808.0,10808.0
2018-09-01,1403.198,8962.0,8962.0
2018-10-01,1400.493,8946.0,8946.0
2018-11-01,1482.243,9467.0,9467.0
2018-12-01,1547.189,9882.0,9882.0
2019-01-01,650.802,4366.0,4366.0
2019-02-01,581.557,3902.0,3902.0
2019-03-01,586.607,3936.0,3936.0
2019-04-01,640.98,4301.0,4301.0
2019-05-01,610.967,4100.0,4100.0
2019-06-01,668.169,4483.0,4483.0
2019-07-01,895.644,6010.0,6010.0
2019-08-01,818.843,5495.0,5495.0
2019-09-01,659.413,4425.0,4425.0
2019-10-01,547.319,3672.0,3672.0
2019-11-01,689.15,4624.0,4624.0
2019-12-01,856.549,5748.0,5748.0
2020-01-01,1409.381,10154.0,10154.0
2020-02-01,1320.673,9516.0,9516.0
2020-03-01,1196.909,8625.0,8625.0
2020-04-01,1225.345,8829.0,8829.0
2020-05-01,1086.391,7828.0,7828.0
2020-06-01,1452.457,10465.0,10465.0
2020-07-01,1745.974,12581.0,12581.0
2020-08-01,1555.575,11209.0,11209.0
2020-09-01,1371.179,9880.0,9880.0
2020-10-01,1119.261,8064.0,8064.0
2020-11-01,1251.295,9016.0,9016.0
2020-12-01,1411.56,10171.0,10171.0
2021-01-01,1066.774,8175.0,8175.0
2021-02-01,982.834,7531.0,7531.0
2021-03-01,1096.977,8406.0,8406.0
2021-04-01,841.912,6452.0,6452.0
2021-05-01,941.077,7211.0,7211.0
2021-06-01,1209.266,9267.0,9267.0
2021-07-01,1231.725,9439.0,9439.0
2021-08-01,1324.713,10151.0,10151.0
2021-09-01,1114.615,8541.0,8541.0
2021-10-01,960.726,7361.0,7361.0
2021-11-01,1321.831,10129.0,10129.0
2021-12-01,1140.55,8740.0,8740.0
2022-01-01,848.575,6488.0,6488.0
2022-02-01,686.264,5247.0,5247.0
2022-03-01,880.064,6729.0,6729.0
2022-04-01,696.425,5324.0,5324.0
2022-05-01,734.654,5617.0,5617.0
2022-06-01,948.868,7255.0,7255.0
2022-07-01,1126.053,8610.0,8610.0
2022-08-01,1141.178,8725.0,8725.0
2022-09-01,1009.024,7715.0,7715.0
2022-10-01,805.944,6162.0,6162.0
2022-11-01,887.836,6788.0,6788.0
2022-12-01,742.115,5674.0,5674.0
2023-01-01,1062.104,7549.0,7549.0
2023-02-01,910.851,6473.0,6473.0
2023-03-01,1149.062,8166.0,8166.0
2023-04-01,1083.801,7703.0,7703.0
2023-05-01,857.765,6096.0,6096.0
2023-06-01,1285.827,9138.0,9138.0
2023-07-01,1298.969,9232.0,9232.0
2023-08-01,1172.924,8336.0,8336.0
2023-09-01,1110.233,7890.0,7890.0
2023-10-01,957.49,6805.0,6805.0
2023-11-01,1136.855,8080.0,8080.0
2023-12-01,1099.119,7811.0,7811.0
2024-01-01,705.0,4909.0,4909.0
2024-02-01,659.0,4594.0,4594.0
2024-03-01,701.0,4927.0,4927.0
2024-04-01,670.0,4678.0,4678.0
2024-05-01,545.0,3829.0,3829.0
2024-06-01,89.0,638.0,638.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
