measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,109.0,372.0,372.0
2024-03-01,222.0,757.0,757.0
2024-04-01,302.0,1030.0,1030.0
2024-05-01,320.0,1092.0,1092.0
2024-06-01,423.0,1443.0,1443.0
2024-07-01,369.0,1259.0,1259.0
2024-08-01,347.0,1184.0,1184.0
2024-09-01,249.0,850.0,850.0
2024-10-01,289.0,986.0,986.0
2024-11-01,180.0,614.0,614.0
2024-12-01,142.0,485.0,485.0
