measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,4031.5860000000002,41772.0,41772.0
2006-05-01,4669.584,48382.0,48382.0
2006-06-01,5950.32,61652.0,61652.0
2006-07-01,7480.85,77510.0,77510.0
2006-08-01,7575.193,78487.0,78487.0
2006-09-01,5154.178,53403.0,53403.0
2006-10-01,4666.653,48352.0,48352.0
2006-11-01,3465.7160000000003,35909.0,35909.0
2006-12-01,3612.92,37434.0,37434.0
2007-01-01,2869.744,28189.0,28189.0
2007-02-01,2516.079,24715.0,24715.0
2007-03-01,2341.331,22999.0,22999.0
2007-04-01,2899.6530000000002,28483.0,28483.0
2007-05-01,3982.295,39118.0,39118.0
2007-06-01,4379.915,43024.0,43024.0
2007-07-01,4013.2580000000003,39422.0,39422.0
2007-08-01,4374.502,42970.0,42970.0
2007-09-01,4531.115,44509.0,44509.0
2007-10-01,3866.038,37976.0,37976.0
2007-11-01,3842.62,37746.0,37746.0
2007-12-01,3363.451,33039.0,33039.0
2008-01-01,2948.935,29384.0,29384.0
2008-02-01,2800.656,27908.0,27908.0
2008-03-01,2743.8830000000003,27342.0,27342.0
2008-04-01,2872.4790000000003,28624.0,28624.0
2008-05-01,2039.1380000000001,20319.0,20319.0
2008-06-01,1894.989,18883.0,18883.0
2008-07-01,2618.0860000000002,26089.0,26089.0
2008-08-01,3287.9460000000004,32764.0,32764.0
2008-09-01,2885.28,28751.0,28751.0
2008-10-01,2656.717,26474.0,26474.0
2008-11-01,2429.754,24212.0,24212.0
2008-12-01,2647.137,26378.0,26378.0
2009-01-01,3168.262,44085.0,44085.0
2009-02-01,2998.039,41716.0,41716.0
2009-03-01,2845.681,39596.0,39596.0
2009-04-01,2305.841,32084.0,32084.0
2009-05-01,2392.308,33287.0,33287.0
2009-06-01,2096.217,29168.0,29168.0
2009-07-01,3074.1220000000003,42774.0,42774.0
2009-08-01,2672.5,37186.0,37186.0
2009-09-01,2956.126,41133.0,41133.0
2009-10-01,1270.1380000000001,17673.0,17673.0
2009-11-01,1839.122,25590.0,25590.0
2009-12-01,3276.6440000000002,45592.0,45592.0
2010-01-01,6491.147,54106.0,54106.0
2010-02-01,5614.9890000000005,46803.0,46803.0
2010-03-01,5948.205,49581.0,49581.0
2010-04-01,5187.072,43236.0,43236.0
2010-05-01,4607.736,38407.0,38407.0
2010-06-01,4359.493,36338.0,36338.0
2010-07-01,6259.261,52174.0,52174.0
2010-08-01,6394.533,53301.0,53301.0
2010-09-01,5664.684,47218.0,47218.0
2010-10-01,5291.036,44103.0,44103.0
2010-11-01,5856.14,48814.0,48814.0
2010-12-01,5198.704000000001,43334.0,43334.0
2011-01-01,5590.274,41749.0,41749.0
2011-02-01,5350.378,39957.0,39957.0
2011-03-01,4692.86,35046.0,35046.0
2011-04-01,4665.319,34841.0,34841.0
2011-05-01,4863.318,36319.0,36319.0
2011-06-01,3351.757,25031.0,25031.0
2011-07-01,6523.664,48719.0,48719.0
2011-08-01,6706.025,50081.0,50081.0
2011-09-01,5873.342,43862.0,43862.0
2011-10-01,5327.545,39786.0,39786.0
2011-11-01,4980.662,37196.0,37196.0
