measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2009-01-01,34.345,265.0,265.0
2009-02-01,5.872,48.0,48.0
2009-03-01,3.47,26.0,26.0
2009-04-01,4.933,37.0,37.0
2009-05-01,3.4530000000000003,26.0,26.0
2009-06-01,3.367,26.0,26.0
2009-07-01,2.619,21.0,21.0
2009-08-01,3.301,26.0,26.0
2009-09-01,2.635,21.0,21.0
2009-10-01,3.8720000000000003,32.0,32.0
2009-11-01,1.905,16.0,16.0
2009-12-01,5.228000000000001,42.0,42.0
2010-01-01,8.169,93.0,93.0
2010-02-01,5.183,52.0,52.0
2010-03-01,1.372,12.0,12.0
2010-04-01,3.644,35.0,35.0
2010-05-01,5.4190000000000005,52.0,52.0
2010-06-01,3.024,29.0,29.0
2010-07-01,3.174,29.0,29.0
2010-08-01,4.002,41.0,41.0
2010-09-01,4.08,41.0,41.0
2010-10-01,6.0760000000000005,58.0,58.0
2010-11-01,2.7760000000000002,29.0,29.0
2010-12-01,3.081,29.0,29.0
2011-01-01,2.412,29.0,29.0
2011-02-01,2.654,29.0,29.0
2011-03-01,4.271,41.0,41.0
2011-04-01,4.251,41.0,41.0
2011-05-01,2.007,18.0,18.0
2011-06-01,1.348,12.0,12.0
2011-07-01,3.249,35.0,35.0
2011-08-01,1.705,18.0,18.0
2011-09-01,2.178,23.0,23.0
2011-10-01,0.678,6.0,6.0
2011-11-01,3.73,35.0,35.0
2011-12-01,23.517,241.0,241.0
2012-01-01,0.527,6.0,6.0
2012-02-01,5.253,41.0,41.0
2012-03-01,1.247,12.0,12.0
2012-04-01,1.311,12.0,12.0
2012-05-01,16.604,146.0,146.0
2012-06-01,8.53,76.0,76.0
2012-07-01,20.747,187.0,187.0
2012-08-01,2.01,18.0,18.0
2012-09-01,1.406,12.0,12.0
2012-10-01,4.436,41.0,41.0
2012-11-01,1.843,18.0,18.0
2012-12-01,1.086,12.0,12.0
2013-01-01,9.643,104.0,104.0
2013-02-01,0.969,12.0,12.0
2013-03-01,2.578,29.0,29.0
2013-04-01,2.778,29.0,29.0
2013-05-01,9.649,104.0,104.0
2013-06-01,7.327,81.0,81.0
2013-07-01,8.411,93.0,93.0
2013-08-01,2.619,29.0,29.0
2013-09-01,21.005,232.0,232.0
2013-10-01,12.956,145.0,145.0
2013-11-01,9.738,110.0,110.0
2013-12-01,26.327,290.0,290.0
2014-01-01,15.431,162.0,162.0
2014-02-01,8.674,87.0,87.0
2014-03-01,16.564,168.0,168.0
2014-04-01,2.343,23.0,23.0
2014-05-01,2.245,23.0,23.0
2014-06-01,2.651,29.0,29.0
2014-07-01,2.116,23.0,23.0
2014-08-01,1.059,12.0,12.0
2014-09-01,0.65,6.0,6.0
2014-10-01,1.794,17.0,17.0
2014-11-01,1.232,12.0,12.0
2014-12-01,2.241,23.0,23.0
2015-01-01,2.213,29.0,29.0
2015-02-01,7.397,99.0,99.0
2015-03-01,11.389,152.0,152.0
2015-04-01,1.551,23.0,23.0
2015-05-01,7.104,94.0,94.0
2015-06-01,2.965,41.0,41.0
2015-07-01,3.117,41.0,41.0
2015-08-01,3.582,47.0,47.0
2015-09-01,5.307,70.0,70.0
2015-10-01,2.631,35.0,35.0
2015-11-01,3.452,47.0,47.0
2015-12-01,3.292,41.0,41.0
2016-01-01,2.864,29.0,29.0
2016-02-01,2.351,23.0,23.0
2016-03-01,1.042,12.0,12.0
2016-04-01,1.892,23.0,23.0
2016-05-01,2.255,23.0,23.0
2016-06-01,4.903,53.0,53.0
2016-07-01,7.429,82.0,82.0
2016-08-01,3.961,41.0,41.0
2016-09-01,1.415,18.0,18.0
2016-10-01,6.561,70.0,70.0
2016-11-01,2.104,23.0,23.0
2016-12-01,6.223,70.0,70.0
2017-01-01,3.546,41.0,41.0
2017-02-01,1.32,12.0,12.0
2017-03-01,0.463,6.0,6.0
2017-04-01,3.274,35.0,35.0
2017-05-01,2.297,23.0,23.0
2017-06-01,8.76,94.0,94.0
2017-07-01,5.957,64.0,64.0
2017-08-01,3.026,35.0,35.0
2017-09-01,2.579,29.0,29.0
2017-10-01,5.684,58.0,58.0
2017-11-01,2.75,29.0,29.0
2017-12-01,1.344,12.0,12.0
2018-01-01,4.053,35.0,35.0
2018-02-01,2.608,23.0,23.0
2018-03-01,2.886,23.0,23.0
2018-04-01,3.857,35.0,35.0
2018-05-01,10.171,88.0,88.0
2018-06-01,15.581,134.0,134.0
2018-07-01,3.393,29.0,29.0
2018-08-01,9.109,82.0,82.0
2018-09-01,7.333,64.0,64.0
2018-10-01,10.334,88.0,88.0
2018-11-01,4.382,41.0,41.0
2018-12-01,2.293,18.0,18.0
2019-01-01,2.507,23.0,23.0
2019-02-01,8.006,82.0,82.0
2019-03-01,1.888,18.0,18.0
2019-04-01,6.156,58.0,58.0
2019-05-01,10.414,105.0,105.0
2019-06-01,4.858,47.0,47.0
2019-07-01,2.801,29.0,29.0
2019-08-01,3.443,35.0,35.0
2019-09-01,6.461,64.0,64.0
2019-10-01,11.218,111.0,111.0
2019-11-01,8.074,82.0,82.0
2019-12-01,5.174,53.0,53.0
2020-01-01,2.927,18.0,18.0
2020-02-01,3.848,29.0,29.0
2020-03-01,0.346,0.0,0.0
2020-04-01,1.59,12.0,12.0
2020-05-01,10.119,76.0,76.0
2020-06-01,6.704,53.0,53.0
2020-07-01,2.803,23.0,23.0
2020-08-01,11.83,88.0,88.0
2020-09-01,2.918,23.0,23.0
2020-10-01,3.592,29.0,29.0
2020-11-01,2.052,18.0,18.0
2020-12-01,7.271,53.0,53.0
2021-01-01,4.145,47.0,47.0
2021-02-01,3.609,47.0,47.0
2021-03-01,1.193,18.0,18.0
2021-04-01,8.443,105.0,105.0
2021-05-01,1.885,23.0,23.0
2021-06-01,7.973,99.0,99.0
2021-07-01,2.498,29.0,29.0
