measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2005-09-01,16.63073,101.12,199.74,102.56427,623.65,1231.85,,,
2005-10-01,23.31798,141.78,280.06,70.92802,431.27,851.89,,,
2005-11-01,15.70026,95.47,188.57,63.66574,387.13,764.67,,,
2005-12-01,43.00792,261.51,516.56,68.78608,418.26,826.17,,,
2006-01-01,21.95101,133.47,263.66,65.31799,397.17,784.55,,,
2006-02-01,27.51314,167.29,330.46,65.12986,396.02,782.26,,,
2006-03-01,50.09954,304.63,601.76,71.05046,432.03,853.41,,,
2006-04-01,23.75342,144.43,285.3,59.73858,363.24,717.51,,,
2006-05-01,16.4052,99.75,197.04,57.9508,352.37,696.03,,,
2006-06-01,15.797509999999999,96.06,189.75,74.12749,450.73,890.36,,,
2006-07-01,19.58175,119.07,235.2,111.01125,675.0,1333.38,,,
2006-08-01,20.83523,126.69,250.25,104.51577,635.51,1255.34,,,
2006-09-01,12.18014,74.06,146.29,74.13386,450.77,890.41,,,
2006-10-01,12.12629,73.73,145.65,82.67770999999999,502.72,993.03,,,
2006-11-01,19.709049999999998,119.84,236.73,71.11195,432.39,854.14,,,
2006-12-01,21.95631,133.51,263.72,69.48769,422.52,834.62,,,
