measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2015-01-01,5652.0,57235.0,57235.0
2015-02-01,7848.0,74576.0,74576.0
2015-03-01,8580.0,80461.0,80461.0
2015-04-01,17794.0,157086.0,157086.0
2015-05-01,45058.0,374685.0,374685.0
2015-06-01,71855.0,608569.0,608569.0
2015-07-01,59614.0,514897.0,514897.0
2015-08-01,44639.0,393844.0,393844.0
2015-09-01,24735.0,210934.0,210934.0
2015-10-01,21201.0,192911.0,192911.0
2015-11-01,17519.0,144918.0,144918.0
2015-12-01,20376.0,181032.0,181032.0
2016-01-01,15735.0,144663.0,144663.0
2016-02-01,12868.0,120827.0,120827.0
2016-03-01,7970.0,79215.0,79215.0
2016-04-01,19968.0,179703.0,179703.0
2016-05-01,16503.0,150717.0,150717.0
2016-06-01,9044.0,89574.0,89574.0
2016-07-01,9803.0,95863.0,95863.0
2016-08-01,40159.0,360932.0,360932.0
2016-09-01,9689.0,94931.0,94931.0
2016-10-01,567.0,16367.0,16367.0
2016-11-01,40.0,11085.0,11085.0
2016-12-01,4019.0,48720.0,48720.0
2017-01-01,21214.978,200692.0,200692.0
2017-02-01,11104.04,105043.0,105043.0
2017-03-01,4444.09,42041.0,42041.0
2017-04-01,2424.519,22936.0,22936.0
2017-05-01,2049.331,19386.0,19386.0
2017-06-01,3242.571,30675.0,30675.0
2017-07-01,18183.27,172011.0,172011.0
2017-08-01,22813.87,215817.0,215817.0
2017-09-01,18941.983,179189.0,179189.0
2017-10-01,19537.757,184825.0,184825.0
2017-11-01,17373.579,164353.0,164353.0
2017-12-01,23110.012,218619.0,218619.0
2018-01-01,9531.81,99412.0,99412.0
2018-02-01,6884.122,71798.0,71798.0
2018-03-01,10303.267,107457.0,107457.0
2018-04-01,5603.889,58445.0,58445.0
2018-05-01,1743.564,18184.0,18184.0
2018-06-01,4414.536,46041.0,46041.0
2018-07-01,12642.148,131851.0,131851.0
2018-08-01,13596.404,141803.0,141803.0
2018-09-01,12521.484,130591.0,130591.0
2018-10-01,10169.792,106065.0,106065.0
2018-11-01,11160.315,116396.0,116396.0
2018-12-01,11846.669,123554.0,123554.0
2019-01-01,35231.18,310230.0,310230.0
2019-02-01,31275.458,275399.0,275399.0
2019-03-01,33931.429,298787.0,298787.0
2019-04-01,20305.348,178801.0,178801.0
2019-05-01,5868.404,51675.0,51675.0
2019-06-01,20416.804,179783.0,179783.0
2019-07-01,35909.68,316206.0,316206.0
2019-08-01,39551.709,348277.0,348277.0
2019-09-01,36703.159,323193.0,323193.0
2019-10-01,32570.465,286802.0,286802.0
2019-11-01,30499.091,268563.0,268563.0
2019-12-01,38430.273,338401.0,338401.0
2020-01-01,48344.884,416042.0,416042.0
2020-02-01,38094.489,327831.0,327831.0
2020-03-01,52313.385,450195.0,450195.0
2020-04-01,42594.681,366558.0,366558.0
2020-05-01,6433.588,55366.0,55366.0
2020-06-01,8685.685,74747.0,74747.0
2020-07-01,31293.948,269307.0,269307.0
2020-08-01,44764.4,385230.0,385230.0
2020-09-01,47821.921,411543.0,411543.0
2020-10-01,43330.673,372892.0,372892.0
2020-11-01,39682.916,341500.0,341500.0
2020-12-01,45668.43,393010.0,393010.0
2021-01-01,69385.543,601504.0,601504.0
2021-02-01,65223.418,565423.0,565423.0
2021-03-01,72043.363,624545.0,624545.0
2021-04-01,63935.175,554256.0,554256.0
2021-05-01,34929.496,302805.0,302805.0
2021-06-01,55453.098,480725.0,480725.0
2021-07-01,81582.849,707244.0,707244.0
2021-08-01,85048.165,737284.0,737284.0
2021-09-01,81037.393,702515.0,702515.0
2021-10-01,70819.194,613934.0,613934.0
2021-11-01,70636.664,612351.0,612351.0
2021-12-01,75232.642,652194.0,652194.0
2022-01-01,69036.586,598100.0,598100.0
2022-02-01,59940.523,519296.0,519296.0
2022-03-01,52837.536,457758.0,457758.0
2022-04-01,60160.389,521200.0,521200.0
2022-05-01,28718.728,248805.0,248805.0
2022-06-01,9274.363,80349.0,80349.0
2022-07-01,41971.695,363623.0,363623.0
2022-08-01,73899.256,640227.0,640227.0
2022-09-01,77423.281,670757.0,670757.0
2022-10-01,64489.564,558706.0,558706.0
2022-11-01,70722.026,612701.0,612701.0
2022-12-01,86296.053,747627.0,747627.0
2023-01-01,110751.5,945515.0,945515.0
2023-02-01,104954.96,896027.0,896027.0
2023-03-01,108249.5,924152.0,924152.0
2023-04-01,77321.538,660113.0,660113.0
2023-05-01,24129.341,205998.0,205998.0
2023-06-01,79847.438,681678.0,681678.0
2023-07-01,108114.71,923002.0,923002.0
2023-08-01,120430.45,1028144.0,1028144.0
2023-09-01,115610.84,986999.0,986999.0
2023-10-01,112455.69,960062.0,960062.0
2023-11-01,96743.71,825925.0,825925.0
2023-12-01,113791.32,971464.0,971464.0
2024-01-01,111923.3,960912.0,960912.0
2024-02-01,100299.62,861118.0,861118.0
2024-03-01,97677.083,838602.0,838602.0
2024-04-01,83388.956,715933.0,715933.0
2024-05-01,36190.192,310709.0,310709.0
2024-06-01,76567.294,657366.0,657366.0
2024-07-01,107695.03,924611.0,924611.0
2024-08-01,111251.24,955143.0,955143.0
2024-09-01,109414.39,939373.0,939373.0
2024-10-01,97594.922,837897.0,837897.0
2024-11-01,103871.47,891784.0,891784.0
2024-12-01,110180.5,945950.0,945950.0
