measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,174.0,594.0,594.0
2023-09-01,136.0,464.0,464.0
2023-10-01,154.0,525.0,525.0
2023-11-01,118.0,403.0,403.0
2023-12-01,74.0,252.0,252.0
2024-01-01,54.0,184.0,184.0
2024-02-01,130.0,444.0,444.0
2024-03-01,172.0,587.0,587.0
2024-04-01,190.0,648.0,648.0
2024-05-01,203.0,693.0,693.0
2024-06-01,259.0,884.0,884.0
2024-07-01,230.0,785.0,785.0
2024-08-01,208.0,710.0,710.0
2024-09-01,150.0,512.0,512.0
2024-10-01,157.0,536.0,536.0
2024-11-01,97.0,331.0,331.0
2024-12-01,80.0,273.0,273.0
