measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-10-01,0.373,6.0,6.0
2021-11-01,0.306,5.0,5.0
2021-12-01,0.321,5.0,5.0
2022-01-01,18.224,288.0,288.0
2022-02-01,16.224,259.0,259.0
2022-03-01,12.919,206.0,206.0
2022-04-01,13.468,215.0,215.0
2022-05-01,19.895,318.0,318.0
2022-06-01,24.218,386.0,386.0
2022-07-01,28.539,456.0,456.0
2022-08-01,28.687,458.0,458.0
2022-09-01,24.181,386.0,386.0
2022-10-01,18.689,299.0,299.0
2022-11-01,17.517,280.0,280.0
2022-12-01,19.439,311.0,311.0
2023-01-01,17.957,284.0,284.0
2023-02-01,16.934,271.0,271.0
2023-03-01,16.713,268.0,268.0
2023-04-01,16.141,258.0,258.0
2023-05-01,23.044,368.0,368.0
2023-06-01,26.62,426.0,426.0
2023-07-01,29.194,467.0,467.0
2023-08-01,32.133,514.0,514.0
2023-09-01,27.07,433.0,433.0
2023-10-01,19.982,319.0,319.0
2023-11-01,18.526,296.0,296.0
2023-12-01,19.686,314.0,314.0
2024-01-01,19.873,331.0,331.0
2024-02-01,13.72,229.0,229.0
2024-03-01,15.57,260.0,260.0
2024-04-01,14.629,245.0,245.0
2024-05-01,19.545,326.0,326.0
2024-06-01,22.051,368.0,368.0
2024-07-01,23.835,398.0,398.0
2024-08-01,26.932,450.0,450.0
2024-09-01,22.346,373.0,373.0
2024-10-01,19.357,323.0,323.0
2024-11-01,15.507,259.0,259.0
2024-12-01,16.635,278.0,278.0
