measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2007-05-01,15.089,221.0,221.0
2007-06-01,20.595,297.0,297.0
2007-07-01,20.727,302.0,302.0
2007-08-01,24.557000000000002,355.0,355.0
2007-09-01,17.248,250.0,250.0
2007-10-01,21.709,314.0,314.0
2007-11-01,4.031000000000001,58.0,58.0
2007-12-01,42.316,617.0,617.0
2008-01-01,22.830000000000002,302.0,302.0
2008-02-01,27.258000000000003,366.0,366.0
2008-03-01,60.82,820.0,820.0
2008-04-01,26.244,355.0,355.0
2008-05-01,23.623,320.0,320.0
2008-06-01,54.143,727.0,727.0
2008-07-01,45.084,605.0,605.0
2008-08-01,11.537,157.0,157.0
2008-09-01,7.973000000000001,105.0,105.0
2008-10-01,9.076,122.0,122.0
2008-11-01,8.1,111.0,111.0
2008-12-01,63.312000000000005,849.0,849.0
2009-01-01,128.104,1920.0,1920.0
2009-02-01,2.54,35.0,35.0
2009-03-01,10.561,157.0,157.0
2009-04-01,9.429,140.0,140.0
2009-05-01,2.466,35.0,35.0
2009-06-01,5.859,87.0,87.0
2009-07-01,18.164,268.0,268.0
2009-08-01,45.127,669.0,669.0
2009-09-01,4.649,70.0,70.0
2009-10-01,2.789,41.0,41.0
2009-11-01,4.4510000000000005,64.0,64.0
2009-12-01,14.861,221.0,221.0
2010-01-01,10.944,151.0,151.0
2010-02-01,10.03,140.0,140.0
2010-03-01,15.73,221.0,221.0
2010-04-01,8.613,122.0,122.0
2010-05-01,38.362,529.0,529.0
2010-06-01,34.013,471.0,471.0
2010-07-01,115.429,1600.0,1600.0
2010-08-01,77.08,1070.0,1070.0
2010-09-01,60.939,843.0,843.0
2010-10-01,2.6550000000000002,35.0,35.0
2010-11-01,7.413,105.0,105.0
2010-12-01,24.792,343.0,343.0
2011-01-01,75.748,809.0,809.0
2011-02-01,14.36,157.0,157.0
2011-03-01,8.315,87.0,87.0
2011-04-01,3.388,35.0,35.0
2011-05-01,0.933,12.0,12.0
2011-06-01,29.501,320.0,320.0
2011-07-01,49.764,535.0,535.0
2011-08-01,30.082,326.0,326.0
2011-09-01,16.693,180.0,180.0
2011-10-01,2.539,29.0,29.0
2011-11-01,9.679,105.0,105.0
2011-12-01,5.998,64.0,64.0
2012-01-01,1.717,23.0,23.0
2012-02-01,1.608,29.0,29.0
2012-03-01,3.699,58.0,58.0
2012-04-01,1.7,29.0,29.0
2012-05-01,4.487,76.0,76.0
2012-06-01,18.806,308.0,308.0
2012-07-01,15.097,244.0,244.0
2012-08-01,7.487,122.0,122.0
2012-09-01,1.386,23.0,23.0
2012-10-01,4.795,76.0,76.0
2012-11-01,2.784,47.0,47.0
2012-12-01,2.434,41.0,41.0
2013-01-01,130.818,2001.0,2001.0
2013-02-01,93.521,1437.0,1437.0
2013-03-01,3.988,64.0,64.0
2013-04-01,1.904,29.0,29.0
2013-05-01,1.764,29.0,29.0
2013-06-01,7.332,111.0,111.0
2013-07-01,54.194,832.0,832.0
2013-08-01,10.028,157.0,157.0
2013-09-01,6.339,99.0,99.0
2013-10-01,0.949,17.0,17.0
2013-11-01,6.383,99.0,99.0
2013-12-01,122.78,1891.0,1891.0
2014-01-01,324.031,4625.0,4625.0
2014-02-01,96.88,1384.0,1384.0
2014-03-01,108.635,1553.0,1553.0
2014-04-01,1.022,17.0,17.0
2014-05-01,0.319,6.0,6.0
2014-06-01,2.864,41.0,41.0
2014-07-01,4.583,64.0,64.0
2014-08-01,11.146,157.0,157.0
2014-09-01,4.322,64.0,64.0
2014-10-01,1.576,23.0,23.0
2014-11-01,5.222,76.0,76.0
2014-12-01,14.4,204.0,204.0
2015-01-01,5.518,70.0,70.0
2015-02-01,122.689,1553.0,1553.0
2015-03-01,1.888,23.0,23.0
2015-04-01,2.595,35.0,35.0
2015-05-01,1.495,17.0,17.0
2015-06-01,0.409,6.0,6.0
2015-07-01,7.416,93.0,93.0
2015-08-01,2.556,35.0,35.0
2015-09-01,5.488,70.0,70.0
2015-10-01,0.658,6.0,6.0
2015-11-01,0.431,6.0,6.0
2015-12-01,0.857,12.0,12.0
2016-01-01,50.576,460.0,460.0
2016-02-01,28.384,262.0,262.0
2016-03-01,7.9,70.0,70.0
2016-04-01,17.914,163.0,163.0
2016-05-01,100.499,919.0,919.0
2016-06-01,18.575,169.0,169.0
2016-07-01,104.063,948.0,948.0
2016-08-01,191.593,1751.0,1751.0
2016-09-01,30.526,279.0,279.0
2016-10-01,4.253,41.0,41.0
2016-11-01,28.783,262.0,262.0
2016-12-01,111.934,1024.0,1024.0
2017-01-01,5.925,93.0,93.0
2017-02-01,10.739,163.0,163.0
2017-03-01,69.16,1059.0,1059.0
2017-04-01,12.176,186.0,186.0
2017-05-01,14.265,221.0,221.0
2017-06-01,12.659,192.0,192.0
2017-07-01,15.733,238.0,238.0
2017-08-01,13.885,215.0,215.0
2017-09-01,16.291,250.0,250.0
2017-10-01,12.352,192.0,192.0
2017-11-01,25.107,384.0,384.0
2017-12-01,122.708,1885.0,1885.0
2018-01-01,153.001,2786.0,2786.0
2018-02-01,5.889,105.0,105.0
2018-03-01,6.538,122.0,122.0
2018-04-01,5.012,93.0,93.0
2018-05-01,5.558,99.0,99.0
2018-06-01,4.784,87.0,87.0
2018-07-01,6.592,122.0,122.0
2018-08-01,11.875,215.0,215.0
2018-09-01,5.84,105.0,105.0
2018-10-01,5.288,99.0,99.0
2018-11-01,11.37,209.0,209.0
2018-12-01,6.253,116.0,116.0
2019-01-01,33.707,524.0,524.0
2019-02-01,21.085,332.0,332.0
2019-03-01,21.977,343.0,343.0
2019-04-01,17.07,268.0,268.0
2019-05-01,8.729,140.0,140.0
2019-06-01,10.631,169.0,169.0
2019-07-01,14.456,227.0,227.0
2019-08-01,27.57,430.0,430.0
2019-09-01,13.281,209.0,209.0
2019-10-01,20.89,326.0,326.0
2019-11-01,28.873,454.0,454.0
2019-12-01,32.731,512.0,512.0
2020-01-01,15.397,221.0,221.0
2020-02-01,16.433,238.0,238.0
2020-03-01,12.771,186.0,186.0
2020-04-01,14.189,209.0,209.0
2020-05-01,9.927,145.0,145.0
2020-06-01,9.643,140.0,140.0
2020-07-01,11.456,169.0,169.0
2020-08-01,10.809,157.0,157.0
2020-09-01,12.255,180.0,180.0
2020-10-01,19.239,279.0,279.0
2020-11-01,19.374,285.0,285.0
2020-12-01,108.507,1588.0,1588.0
2021-01-01,22.258,355.0,355.0
2021-02-01,30.297,465.0,465.0
2021-03-01,17.441,268.0,268.0
2021-04-01,24.476,378.0,378.0
2021-05-01,12.938,198.0,198.0
2021-06-01,18.179,279.0,279.0
2021-07-01,7.468,116.0,116.0
2021-08-01,11.287,175.0,175.0
2021-09-01,29.905,460.0,460.0
2021-10-01,44.03,681.0,681.0
2021-11-01,15.924,244.0,244.0
2021-12-01,14.797,227.0,227.0
2022-01-01,204.793,3258.0,3258.0
2022-02-01,29.382,465.0,465.0
2022-03-01,3.966,64.0,64.0
2022-04-01,1.991,29.0,29.0
2022-05-01,1.387,23.0,23.0
2022-06-01,10.406,163.0,163.0
2022-07-01,6.403,99.0,99.0
2022-08-01,1.909,29.0,29.0
2022-09-01,3.827,58.0,58.0
2022-10-01,2.973,47.0,47.0
2022-11-01,3.367,52.0,52.0
2022-12-01,70.596,1123.0,1123.0
2023-01-01,10.224,140.0,140.0
2023-02-01,12.668,169.0,169.0
2023-03-01,6.519,87.0,87.0
2023-04-01,6.798,93.0,93.0
2023-05-01,2.791,35.0,35.0
