measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-01-01,146.687,1306.0,1306.0
2019-02-01,169.408,1509.0,1509.0
2019-03-01,238.137,2121.0,2121.0
2019-04-01,260.999,2324.0,2324.0
2019-05-01,263.555,2347.0,2347.0
2019-06-01,290.677,2588.0,2588.0
2019-07-01,348.046,3099.0,3099.0
2019-08-01,288.121,2566.0,2566.0
2019-09-01,271.649,2419.0,2419.0
2019-10-01,183.75,1636.0,1636.0
2019-11-01,148.392,1321.0,1321.0
2019-12-01,93.579,833.0,833.0
2020-01-01,148.534,1302.0,1302.0
2020-02-01,194.555,1706.0,1706.0
2020-03-01,296.032,2595.0,2595.0
2020-04-01,283.837,2488.0,2488.0
2020-05-01,400.156,3508.0,3508.0
2020-06-01,378.065,3314.0,3314.0
2020-07-01,372.313,3264.0,3264.0
2020-08-01,351.948,3086.0,3086.0
2020-09-01,305.582,2679.0,2679.0
2020-10-01,222.168,1948.0,1948.0
2020-11-01,158.889,1393.0,1393.0
2020-12-01,120.921,1060.0,1060.0
2021-01-01,148.625,1314.0,1314.0
2021-02-01,117.39,1038.0,1038.0
2021-03-01,371.56,3286.0,3286.0
2021-04-01,300.731,2660.0,2660.0
2021-05-01,373.766,3306.0,3306.0
2021-06-01,387.467,3427.0,3427.0
2021-07-01,304.911,2697.0,2697.0
2021-08-01,307.35,2718.0,2718.0
2021-09-01,285.637,2526.0,2526.0
2021-10-01,211.093,1867.0,1867.0
2021-11-01,208.77,1846.0,1846.0
2021-12-01,111.7,988.0,988.0
2022-01-01,255.743,873.0,873.0
2022-02-01,168.303,574.0,574.0
2022-03-01,251.181,857.0,857.0
2022-04-01,306.893,1047.0,1047.0
2022-05-01,345.414,1179.0,1179.0
2022-06-01,347.43,1185.0,1185.0
2022-07-01,383.51,1309.0,1309.0
2022-08-01,338.304,1154.0,1154.0
2022-09-01,280.469,957.0,957.0
2022-10-01,222.317,759.0,759.0
2022-11-01,183.372,626.0,626.0
2022-12-01,119.064,406.0,406.0
2023-01-01,47.0,160.0,160.0
2023-02-01,122.0,416.0,416.0
2023-03-01,242.0,826.0,826.0
2023-04-01,319.0,1088.0,1088.0
2023-05-01,460.0,1570.0,1570.0
2023-06-01,348.0,1187.0,1187.0
2023-07-01,370.0,1262.0,1262.0
2023-08-01,342.0,1167.0,1167.0
2023-09-01,284.0,969.0,969.0
2023-10-01,201.0,686.0,686.0
2023-11-01,151.0,515.0,515.0
2023-12-01,85.0,290.0,290.0
2024-01-01,41.0,140.0,140.0
2024-02-01,208.0,710.0,710.0
2024-03-01,263.0,897.0,897.0
2024-04-01,281.0,959.0,959.0
2024-05-01,340.0,1160.0,1160.0
2024-06-01,369.0,1259.0,1259.0
2024-07-01,371.0,1266.0,1266.0
2024-08-01,286.0,976.0,976.0
2024-09-01,275.0,938.0,938.0
2024-10-01,257.0,877.0,877.0
2024-11-01,169.0,577.0,577.0
2024-12-01,83.0,283.0,283.0
