measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2013-01-01,889.672,9704.0,9704.0
2013-02-01,577.801,6303.0,6303.0
2013-03-01,940.394,10258.0,10258.0
2013-04-01,866.024,9447.0,9447.0
2013-05-01,823.317,8981.0,8981.0
2013-06-01,845.626,9224.0,9224.0
2013-07-01,727.879,7940.0,7940.0
2013-08-01,1046.809,11419.0,11419.0
2013-09-01,501.933,5475.0,5475.0
2013-10-01,442.902,4831.0,4831.0
2013-11-01,408.077,4452.0,4452.0
2013-12-01,957.566,10445.0,10445.0
2014-01-01,1338.883,14910.0,14910.0
2014-02-01,880.465,9805.0,9805.0
2014-03-01,1259.882,14030.0,14030.0
2014-04-01,1467.709,16344.0,16344.0
2014-05-01,1183.717,13182.0,13182.0
2014-06-01,772.868,8606.0,8606.0
2014-07-01,846.386,9425.0,9425.0
2014-08-01,1132.021,12606.0,12606.0
2014-09-01,1235.672,13760.0,13760.0
2014-10-01,1347.637,15007.0,15007.0
2014-11-01,726.45,8089.0,8089.0
2014-12-01,835.45,9303.0,9303.0
2015-01-01,694.043,11108.0,11108.0
2015-02-01,456.969,7314.0,7314.0
2015-03-01,796.147,12743.0,12743.0
2015-04-01,686.216,10983.0,10983.0
2015-05-01,819.811,13122.0,13122.0
2015-06-01,629.798,10080.0,10080.0
2015-07-01,436.313,6983.0,6983.0
2015-08-01,619.011,9908.0,9908.0
2015-09-01,443.766,7103.0,7103.0
2015-10-01,644.766,10320.0,10320.0
2015-11-01,746.322,11945.0,11945.0
2015-12-01,509.838,8160.0,8160.0
2016-01-01,957.442,11838.0,11838.0
2016-02-01,1124.655,13905.0,13905.0
2016-03-01,730.039,9026.0,9026.0
2016-04-01,532.328,6581.0,6581.0
2016-05-01,958.346,11849.0,11849.0
2016-06-01,1074.728,13287.0,13287.0
2016-07-01,859.726,10629.0,10629.0
2016-08-01,965.386,11935.0,11935.0
2016-09-01,1068.1,13206.0,13206.0
2016-10-01,958.074,11845.0,11845.0
2016-11-01,920.894,11386.0,11386.0
2016-12-01,1076.282,13307.0,13307.0
2017-01-01,1177.677,14413.0,14413.0
2017-02-01,1076.454,13175.0,13175.0
2017-03-01,1162.283,14225.0,14225.0
2017-04-01,1086.562,13299.0,13299.0
2017-05-01,1143.674,13998.0,13998.0
2017-06-01,1124.479,13763.0,13763.0
2017-07-01,1152.741,14109.0,14109.0
2017-08-01,1158.114,14175.0,14175.0
2017-09-01,1071.492,13114.0,13114.0
2017-10-01,1096.876,13425.0,13425.0
2017-11-01,1142.252,13980.0,13980.0
2017-12-01,1188.396,14545.0,14545.0
2018-01-01,978.129,13293.0,13293.0
2018-02-01,920.65,12511.0,12511.0
2018-03-01,993.649,13503.0,13503.0
2018-04-01,928.37,12617.0,12617.0
2018-05-01,933.993,12693.0,12693.0
2018-06-01,945.976,12856.0,12856.0
2018-07-01,973.399,13228.0,13228.0
2018-08-01,977.325,13281.0,13281.0
2018-09-01,883.84,12011.0,12011.0
2018-10-01,966.472,13134.0,13134.0
2018-11-01,959.938,13045.0,13045.0
2018-12-01,1004.259,13647.0,13647.0
2019-01-01,1210.973,14332.0,14332.0
2019-02-01,1090.442,12906.0,12906.0
2019-03-01,1172.069,13871.0,13871.0
2019-04-01,1105.464,13083.0,13083.0
2019-05-01,1143.04,13528.0,13528.0
2019-06-01,1153.12,13647.0,13647.0
2019-07-01,1187.744,14057.0,14057.0
2019-08-01,1205.443,14266.0,14266.0
2019-09-01,1131.025,13386.0,13386.0
2019-10-01,1161.492,13746.0,13746.0
2019-11-01,1142.411,13521.0,13521.0
2019-12-01,1213.777,14365.0,14365.0
2020-01-01,1238.761,14345.0,14345.0
2020-02-01,1133.947,13131.0,13131.0
2020-03-01,1247.549,14446.0,14446.0
2020-04-01,1173.142,13584.0,13584.0
2020-05-01,1209.398,14005.0,14005.0
2020-06-01,1108.703,12838.0,12838.0
2020-07-01,1189.791,13777.0,13777.0
2020-08-01,1204.803,13952.0,13952.0
2020-09-01,1131.282,13100.0,13100.0
2020-10-01,1145.749,13267.0,13267.0
2020-11-01,1123.14,13006.0,13006.0
2020-12-01,1196.735,13858.0,13858.0
2021-01-01,1060.234,11266.0,11266.0
2021-02-01,932.412,9908.0,9908.0
2021-03-01,1059.532,11259.0,11259.0
2021-04-01,991.983,10542.0,10542.0
2021-05-01,1018.142,10820.0,10820.0
2021-06-01,982.094,10436.0,10436.0
2021-07-01,1005.93,10689.0,10689.0
2021-08-01,996.191,10586.0,10586.0
2021-09-01,973.281,10343.0,10343.0
2021-10-01,977.817,10391.0,10391.0
2021-11-01,942.192,10012.0,10012.0
2021-12-01,1048.192,11139.0,11139.0
2022-01-01,1128.409,12406.0,12406.0
2022-02-01,1028.274,11306.0,11306.0
2022-03-01,1129.611,12420.0,12420.0
2022-04-01,1064.072,11699.0,11699.0
2022-05-01,1072.712,11794.0,11794.0
2022-06-01,1082.962,11907.0,11907.0
2022-07-01,1114.986,12259.0,12259.0
2022-08-01,1096.533,12056.0,12056.0
2022-09-01,1032.344,11350.0,11350.0
2022-10-01,1072.288,11789.0,11789.0
2022-11-01,1046.774,11509.0,11509.0
2022-12-01,1085.035,11930.0,11930.0
2023-01-01,961.543,11983.0,11983.0
2023-02-01,855.127,10658.0,10658.0
2023-03-01,925.469,11534.0,11534.0
2023-04-01,858.638,10701.0,10701.0
2023-05-01,967.568,12059.0,12059.0
2023-06-01,937.48,11684.0,11684.0
2023-07-01,955.999,11915.0,11915.0
2023-08-01,955.374,11907.0,11907.0
2023-09-01,885.252,11033.0,11033.0
2023-10-01,950.138,11842.0,11842.0
2023-11-01,949.145,11830.0,11830.0
2023-12-01,1019.267,12704.0,12704.0
2024-01-01,838.627,10548.0,10548.0
2024-02-01,780.16,9813.0,9813.0
2024-03-01,811.325,10205.0,10205.0
2024-04-01,755.626,9504.0,9504.0
2024-05-01,829.981,10440.0,10440.0
2024-06-01,771.572,9705.0,9705.0
2024-07-01,813.401,10231.0,10231.0
2024-08-01,834.868,10502.0,10502.0
2024-09-01,786.977,9899.0,9899.0
2024-10-01,804.084,10114.0,10114.0
2024-11-01,790.578,9944.0,9944.0
2024-12-01,805.801,10136.0,10136.0
