measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2016-05-01,4173.902,40926.0,40926.0
2016-06-01,4667.321,45764.0,45764.0
2016-07-01,5217.241,51156.0,51156.0
2016-08-01,5370.697,52660.0,52660.0
2016-09-01,4537.067,44487.0,44487.0
2016-10-01,3575.282,35056.0,35056.0
2016-11-01,3197.446,31351.0,31351.0
2016-12-01,2978.044,29200.0,29200.0
2017-01-01,3503.071,33154.0,33154.0
2017-02-01,3104.506,29383.0,29383.0
2017-03-01,3657.823,34620.0,34620.0
2017-04-01,3615.755,34221.0,34221.0
2017-05-01,4126.391,39055.0,39055.0
2017-06-01,5285.648,50026.0,50026.0
2017-07-01,6484.159,61370.0,61370.0
2017-08-01,6190.009,58586.0,58586.0
2017-09-01,4565.045,43207.0,43207.0
2017-10-01,4034.206,38183.0,38183.0
2017-11-01,3355.085,31754.0,31754.0
2017-12-01,4387.762,41528.0,41528.0
2018-01-01,3502.733,32604.0,32604.0
2018-02-01,3150.568,29328.0,29328.0
2018-03-01,3185.281,29650.0,29650.0
2018-04-01,2957.061,27526.0,27526.0
2018-05-01,4001.242,37246.0,37246.0
2018-06-01,4363.957,40622.0,40622.0
2018-07-01,5426.759,50516.0,50516.0
2018-08-01,5052.377,47031.0,47031.0
2018-09-01,4286.349,39900.0,39900.0
2018-10-01,3601.194,33522.0,33522.0
2018-11-01,3108.803,28938.0,28938.0
2018-12-01,3363.676,31311.0,31311.0
2019-01-01,2052.78,21020.0,21020.0
2019-02-01,1650.291,16900.0,16900.0
2019-03-01,1773.262,18159.0,18159.0
2019-04-01,1597.793,16362.0,16362.0
2019-05-01,2173.43,22257.0,22257.0
2019-06-01,2507.336,25676.0,25676.0
2019-07-01,2885.161,29545.0,29545.0
2019-08-01,3106.193,31809.0,31809.0
2019-09-01,2684.592,27491.0,27491.0
2019-10-01,2081.651,21317.0,21317.0
2019-11-01,1888.177,19336.0,19336.0
2019-12-01,2099.334,21498.0,21498.0
2020-01-01,1223.525,11583.0,11583.0
2020-02-01,1164.082,11022.0,11022.0
2020-03-01,1134.353,10740.0,10740.0
2020-04-01,1010.031,9563.0,9563.0
2020-05-01,1209.192,11449.0,11449.0
2020-06-01,1430.199,13542.0,13542.0
2020-07-01,1740.061,16476.0,16476.0
2020-08-01,1684.151,15946.0,15946.0
2020-09-01,1389.729,13159.0,13159.0
2020-10-01,1201.79,11379.0,11379.0
2020-11-01,941.334,8912.0,8912.0
2020-12-01,1034.553,9795.0,9795.0
2021-01-01,3908.709,36828.0,36828.0
2021-02-01,3801.047,35813.0,35813.0
2021-03-01,2962.368,27911.0,27911.0
2021-04-01,3374.582,31795.0,31795.0
2021-05-01,3862.567,36393.0,36393.0
2021-06-01,5257.705,49538.0,49538.0
2021-07-01,5792.135,54573.0,54573.0
2021-08-01,5906.741,55653.0,55653.0
2021-09-01,4991.297,47027.0,47027.0
2021-10-01,4223.509,39794.0,39794.0
2021-11-01,3473.923,32731.0,32731.0
2021-12-01,3645.417,34347.0,34347.0
2022-01-01,7571.717,71150.0,71150.0
2022-02-01,6741.088,63347.0,63347.0
2022-03-01,5368.003,50443.0,50443.0
2022-04-01,5595.797,52584.0,52584.0
2022-05-01,8266.494,77680.0,77680.0
2022-06-01,10062.654,94559.0,94559.0
2022-07-01,11857.748,111427.0,111427.0
2022-08-01,11919.47,112008.0,112008.0
2022-09-01,10047.398,94416.0,94416.0
2022-10-01,7765.305,72971.0,72971.0
2022-11-01,7278.23,68394.0,68394.0
2022-12-01,8077.036,75900.0,75900.0
2023-01-01,5693.127,54549.0,54549.0
2023-02-01,5369.559,51449.0,51449.0
2023-03-01,5299.342,50776.0,50776.0
2023-04-01,5117.976,49038.0,49038.0
2023-05-01,7306.906,70012.0,70012.0
2023-06-01,8440.782,80876.0,80876.0
2023-07-01,9256.978,88697.0,88697.0
2023-08-01,10188.85,97625.0,97625.0
2023-09-01,8583.454,82243.0,82243.0
2023-10-01,6335.832,60707.0,60707.0
2023-11-01,5874.27,56285.0,56285.0
2023-12-01,6241.924,59808.0,59808.0
2024-01-01,6886.296,65786.0,65786.0
2024-02-01,4754.428,45419.0,45419.0
2024-03-01,5395.391,51543.0,51543.0
2024-04-01,5069.098,48426.0,48426.0
2024-05-01,6772.875,64702.0,64702.0
2024-06-01,7641.01,72995.0,72995.0
2024-07-01,8259.325,78903.0,78903.0
2024-08-01,9332.482,89155.0,89155.0
2024-09-01,7743.429,73974.0,73974.0
2024-10-01,6707.514,64078.0,64078.0
2024-11-01,5373.604,51334.0,51334.0
2024-12-01,5764.548,55070.0,55070.0
