measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2014-06-01,286.895,2728.0,2728.0
2014-07-01,294.911,2805.0,2805.0
2014-08-01,311.643,2964.0,2964.0
2014-09-01,262.763,2499.0,2499.0
2014-10-01,335.476,3190.0,3190.0
2014-11-01,180.824,1720.0,1720.0
2014-12-01,186.488,1774.0,1774.0
2015-01-01,175.408,1635.0,1635.0
2015-02-01,143.851,1341.0,1341.0
2015-03-01,261.878,2440.0,2440.0
2015-04-01,297.663,2774.0,2774.0
2015-05-01,411.282,3833.0,3833.0
2015-06-01,383.362,3573.0,3573.0
2015-07-01,410.74,3828.0,3828.0
2015-08-01,366.198,3413.0,3413.0
2015-09-01,250.255,2332.0,2332.0
2015-10-01,224.828,2095.0,2095.0
2015-11-01,165.484,1542.0,1542.0
2015-12-01,248.051,2312.0,2312.0
2016-01-01,168.148,1552.0,1552.0
2016-02-01,173.055,1598.0,1598.0
2016-03-01,341.255,3150.0,3150.0
2016-04-01,286.889,2649.0,2649.0
2016-05-01,251.813,2325.0,2325.0
2016-06-01,297.716,2749.0,2749.0
2016-07-01,308.578,2849.0,2849.0
2016-08-01,405.975,3748.0,3748.0
2016-09-01,291.306,2689.0,2689.0
2016-10-01,224.153,2069.0,2069.0
2016-11-01,159.753,1475.0,1475.0
2016-12-01,258.359,2385.0,2385.0
2017-01-01,177.143,1632.0,1632.0
2017-02-01,216.253,1992.0,1992.0
2017-03-01,266.229,2453.0,2453.0
2017-04-01,289.985,2672.0,2672.0
2017-05-01,317.013,2921.0,2921.0
2017-06-01,271.141,2498.0,2498.0
2017-07-01,302.582,2788.0,2788.0
2017-08-01,273.17,2517.0,2517.0
2017-09-01,262.329,2417.0,2417.0
2017-10-01,228.43,2105.0,2105.0
2017-11-01,201.766,1859.0,1859.0
2017-12-01,164.959,1520.0,1520.0
2018-01-01,213.95,1948.0,1948.0
2018-02-01,187.53,1707.0,1707.0
2018-03-01,270.9,2466.0,2466.0
2018-04-01,332.639,3028.0,3028.0
2018-05-01,330.423,3008.0,3008.0
2018-06-01,355.467,3236.0,3236.0
2018-07-01,335.633,3056.0,3056.0
2018-08-01,342.712,3120.0,3120.0
2018-09-01,226.897,2066.0,2066.0
2018-10-01,244.294,2224.0,2224.0
2018-11-01,177.161,1613.0,1613.0
2018-12-01,146.394,1333.0,1333.0
2019-01-01,177.721,1583.0,1583.0
2019-02-01,171.284,1525.0,1525.0
2019-03-01,283.801,2527.0,2527.0
2019-04-01,291.645,2597.0,2597.0
2019-05-01,331.329,2950.0,2950.0
2019-06-01,321.094,2859.0,2859.0
2019-07-01,356.964,3179.0,3179.0
2019-08-01,317.881,2831.0,2831.0
2019-09-01,289.883,2581.0,2581.0
2019-10-01,229.857,2047.0,2047.0
2019-11-01,197.952,1763.0,1763.0
2019-12-01,175.589,1564.0,1564.0
2020-01-01,118.881,1042.0,1042.0
2020-02-01,122.173,1071.0,1071.0
2020-03-01,156.272,1370.0,1370.0
2020-04-01,212.258,1861.0,1861.0
2020-05-01,212.427,1862.0,1862.0
2020-06-01,206.665,1812.0,1812.0
2020-07-01,231.17,2027.0,2027.0
2020-08-01,185.62,1627.0,1627.0
2020-09-01,157.205,1378.0,1378.0
2020-10-01,159.378,1397.0,1397.0
2020-11-01,133.298,1169.0,1169.0
2020-12-01,112.653,988.0,988.0
2021-01-01,120.738,1068.0,1068.0
2021-02-01,117.943,1043.0,1043.0
2021-03-01,193.484,1711.0,1711.0
2021-04-01,259.99,2299.0,2299.0
2021-05-01,262.005,2317.0,2317.0
2021-06-01,241.36,2135.0,2135.0
2021-07-01,260.791,2306.0,2306.0
2021-08-01,237.691,2102.0,2102.0
2021-09-01,222.344,1966.0,1966.0
2021-10-01,182.558,1615.0,1615.0
2021-11-01,171.678,1518.0,1518.0
2021-12-01,125.418,1109.0,1109.0
2022-01-01,132.176,451.0,451.0
2022-02-01,147.486,503.0,503.0
2022-03-01,192.31,656.0,656.0
2022-04-01,249.629,852.0,852.0
2022-05-01,236.618,807.0,807.0
2022-06-01,250.062,853.0,853.0
2022-07-01,222.631,760.0,760.0
2022-08-01,216.567,739.0,739.0
2022-09-01,202.757,692.0,692.0
2022-10-01,170.002,580.0,580.0
2022-11-01,132.76,453.0,453.0
2022-12-01,104.002,355.0,355.0
2023-01-01,189.0,645.0,645.0
2023-02-01,233.0,795.0,795.0
2023-03-01,267.0,911.0,911.0
2023-04-01,291.0,993.0,993.0
2023-05-01,242.0,826.0,826.0
2023-06-01,235.0,802.0,802.0
2023-07-01,269.0,918.0,918.0
2023-08-01,324.0,1105.0,1105.0
2023-09-01,193.0,659.0,659.0
2023-10-01,256.0,873.0,873.0
2023-11-01,178.0,607.0,607.0
2023-12-01,198.0,676.0,676.0
