measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2008-08-01,0.0,0.0,0.0,,,,22.265,401.0,401.0
2008-09-01,0.0,0.0,0.0,,,,8.985000000000001,162.0,162.0
2008-10-01,0.0,0.0,0.0,,,,8.870000000000001,160.0,160.0
2008-11-01,0.0,0.0,0.0,,,,11.058,199.0,199.0
2008-12-01,0.0,0.0,0.0,,,,12.538,226.0,226.0
2009-01-01,0.0,0.0,0.0,,,,49.186,760.0,760.0
2009-02-01,0.0,0.0,0.0,,,,32.845,508.0,508.0
2009-03-01,0.0,0.0,0.0,,,,56.819,878.0,878.0
2009-04-01,0.0,0.0,0.0,,,,44.894000000000005,693.0,693.0
2009-05-01,0.0,0.0,0.0,,,,48.284,746.0,746.0
2009-06-01,0.0,0.0,0.0,,,,120.808,1866.0,1866.0
2009-07-01,0.0,0.0,0.0,,,,138.312,2137.0,2137.0
2009-08-01,0.0,0.0,0.0,,,,148.973,2301.0,2301.0
2009-09-01,0.0,0.0,0.0,,,,46.294000000000004,715.0,715.0
2009-10-01,0.0,0.0,0.0,,,,47.893,740.0,740.0
2009-11-01,0.0,0.0,0.0,,,,42.185,652.0,652.0
2009-12-01,0.0,0.0,0.0,,,,51.507000000000005,796.0,796.0
2010-01-01,0.0,0.0,0.0,,,,94.13,1452.0,1452.0
2010-02-01,0.0,0.0,0.0,,,,37.809000000000005,582.0,582.0
2010-03-01,0.0,0.0,0.0,,,,44.941,693.0,693.0
2010-04-01,0.0,0.0,0.0,,,,48.947,754.0,754.0
2010-05-01,0.0,0.0,0.0,,,,58.885000000000005,907.0,907.0
2010-06-01,0.0,0.0,0.0,,,,146.769,2262.0,2262.0
2010-07-01,0.0,0.0,0.0,,,,228.905,3528.0,3528.0
2010-08-01,0.0,0.0,0.0,,,,255.27900000000002,3935.0,3935.0
2010-09-01,0.0,0.0,0.0,,,,80.703,1244.0,1244.0
2010-10-01,0.0,0.0,0.0,,,,54.268,836.0,836.0
2010-11-01,0.0,0.0,0.0,,,,31.387,484.0,484.0
2010-12-01,0.0,0.0,0.0,,,,49.977000000000004,770.0,770.0
2011-01-01,0.0,0.0,0.0,,,,49.645,888.0,888.0
2011-02-01,0.0,0.0,0.0,,,,64.751,1161.0,1161.0
2011-03-01,0.0,0.0,0.0,,,,60.783,1090.0,1090.0
2011-04-01,0.0,0.0,0.0,,,,67.103,1203.0,1203.0
2011-05-01,0.0,0.0,0.0,,,,60.559,1086.0,1086.0
2011-06-01,0.0,0.0,0.0,,,,253.41,4543.0,4543.0
2011-07-01,0.0,0.0,0.0,,,,398.495,7144.0,7144.0
2011-08-01,0.0,0.0,0.0,,,,284.81,5106.0,5106.0
2011-09-01,0.0,0.0,0.0,,,,94.69,1698.0,1698.0
2011-10-01,0.0,0.0,0.0,,,,50.154,899.0,899.0
2011-11-01,0.0,0.0,0.0,,,,39.361,706.0,706.0
2011-12-01,0.0,0.0,0.0,,,,44.239,793.0,793.0
2012-01-01,0.0,0.0,0.0,,,,71.572,1223.0,1223.0
2012-02-01,0.0,0.0,0.0,,,,60.996,1042.0,1042.0
2012-03-01,0.0,0.0,0.0,,,,78.567,1343.0,1343.0
2012-04-01,0.0,0.0,0.0,,,,99.233,1696.0,1696.0
2012-05-01,0.0,0.0,0.0,,,,176.451,3015.0,3015.0
2012-06-01,0.0,0.0,0.0,,,,162.326,2774.0,2774.0
2012-07-01,0.0,0.0,0.0,,,,292.001,4989.0,4989.0
2012-08-01,0.0,0.0,0.0,,,,181.323,3098.0,3098.0
2012-09-01,0.0,0.0,0.0,,,,87.243,1491.0,1491.0
2012-10-01,0.0,0.0,0.0,,,,39.967,683.0,683.0
2012-11-01,0.0,0.0,0.0,,,,32.247,551.0,551.0
2012-12-01,0.0,0.0,0.0,,,,24.074,411.0,411.0
2013-01-01,0.0,0.0,0.0,,,,6.509,116.0,116.0
2013-02-01,0.0,0.0,0.0,,,,14.241,255.0,255.0
2013-03-01,0.0,0.0,0.0,,,,17.942,320.0,320.0
2013-04-01,0.0,0.0,0.0,,,,13.124,235.0,235.0
2013-05-01,0.0,0.0,0.0,,,,21.093,377.0,377.0
2013-06-01,0.0,0.0,0.0,,,,29.223,522.0,522.0
2013-07-01,0.0,0.0,0.0,,,,28.462,509.0,509.0
2013-08-01,0.0,0.0,0.0,,,,25.71,460.0,460.0
2013-09-01,0.0,0.0,0.0,,,,24.36,436.0,436.0
2013-10-01,0.0,0.0,0.0,,,,13.747,246.0,246.0
2013-11-01,0.0,0.0,0.0,,,,9.386,167.0,167.0
2013-12-01,0.0,0.0,0.0,,,,11.203,200.0,200.0
2014-01-01,0.0,0.0,0.0,,,,4.926,189.0,189.0
2014-02-01,0.0,0.0,0.0,,,,3.787,145.0,145.0
2014-03-01,0.0,0.0,0.0,,,,2.044,79.0,79.0
2014-04-01,0.0,0.0,0.0,,,,3.825,146.0,146.0
2014-05-01,0.0,0.0,0.0,,,,6.573,251.0,251.0
2014-06-01,0.0,0.0,0.0,,,,4.79,184.0,184.0
2014-07-01,0.0,0.0,0.0,,,,5.746,219.0,219.0
2014-08-01,0.0,0.0,0.0,,,,6.538,250.0,250.0
2014-09-01,0.0,0.0,0.0,,,,3.51,135.0,135.0
2014-10-01,0.0,0.0,0.0,,,,2.858,109.0,109.0
2014-11-01,0.0,0.0,0.0,,,,3.66,140.0,140.0
2014-12-01,0.0,0.0,0.0,,,,2.743,105.0,105.0
2015-01-01,0.0,0.0,0.0,,,,20.408,360.0,360.0
2015-02-01,0.0,0.0,0.0,,,,36.108,637.0,637.0
2015-03-01,0.0,0.0,0.0,,,,44.066,777.0,777.0
2015-04-01,0.0,0.0,0.0,,,,38.207,674.0,674.0
2015-05-01,0.0,0.0,0.0,,,,41.599,734.0,734.0
2015-06-01,0.0,0.0,0.0,,,,67.784,1196.0,1196.0
2015-07-01,0.0,0.0,0.0,,,,122.986,2170.0,2170.0
2015-08-01,0.0,0.0,0.0,,,,78.623,1387.0,1387.0
2015-09-01,0.0,0.0,0.0,,,,57.567,1016.0,1016.0
2015-10-01,0.0,0.0,0.0,,,,21.731,384.0,384.0
2015-11-01,0.0,0.0,0.0,,,,26.896,474.0,474.0
2015-12-01,0.0,0.0,0.0,,,,25.025,441.0,441.0
2016-01-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,,,,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,,,,11.485,235.0,235.0
2017-02-01,0.0,0.0,0.0,,,,7.574,155.0,155.0
2017-03-01,0.0,0.0,0.0,,,,15.17,311.0,311.0
2017-04-01,0.0,0.0,0.0,,,,16.557,340.0,340.0
2017-05-01,0.0,0.0,0.0,,,,12.087,248.0,248.0
2017-06-01,0.0,0.0,0.0,,,,20.003,410.0,410.0
2017-07-01,0.0,0.0,0.0,,,,31.239,641.0,641.0
2017-08-01,0.0,0.0,0.0,,,,18.77,385.0,385.0
2017-09-01,0.0,0.0,0.0,,,,14.515,298.0,298.0
2017-10-01,0.0,0.0,0.0,,,,20.522,420.0,420.0
2017-11-01,0.0,0.0,0.0,,,,17.859,366.0,366.0
2017-12-01,0.0,0.0,0.0,,,,17.219,353.0,353.0
2018-01-01,0.0,0.0,0.0,,,,2.171,41.0,41.0
2018-02-01,0.0,0.0,0.0,,,,2.233,41.0,41.0
2018-03-01,0.0,0.0,0.0,,,,2.707,49.0,49.0
2018-04-01,0.0,0.0,0.0,,,,2.515,46.0,46.0
2018-05-01,0.0,0.0,0.0,,,,3.851,70.0,70.0
2018-06-01,0.0,0.0,0.0,,,,3.788,69.0,69.0
2018-07-01,0.0,0.0,0.0,,,,4.697,85.0,85.0
2018-08-01,0.0,0.0,0.0,,,,3.496,63.0,63.0
2018-09-01,0.0,0.0,0.0,,,,3.156,57.0,57.0
2018-10-01,0.0,0.0,0.0,,,,2.316,42.0,42.0
2018-11-01,0.0,0.0,0.0,,,,2.117,38.0,38.0
2018-12-01,0.0,0.0,0.0,,,,1.953,35.0,35.0
2019-01-01,0.0,0.0,0.0,,,,4.516,127.0,127.0
2019-02-01,0.0,0.0,0.0,,,,4.01,113.0,113.0
2019-03-01,0.0,0.0,0.0,,,,3.451,98.0,98.0
2019-04-01,0.0,0.0,0.0,,,,2.946,84.0,84.0
2019-05-01,0.0,0.0,0.0,,,,7.995,226.0,226.0
2019-06-01,0.0,0.0,0.0,,,,7.782,220.0,220.0
2019-07-01,0.0,0.0,0.0,,,,8.576,243.0,243.0
2019-08-01,0.0,0.0,0.0,,,,9.314,264.0,264.0
2019-09-01,0.0,0.0,0.0,,,,6.927,196.0,196.0
2019-10-01,0.0,0.0,0.0,,,,7.498,212.0,212.0
2019-11-01,0.0,0.0,0.0,,,,4.123,117.0,117.0
2019-12-01,0.0,0.0,0.0,,,,4.862,138.0,138.0
2020-01-01,0.0,0.0,0.0,,,,1.474,50.0,50.0
2020-02-01,0.0,0.0,0.0,,,,1.243,41.0,41.0
2020-03-01,0.0,0.0,0.0,,,,1.068,35.0,35.0
2020-04-01,0.0,0.0,0.0,,,,0.919,31.0,31.0
2020-05-01,0.0,0.0,0.0,,,,0.849,28.0,28.0
2020-06-01,0.0,0.0,0.0,,,,1.31,44.0,44.0
2020-07-01,0.0,0.0,0.0,,,,1.911,63.0,63.0
2020-08-01,0.0,0.0,0.0,,,,1.339,45.0,45.0
2020-09-01,0.0,0.0,0.0,,,,0.904,30.0,30.0
2020-10-01,0.0,0.0,0.0,,,,1.005,33.0,33.0
2020-11-01,0.0,0.0,0.0,,,,0.779,26.0,26.0
2020-12-01,0.0,0.0,0.0,,,,1.199,40.0,40.0
2021-01-01,0.0,0.0,0.0,,,,1.031,21.0,21.0
2021-02-01,0.0,0.0,0.0,,,,0.972,20.0,20.0
2021-03-01,0.0,0.0,0.0,,,,1.438,30.0,30.0
2021-04-01,0.0,0.0,0.0,,,,1.59,33.0,33.0
2021-05-01,0.0,0.0,0.0,,,,0.721,15.0,15.0
2021-06-01,0.0,0.0,0.0,,,,1.242,25.0,25.0
2021-07-01,0.0,0.0,0.0,,,,1.415,30.0,30.0
2021-08-01,0.0,0.0,0.0,,,,1.504,31.0,31.0
2021-09-01,0.0,0.0,0.0,,,,1.1,22.0,22.0
2021-10-01,0.0,0.0,0.0,,,,0.901,18.0,18.0
2021-11-01,0.0,0.0,0.0,,,,0.93,19.0,19.0
2021-12-01,0.0,0.0,0.0,,,,1.156,23.0,23.0
2022-01-01,0.0,0.0,0.0,,,,2.927,102.0,102.0
2022-02-01,0.0,0.0,0.0,,,,3.019,105.0,105.0
2022-03-01,0.0,0.0,0.0,,,,2.946,102.0,102.0
2022-04-01,0.0,0.0,0.0,,,,1.692,58.0,58.0
2022-05-01,0.0,0.0,0.0,,,,2.925,102.0,102.0
2022-06-01,0.0,0.0,0.0,,,,3.258,113.0,113.0
2022-07-01,0.0,0.0,0.0,,,,4.445,154.0,154.0
2022-08-01,0.0,0.0,0.0,,,,4.58,159.0,159.0
2022-09-01,0.0,0.0,0.0,,,,3.015,105.0,105.0
2022-10-01,0.0,0.0,0.0,,,,3.856,134.0,134.0
2022-11-01,0.0,0.0,0.0,,,,4.058,140.0,140.0
2022-12-01,0.0,0.0,0.0,,,,3.279,113.0,113.0
2023-01-01,0.0,0.0,0.0,,,,0.0,152.0,152.0
2023-02-01,0.0,0.0,0.0,,,,0.0,153.0,153.0
2023-03-01,0.0,0.0,0.0,,,,0.0,170.0,170.0
2023-04-01,0.0,0.0,0.0,,,,0.0,135.0,135.0
2023-05-01,0.0,0.0,0.0,,,,0.0,212.0,212.0
2023-06-01,0.0,0.0,0.0,,,,0.0,238.0,238.0
2023-07-01,0.0,0.0,0.0,,,,0.0,257.0,257.0
2023-08-01,0.0,0.0,0.0,,,,0.0,313.0,313.0
2023-09-01,0.0,0.0,0.0,,,,0.0,227.0,227.0
2023-10-01,0.0,0.0,0.0,,,,0.0,212.0,212.0
2023-11-01,0.0,0.0,0.0,,,,0.0,183.0,183.0
2023-12-01,0.0,0.0,0.0,,,,0.0,171.0,171.0
2024-01-01,0.0,0.0,0.0,,,,24.516,516.0,516.0
2024-02-01,0.0,0.0,0.0,,,,23.37,492.0,492.0
2024-03-01,0.0,0.0,0.0,,,,27.521,579.0,579.0
2024-04-01,0.0,0.0,0.0,,,,22.178,467.0,467.0
2024-05-01,0.0,0.0,0.0,,,,29.879,629.0,629.0
2024-06-01,0.0,0.0,0.0,,,,31.828,671.0,671.0
2024-07-01,0.0,0.0,0.0,,,,44.031,927.0,927.0
2024-08-01,0.0,0.0,0.0,,,,40.014,843.0,843.0
2024-09-01,0.0,0.0,0.0,,,,30.461,641.0,641.0
2024-10-01,0.0,0.0,0.0,,,,21.817,460.0,460.0
2024-11-01,0.0,0.0,0.0,,,,28.317,596.0,596.0
2024-12-01,0.0,0.0,0.0,,,,22.068,465.0,465.0
