measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,23.0,78.0,78.0
2024-03-01,626.0,2136.0,2136.0
2024-04-01,750.0,2559.0,2559.0
2024-05-01,1198.0,4088.0,4088.0
2024-06-01,1063.0,3627.0,3627.0
2024-07-01,1287.0,4391.0,4391.0
2024-08-01,624.0,2129.0,2129.0
2024-09-01,937.0,3197.0,3197.0
2024-10-01,206.0,703.0,703.0
2024-11-01,36.0,123.0,123.0
2024-12-01,168.0,573.0,573.0
