measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,9595.0,99145.14,99145.14
2001-02-01,8643.0,89308.12,89308.12
2001-03-01,9664.0,99858.11,99858.11
2001-04-01,11635.0,120224.46,120224.46
2001-05-01,15542.0,160595.49,160595.49
2001-06-01,13786.0,142450.74,142450.74
2001-07-01,9902.0,102317.37,102317.37
2001-08-01,8676.0,89649.11,89649.11
2001-09-01,8012.0,82788.0,82788.0
2001-10-01,8338.0,86156.55,86156.55
2001-11-01,8275.0,85505.58,85505.58
2001-12-01,9687.0,100095.77,100095.77
2002-01-01,7834.0,79695.28,79695.28
2002-02-01,8039.0,81780.75,81780.75
2002-03-01,8852.0,90051.4,90051.4
2002-04-01,7611.0,77426.7,77426.7
2002-05-01,7905.0,80417.57,80417.57
2002-06-01,5789.0,58891.5,58891.5
2002-07-01,5565.0,56612.75,56612.75
2002-08-01,4903.0,49878.22,49878.22
2002-09-01,5091.0,51790.74,51790.74
2002-10-01,5425.0,55188.53,55188.53
2002-11-01,5587.0,56836.55,56836.55
2002-12-01,5715.0,58138.7,58138.7
2003-01-01,5217.0,53427.3,53427.3
2003-02-01,4939.0,50580.3,50580.3
2003-03-01,5284.0,54113.44,54113.44
2003-04-01,5358.0,54871.28,54871.28
2003-05-01,14292.0,146364.37,146364.37
2003-06-01,17014.0,174240.37,174240.37
2003-07-01,17624.0,180487.38,180487.38
2003-08-01,8174.0,83709.93,83709.93
2003-09-01,5141.0,52648.98,52648.98
2003-10-01,5231.0,53570.67,53570.67
2003-11-01,5393.0,55229.71,55229.71
2003-12-01,5458.0,55895.38,55895.38
2004-01-01,6754.417,67692.77,67692.77
2004-02-01,6754.417,67692.77,67692.77
2004-03-01,6754.417,67692.77,67692.77
2004-04-01,6754.417,67692.77,67692.77
2004-05-01,6754.417,67692.77,67692.77
2004-06-01,6754.417,67692.77,67692.77
2004-07-01,6754.417,67692.77,67692.77
2004-08-01,6754.417,67692.77,67692.77
2004-09-01,6754.417,67692.77,67692.77
2004-10-01,6754.417,67692.77,67692.77
2004-11-01,6754.417,67692.77,67692.77
2004-12-01,6754.417,67692.77,67692.77
2005-01-01,5010.0,50094.99,50094.99
2005-02-01,4609.0,46085.39,46085.39
2005-03-01,4797.0,47965.2,47965.2
2005-04-01,4991.0,49905.01,49905.01
2005-05-01,13469.0,134676.53,134676.53
2005-06-01,23575.0,235726.43,235726.43
2005-07-01,28397.0,283941.6,283941.6
2005-08-01,16621.0,166193.38,166193.38
2005-09-01,7988.0,79872.01,79872.01
2005-10-01,5252.0,52514.75,52514.75
2005-11-01,4723.0,47225.28,47225.28
2005-12-01,4924.0,49235.08,49235.08
2006-01-01,5004.0,49635.0,49635.0
2006-02-01,4508.0,44715.0,44715.0
2006-03-01,5140.0,50984.0,50984.0
2006-04-01,20973.0,208031.0,208031.0
2006-05-01,29164.0,289278.0,289278.0
2006-06-01,28291.0,280618.0,280618.0
2006-07-01,25873.0,256634.0,256634.0
2006-08-01,11794.0,116985.0,116985.0
2006-09-01,4809.0,47700.0,47700.0
2006-10-01,4811.0,47720.0,47720.0
2006-11-01,4631.0,45935.0,45935.0
2006-12-01,4837.0,47978.0,47978.0
2007-01-01,5000.0,49420.0,49420.0
2007-02-01,4378.0,43272.0,43272.0
2007-03-01,5091.0,50319.0,50319.0
2007-04-01,17412.0,172100.0,172100.0
2007-05-01,11397.0,112648.0,112648.0
2007-06-01,13053.0,129016.0,129016.0
2007-07-01,13050.0,128986.0,128986.0
2007-08-01,24507.0,242227.0,242227.0
