measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,579.984,5939.62,5939.62
2003-02-01,465.894,4771.22,4771.22
2003-03-01,453.13300000000004,4640.54,4640.54
2003-04-01,509.613,5218.95,5218.95
2003-05-01,573.984,5878.17,5878.17
2003-06-01,541.32,5543.66,5543.66
2003-07-01,616.368,6312.22,6312.22
2003-08-01,606.504,6211.21,6211.21
2003-09-01,555.05,5684.27,5684.27
2003-10-01,550.461,5637.27,5637.27
2003-11-01,534.863,5477.53,5477.53
2003-12-01,551.827,5651.26,5651.26
2004-01-01,494.338,4954.26,4954.26
2004-02-01,469.045,4700.77,4700.77
2004-03-01,509.666,5107.87,5107.87
2004-04-01,481.325,4823.84,4823.84
2004-05-01,1071.002,10733.58,10733.58
2004-06-01,587.977,5892.71,5892.71
2004-07-01,593.164,5944.69,5944.69
2004-08-01,597.883,5991.98,5991.98
2004-09-01,587.039,5883.3,5883.3
2004-10-01,476.607,4776.56,4776.56
2004-11-01,449.321,4503.1,4503.1
2004-12-01,460.634,4616.47,4616.47
2005-01-01,644.7320000000001,6446.68,6446.68
2005-02-01,590.745,5906.86,5906.86
2005-03-01,615.571,6155.1,6155.1
2005-04-01,615.1270000000001,6150.65,6150.65
2005-05-01,867.5830000000001,8674.97,8674.97
2005-06-01,808.916,8088.35,8088.35
2005-07-01,751.945,7518.7,7518.7
2005-08-01,624.01,6239.47,6239.47
2005-09-01,494.571,4945.21,4945.21
2005-10-01,533.739,5336.86,5336.86
2005-11-01,575.168,5751.11,5751.11
2005-12-01,643.892,6438.28,6438.28
2006-01-01,650.648,6454.0,6454.0
2006-02-01,570.839,5662.0,5662.0
2006-03-01,613.532,6086.0,6086.0
2006-04-01,740.688,7347.0,7347.0
2006-05-01,799.301,7928.0,7928.0
2006-06-01,825.565,8189.0,8189.0
2006-07-01,674.59,6691.0,6691.0
2006-08-01,553.133,5487.0,5487.0
2006-09-01,405.50100000000003,4022.0,4022.0
2006-10-01,383.50100000000003,3804.0,3804.0
2006-11-01,444.98600000000005,4414.0,4414.0
2006-12-01,482.714,4788.0,4788.0
2007-01-01,679.4580000000001,6716.0,6716.0
2007-02-01,598.666,5917.0,5917.0
2007-03-01,472.85400000000004,4674.0,4674.0
2007-04-01,437.957,4329.0,4329.0
2007-05-01,1262.939,12483.0,12483.0
2007-06-01,638.04,6306.0,6306.0
2007-07-01,510.67,5047.0,5047.0
2007-08-01,474.144,4686.0,4686.0
2007-09-01,462.025,4567.0,4567.0
2007-10-01,462.219,4569.0,4569.0
2007-11-01,447.74,4425.0,4425.0
2007-12-01,367.288,3630.0,3630.0
2008-01-01,390.108,3844.0,3844.0
2008-02-01,363.156,3579.0,3579.0
2008-03-01,459.023,4523.0,4523.0
2008-04-01,541.746,5338.0,5338.0
2008-05-01,641.715,6323.0,6323.0
2008-06-01,807.1,7953.0,7953.0
2008-07-01,731.0250000000001,7204.0,7204.0
2008-08-01,595.883,5872.0,5872.0
2008-09-01,439.761,4333.0,4333.0
2008-10-01,359.249,3540.0,3540.0
2008-11-01,357.212,3520.0,3520.0
2008-12-01,433.02200000000005,4267.0,4267.0
2009-01-01,384.122,3749.0,3749.0
2009-02-01,312.273,3048.0,3048.0
2009-03-01,362.016,3533.0,3533.0
2009-04-01,486.345,4747.0,4747.0
2009-05-01,549.94,5367.0,5367.0
2009-06-01,592.943,5787.0,5787.0
2009-07-01,524.648,5121.0,5121.0
2009-08-01,423.66900000000004,4135.0,4135.0
2009-09-01,321.957,3142.0,3142.0
2009-10-01,302.961,2957.0,2957.0
2009-11-01,303.432,2961.0,2961.0
2009-12-01,386.694,3774.0,3774.0
2010-01-01,441.526,4308.0,4308.0
2010-02-01,354.137,3455.0,3455.0
2010-03-01,407.99600000000004,3980.0,3980.0
2010-04-01,423.40200000000004,4131.0,4131.0
2010-05-01,610.575,5957.0,5957.0
2010-06-01,838.1850000000001,8177.0,8177.0
2010-07-01,737.099,7191.0,7191.0
2010-08-01,590.1460000000001,5757.0,5757.0
2010-09-01,488.211,4763.0,4763.0
2010-10-01,363.653,3548.0,3548.0
2010-11-01,426.538,4161.0,4161.0
2010-12-01,497.53200000000004,4854.0,4854.0
2011-01-01,421.208,4092.0,4092.0
2011-02-01,492.123,4781.0,4781.0
2011-03-01,578.928,5625.0,5625.0
2011-04-01,607.262,5900.0,5900.0
2011-05-01,653.899,6353.0,6353.0
2011-06-01,714.759,6945.0,6945.0
2011-07-01,766.531,7448.0,7448.0
2011-08-01,627.058,6092.0,6092.0
2011-09-01,454.923,4420.0,4420.0
2011-10-01,354.896,3448.0,3448.0
2011-11-01,372.714,3621.0,3621.0
2011-12-01,408.699,3971.0,3971.0
2012-01-01,437.193,4160.0,4160.0
2012-02-01,401.114,3817.0,3817.0
2012-03-01,542.716,5164.0,5164.0
2012-04-01,701.376,6674.0,6674.0
2012-05-01,696.509,6628.0,6628.0
2012-06-01,749.972,7137.0,7137.0
2012-07-01,738.622,7029.0,7029.0
2012-08-01,563.621,5363.0,5363.0
2012-09-01,377.835,3595.0,3595.0
2012-10-01,296.949,2826.0,2826.0
2012-11-01,409.801,3900.0,3900.0
2012-12-01,460.292,4380.0,4380.0
2013-01-01,430.902,4111.0,4111.0
2013-02-01,341.85,3262.0,3262.0
2013-03-01,384.67,3670.0,3670.0
2013-04-01,551.433,5261.0,5261.0
2013-05-01,634.233,6051.0,6051.0
2013-06-01,664.32,6338.0,6338.0
2013-07-01,608.34,5804.0,5804.0
2013-08-01,467.393,4459.0,4459.0
2013-09-01,320.808,3061.0,3061.0
2013-10-01,326.298,3113.0,3113.0
2013-11-01,334.884,3195.0,3195.0
2013-12-01,339.869,3243.0,3243.0
2014-01-01,397.961,3785.0,3785.0
2014-02-01,382.968,3642.0,3642.0
2014-03-01,610.93,5810.0,5810.0
2014-04-01,782.621,7443.0,7443.0
2014-05-01,711.977,6771.0,6771.0
2014-06-01,705.955,6714.0,6714.0
2014-07-01,761.219,7239.0,7239.0
2014-08-01,524.599,4989.0,4989.0
2014-09-01,435.475,4141.0,4141.0
2014-10-01,357.682,3402.0,3402.0
2014-11-01,419.032,3985.0,3985.0
2014-12-01,500.581,4761.0,4761.0
2015-01-01,530.23,4941.0,4941.0
2015-02-01,506.275,4718.0,4718.0
2015-03-01,563.574,5252.0,5252.0
2015-04-01,648.581,6044.0,6044.0
2015-05-01,648.261,6041.0,6041.0
2015-06-01,660.996,6160.0,6160.0
2015-07-01,602.648,5616.0,5616.0
2015-08-01,481.538,4487.0,4487.0
2015-09-01,426.222,3972.0,3972.0
2015-10-01,350.236,3264.0,3264.0
2015-11-01,371.016,3457.0,3457.0
2015-12-01,482.423,4496.0,4496.0
2016-01-01,444.588,4104.0,4104.0
2016-02-01,411.415,3798.0,3798.0
2016-03-01,556.654,5139.0,5139.0
2016-04-01,671.971,6204.0,6204.0
2016-05-01,758.475,7002.0,7002.0
2016-06-01,676.905,6249.0,6249.0
2016-07-01,627.523,5793.0,5793.0
2016-08-01,505.959,4671.0,4671.0
