measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2011-01-01,52.201,518.0,518.0
2011-02-01,13.018,128.0,128.0
2011-03-01,9.434,93.0,93.0
2011-04-01,5.46,52.0,52.0
2011-05-01,8.761,87.0,87.0
2011-06-01,27.899,274.0,274.0
2011-07-01,50.348,495.0,495.0
2011-08-01,18.105,180.0,180.0
2011-09-01,9.409,93.0,93.0
2011-10-01,6.798,64.0,64.0
2011-11-01,4.801,47.0,47.0
2011-12-01,6.766,64.0,64.0
2012-01-01,11.284,116.0,116.0
2012-02-01,8.108,76.0,76.0
2012-03-01,7.23,70.0,70.0
2012-04-01,3.687,35.0,35.0
2012-05-01,9.207,87.0,87.0
2012-06-01,29.578,285.0,285.0
2012-07-01,67.14,646.0,646.0
2012-08-01,30.491,291.0,291.0
2012-09-01,9.52,93.0,93.0
2012-10-01,8.72,81.0,81.0
2012-11-01,14.139,134.0,134.0
2012-12-01,6.896,64.0,64.0
2013-01-01,93.3,914.0,914.0
2013-02-01,29.781,285.0,285.0
2013-03-01,8.885,87.0,87.0
2013-04-01,6.862,64.0,64.0
2013-05-01,15.712,151.0,151.0
2013-06-01,26.826,262.0,262.0
2013-07-01,77.885,751.0,751.0
2013-08-01,13.022,128.0,128.0
2013-09-01,17.132,163.0,163.0
2013-10-01,5.709,52.0,52.0
2013-11-01,6.165,58.0,58.0
2013-12-01,14.721,140.0,140.0
2014-01-01,133.43,1426.0,1426.0
2014-02-01,47.526,506.0,506.0
2014-03-01,37.54,402.0,402.0
2014-04-01,0.981,12.0,12.0
2014-05-01,0.86,12.0,12.0
2014-06-01,2.051,23.0,23.0
2014-07-01,3.377,35.0,35.0
2014-08-01,2.523,29.0,29.0
2014-09-01,1.826,17.0,17.0
2014-10-01,1.637,17.0,17.0
2014-11-01,2.428,23.0,23.0
2014-12-01,2.821,29.0,29.0
2015-01-01,65.387,611.0,611.0
2015-02-01,236.195,2212.0,2212.0
2015-03-01,18.183,169.0,169.0
2015-04-01,2.235,23.0,23.0
2015-05-01,3.176,29.0,29.0
2015-06-01,2.724,23.0,23.0
2015-07-01,6.978,64.0,64.0
2015-08-01,7.768,76.0,76.0
2015-09-01,6.602,64.0,64.0
2015-10-01,2.535,23.0,23.0
2015-11-01,1.159,12.0,12.0
2015-12-01,3.058,29.0,29.0
2016-01-01,46.394,483.0,483.0
2016-02-01,113.127,1170.0,1170.0
2016-03-01,7.988,81.0,81.0
2016-04-01,7.98,81.0,81.0
2016-05-01,3.953,41.0,41.0
2016-06-01,4.925,52.0,52.0
2016-07-01,30.124,308.0,308.0
2016-08-01,47.168,489.0,489.0
2016-09-01,13.201,134.0,134.0
2016-10-01,4.75,47.0,47.0
2016-11-01,5.397,58.0,58.0
2016-12-01,30.993,320.0,320.0
2017-01-01,9.579,111.0,111.0
2017-02-01,7.979,81.0,81.0
2017-03-01,12.164,122.0,122.0
2017-04-01,11.508,116.0,116.0
2017-05-01,5.92,58.0,58.0
2017-06-01,4.565,47.0,47.0
2017-07-01,4.315,47.0,47.0
2017-08-01,3.311,35.0,35.0
2017-09-01,3.596,35.0,35.0
2017-10-01,6.476,64.0,64.0
2017-11-01,7.515,76.0,76.0
2017-12-01,115.072,1181.0,1181.0
2018-01-01,147.46,1536.0,1536.0
2018-02-01,3.094,35.0,35.0
2018-03-01,3.083,35.0,35.0
2018-04-01,2.452,23.0,23.0
2018-05-01,0.582,6.0,6.0
2018-06-01,1.499,17.0,17.0
2018-07-01,1.38,12.0,12.0
2018-08-01,1.189,12.0,12.0
2018-09-01,1.365,12.0,12.0
2018-10-01,1.478,17.0,17.0
2018-11-01,1.552,17.0,17.0
2018-12-01,2.866,29.0,29.0
2019-01-01,111.396,1181.0,1181.0
2019-02-01,23.046,244.0,244.0
2019-03-01,0.38,6.0,6.0
2019-04-01,0.191,0.0,0.0
2019-05-01,0.303,6.0,6.0
2019-06-01,0.201,0.0,0.0
2019-07-01,0.096,0.0,0.0
2019-08-01,0.183,0.0,0.0
2019-09-01,0.804,6.0,6.0
2019-10-01,0.212,0.0,0.0
2019-11-01,0.419,6.0,6.0
2019-12-01,15.769,169.0,169.0
2020-01-01,24.413,262.0,262.0
2020-02-01,18.304,192.0,192.0
2020-03-01,15.5,163.0,163.0
2020-04-01,11.014,116.0,116.0
2020-05-01,23.286,244.0,244.0
2020-06-01,9.653,99.0,99.0
2020-07-01,16.054,169.0,169.0
2020-08-01,6.497,70.0,70.0
2020-09-01,16.885,180.0,180.0
2020-10-01,9.653,99.0,99.0
2020-11-01,23.363,244.0,244.0
2020-12-01,27.378,285.0,285.0
2021-01-01,5.146,47.0,47.0
2021-02-01,42.232,448.0,448.0
2021-03-01,6.327,70.0,70.0
2021-04-01,50.301,535.0,535.0
2021-05-01,1.964,23.0,23.0
2021-06-01,1.79,17.0,17.0
2021-07-01,1.611,17.0,17.0
2021-08-01,0.275,6.0,6.0
2021-09-01,3.629,41.0,41.0
2021-10-01,4.601,47.0,47.0
2021-11-01,6.757,70.0,70.0
2021-12-01,19.367,204.0,204.0
2022-01-01,65.674,751.0,751.0
2022-02-01,7.411,81.0,81.0
2022-03-01,0.527,6.0,6.0
2022-04-01,0.328,6.0,6.0
2022-05-01,0.959,12.0,12.0
2022-06-01,0.116,0.0,0.0
2022-07-01,0.156,0.0,0.0
2022-08-01,0.106,0.0,0.0
2022-09-01,0.169,0.0,0.0
2022-10-01,0.399,6.0,6.0
2022-11-01,1.217,12.0,12.0
2022-12-01,40.938,460.0,460.0
2023-01-01,4.392,52.0,52.0
2023-02-01,98.924,1245.0,1245.0
2023-03-01,3.444,41.0,41.0
2023-04-01,1.621,23.0,23.0
2023-05-01,3.133,41.0,41.0
2023-06-01,0.489,6.0,6.0
2023-07-01,0.628,6.0,6.0
2023-08-01,0.73,12.0,12.0
2023-09-01,1.39,17.0,17.0
2023-10-01,2.447,29.0,29.0
2023-11-01,1.171,17.0,17.0
2023-12-01,0.631,6.0,6.0
2024-01-01,61.307,652.0,652.0
2024-02-01,2.893,29.0,29.0
2024-03-01,18.275,192.0,192.0
2024-04-01,4.409,47.0,47.0
2024-05-01,2.219,23.0,23.0
2024-06-01,1.797,17.0,17.0
2024-07-01,3.585,41.0,41.0
2024-08-01,2.369,23.0,23.0
2024-09-01,2.221,23.0,23.0
2024-10-01,4.015,41.0,41.0
2024-11-01,5.632,58.0,58.0
2024-12-01,42.278,448.0,448.0
