measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,-4.0,0.0,0.0,389.0,1327.0,1327.0
2024-02-01,-22.0,0.0,0.0,504.0,1720.0,1720.0
2024-03-01,-20.0,0.0,0.0,697.0,2378.0,2378.0
2024-04-01,-19.0,0.0,0.0,734.0,2504.0,2504.0
2024-05-01,-18.0,0.0,0.0,842.0,2873.0,2873.0
2024-06-01,-11.0,0.0,0.0,911.0,3108.0,3108.0
2024-07-01,-10.0,0.0,0.0,932.0,3180.0,3180.0
2024-08-01,-8.0,0.0,0.0,905.0,3088.0,3088.0
2024-09-01,-14.0,0.0,0.0,714.0,2436.0,2436.0
2024-10-01,-8.0,0.0,0.0,636.0,2170.0,2170.0
2024-11-01,-8.0,0.0,0.0,449.0,1532.0,1532.0
2024-12-01,-14.0,0.0,0.0,392.0,1338.0,1338.0
