measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,-2.498,0.0,0.0,37.83,129.0,129.0
2022-02-01,-2.408,0.0,0.0,42.214,144.0,144.0
2022-03-01,-2.509,0.0,0.0,55.043,188.0,188.0
2022-04-01,-2.463,0.0,0.0,71.449,244.0,244.0
2022-05-01,-2.332,0.0,0.0,67.725,231.0,231.0
2022-06-01,-2.258,0.0,0.0,71.573,244.0,244.0
2022-07-01,-2.593,0.0,0.0,63.722,217.0,217.0
2022-08-01,-2.374,0.0,0.0,61.986,211.0,211.0
2022-09-01,-2.082,0.0,0.0,58.033,198.0,198.0
2022-10-01,-2.06,0.0,0.0,48.658,166.0,166.0
2022-11-01,-2.215,0.0,0.0,37.999,130.0,130.0
2022-12-01,-2.208,0.0,0.0,29.768,102.0,102.0
2023-01-01,-11.0,0.0,0.0,402.0,1372.0,1372.0
2023-02-01,-10.0,0.0,0.0,394.0,1344.0,1344.0
2023-03-01,-20.0,0.0,0.0,568.0,1938.0,1938.0
2023-04-01,-13.0,0.0,0.0,290.0,989.0,989.0
2023-05-01,-10.0,0.0,0.0,65.0,222.0,222.0
2023-06-01,-18.0,0.0,0.0,305.0,1041.0,1041.0
2023-07-01,-26.0,0.0,0.0,432.0,1474.0,1474.0
2023-08-01,-17.0,0.0,0.0,375.0,1280.0,1280.0
2023-09-01,-12.0,0.0,0.0,325.0,1109.0,1109.0
2023-10-01,-7.0,0.0,0.0,386.0,1317.0,1317.0
2023-11-01,-17.0,0.0,0.0,277.0,945.0,945.0
2023-12-01,-11.0,0.0,0.0,149.0,508.0,508.0
2024-01-01,-13.0,0.0,0.0,337.0,1150.0,1150.0
2024-02-01,-13.0,0.0,0.0,356.0,1215.0,1215.0
2024-03-01,-13.0,0.0,0.0,356.0,1215.0,1215.0
2024-04-01,-10.0,0.0,0.0,518.0,1767.0,1767.0
2024-05-01,-9.0,0.0,0.0,564.0,1924.0,1924.0
2024-06-01,-9.0,0.0,0.0,625.0,2133.0,2133.0
2024-07-01,-16.0,0.0,0.0,560.0,1911.0,1911.0
2024-08-01,-17.0,0.0,0.0,694.0,2368.0,2368.0
2024-09-01,-12.0,0.0,0.0,652.0,2225.0,2225.0
2024-10-01,-14.0,0.0,0.0,617.0,2105.0,2105.0
2024-11-01,-10.0,0.0,0.0,453.0,1546.0,1546.0
2024-12-01,-16.0,0.0,0.0,414.0,1413.0,1413.0
