measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,527.1890000000001,6468.0,6468.0
2003-02-01,467.798,5740.0,5740.0
2003-03-01,462.37800000000004,5673.0,5673.0
2003-04-01,441.978,5423.0,5423.0
2003-05-01,452.113,5547.0,5547.0
2003-06-01,456.71700000000004,5604.0,5604.0
2003-07-01,517.975,6355.0,6355.0
2003-08-01,543.795,6672.0,6672.0
2003-09-01,461.749,5665.0,5665.0
2003-10-01,414.81,5090.0,5090.0
2003-11-01,449.238,5512.0,5512.0
2003-12-01,497.257,6101.0,6101.0
2004-01-01,521.083,6473.0,6473.0
2004-02-01,521.083,6473.0,6473.0
2004-03-01,521.083,6473.0,6473.0
2004-04-01,521.083,6473.0,6473.0
2004-05-01,521.083,6473.0,6473.0
2004-06-01,521.083,6473.0,6473.0
2004-07-01,521.083,6473.0,6473.0
2004-08-01,521.083,6473.0,6473.0
2004-09-01,521.083,6473.0,6473.0
2004-10-01,521.083,6473.0,6473.0
2004-11-01,521.083,6473.0,6473.0
2004-12-01,521.083,6473.0,6473.0
