measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,14.174000000000001,122.0,122.0,126.64,1096.0,1096.0
2003-02-01,11.712,101.0,101.0,104.644,906.0,906.0
2003-03-01,12.438,107.0,107.0,111.13300000000001,962.0,962.0
2003-04-01,11.848,102.0,102.0,105.854,916.0,916.0
2003-05-01,12.202,105.0,105.0,109.022,944.0,944.0
2003-06-01,12.873000000000001,111.0,111.0,115.015,996.0,996.0
2003-07-01,15.497,133.0,133.0,138.46200000000002,1199.0,1199.0
2003-08-01,14.98,129.0,129.0,133.839,1159.0,1159.0
2003-09-01,12.061,104.0,104.0,107.76100000000001,933.0,933.0
2003-10-01,11.526,99.0,99.0,102.98400000000001,892.0,892.0
2003-11-01,9.656,83.0,83.0,86.272,747.0,747.0
2003-12-01,14.032,121.0,121.0,125.373,1085.0,1085.0
2004-01-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-02-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-03-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-04-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-05-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-06-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-07-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-08-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-09-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-10-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-11-01,7.583,92.0,92.0,67.333,829.0,829.0
2004-12-01,7.583,92.0,92.0,67.333,829.0,829.0
2005-01-01,8.498000000000001,76.49,76.49,47.018,422.77,422.77
2005-02-01,4.313000000000001,38.82,38.82,39.031,350.96,350.96
2005-03-01,5.22,46.98,46.98,48.337,434.64,434.64
2005-04-01,5.439,48.95,48.95,47.627,428.25,428.25
2005-05-01,6.409000000000001,57.69,57.69,56.145,504.84,504.84
2005-06-01,5.803,52.23,52.23,70.85600000000001,637.13,637.13
2005-07-01,9.292,83.63,83.63,88.804,798.51,798.51
2005-08-01,10.283000000000001,92.55,92.55,91.991,827.17,827.17
2005-09-01,10.212,91.91,91.91,70.0,629.42,629.42
2005-10-01,6.093,54.84,54.84,55.921,502.83,502.83
2005-11-01,4.857,43.71,43.71,47.71,429.0,429.0
2005-12-01,10.58,95.22,95.22,46.56,418.66,418.66
2006-01-01,1.457,19.0,19.0,7.605,101.0,101.0
2006-02-01,1.4420000000000002,18.0,18.0,9.023,119.0,119.0
2006-03-01,1.264,16.0,16.0,10.292,136.0,136.0
2006-04-01,1.6680000000000001,21.0,21.0,11.512,152.0,152.0
2006-05-01,1.5070000000000001,19.0,19.0,13.333,176.0,176.0
2006-06-01,1.802,23.0,23.0,16.99,225.0,225.0
2006-07-01,1.748,22.0,22.0,21.36,283.0,283.0
2006-08-01,1.8820000000000001,24.0,24.0,21.63,286.0,286.0
2006-09-01,1.337,17.0,17.0,14.717,195.0,195.0
2006-10-01,1.721,22.0,22.0,13.325,176.0,176.0
2006-11-01,1.502,19.0,19.0,9.896,131.0,131.0
2006-12-01,1.671,21.0,21.0,10.316,137.0,137.0
2007-01-01,0.004,0.0,0.0,0.139,33.0,33.0
2007-02-01,0.003,0.0,0.0,0.41,100.0,100.0
2007-03-01,0.004,0.0,0.0,0.248,61.0,61.0
2007-04-01,0.005,0.0,0.0,0.115,28.0,28.0
2007-05-01,0.008,0.0,0.0,1.063,260.0,260.0
2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0
