measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2008-10-01,8715.731,106975.0,106975.0,3311.5150000000003,0.0,0.0
2008-11-01,9015.626,110657.0,110657.0,3425.4590000000003,0.0,0.0
2008-12-01,7954.734,97635.0,97635.0,3022.376,0.0,0.0
2009-01-01,11206.062,126930.0,126930.0,4257.934,0.0,0.0
2009-02-01,9739.089,110313.0,110313.0,3700.534,0.0,0.0
2009-03-01,11342.897,128479.0,128479.0,4309.928,0.0,0.0
2009-04-01,11359.972,128672.0,128672.0,4316.416,0.0,0.0
2009-05-01,8836.905,100094.0,100094.0,3357.7340000000004,0.0,0.0
2009-06-01,10686.942,121050.0,121050.0,4060.6870000000004,0.0,0.0
2009-07-01,14888.973,168645.0,168645.0,5657.32,0.0,0.0
2009-08-01,19716.8,223329.0,223329.0,7491.736000000001,0.0,0.0
2009-09-01,15128.103,171353.0,171353.0,5748.182000000001,0.0,0.0
2009-10-01,15786.822,178814.0,178814.0,5998.474,0.0,0.0
2009-11-01,13334.99,151043.0,151043.0,5066.858,0.0,0.0
2009-12-01,13746.445,155704.0,155704.0,5223.197,0.0,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,9967.976,116901.0,116901.0,3788.82,0.0,0.0
2010-05-01,64220.202,753150.0,753150.0,24410.05,0.0,0.0
2010-06-01,35212.015,412953.0,412953.0,13384.06,0.0,0.0
2010-07-01,68430.945,802532.0,802532.0,26010.55,0.0,0.0
2010-08-01,52118.784,611229.0,611229.0,19810.31,0.0,0.0
2010-09-01,34211.644,401222.0,401222.0,13003.82,0.0,0.0
2010-10-01,19910.432,233502.0,233502.0,7567.9400000000005,0.0,0.0
2010-11-01,8054.002,94454.0,94454.0,3061.32,0.0,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-01,7781.966,91349.0,91349.0,2991.0,0.0,0.0
2011-04-01,780.968,9167.0,9167.0,299.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,4068.591,47759.0,47759.0,1566.0,0.0,0.0
2011-07-01,44951.002,527658.0,527658.0,17235.0,0.0,0.0
2011-08-01,40348.33,473629.0,473629.0,13813.0,0.0,0.0
2011-09-01,22857.168,268310.0,268310.0,8822.0,0.0,0.0
2011-10-01,27248.223,319853.0,319853.0,10538.0,0.0,0.0
2011-11-01,7295.752,85642.0,85642.0,2802.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,18886.502,219527.0,219527.0,7182.0,0.0,0.0
2012-05-01,11255.514,130829.0,130829.0,4211.0,0.0,0.0
2012-06-01,30098.438,349850.0,349850.0,11416.0,0.0,0.0
2012-07-01,58315.404,677830.0,677830.0,22159.0,0.0,0.0
2012-08-01,76184.269,885529.0,885529.0,28925.0,0.0,0.0
2012-09-01,43099.569,500969.0,500969.0,16320.0,0.0,0.0
2012-10-01,37760.185,438907.0,438907.0,14312.0,0.0,0.0
2012-11-01,8358.968,97160.0,97160.0,3174.0,0.0,0.0
2012-12-01,1261.151,14659.0,14659.0,428.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,4052.0,48197.0,48197.0,1050.0,0.0,0.0
2013-03-01,766.0,9048.0,9048.0,220.0,0.0,0.0
2013-04-01,791.0,9490.0,9490.0,247.0,0.0,0.0
2013-05-01,31262.0,356616.0,356616.0,12030.0,0.0,0.0
2013-06-01,13910.0,159308.0,159308.0,5545.0,0.0,0.0
2013-07-01,59654.0,682374.0,682374.0,23490.0,0.0,0.0
2013-08-01,21382.0,245556.0,245556.0,8363.0,0.0,0.0
2013-09-01,12357.0,143415.0,143415.0,4588.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,2346.0,24684.0,24684.0,787.0,0.0,0.0
2013-12-01,6981.0,80375.0,80375.0,1960.0,0.0,0.0
2014-01-01,4614.0,55282.0,55282.0,1441.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,1377.0,16919.0,16919.0,428.0,0.0,0.0
2014-04-01,27608.0,320492.0,320492.0,10147.0,0.0,0.0
2014-05-01,38377.0,445279.0,445279.0,14772.0,0.0,0.0
2014-06-01,29622.0,343096.0,343096.0,11602.0,0.0,0.0
2014-07-01,74117.0,868205.0,868205.0,29915.0,0.0,0.0
2014-08-01,74842.0,870411.0,870411.0,30292.0,0.0,0.0
2014-09-01,21493.0,247604.0,247604.0,8704.0,0.0,0.0
2014-10-01,55469.0,647250.0,647250.0,21677.0,0.0,0.0
2014-11-01,6906.0,83738.0,83738.0,2277.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,1871.0,21701.0,21701.0,629.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,35412.0,400858.0,400858.0,13969.0,0.0,0.0
2015-06-01,63937.0,734722.0,734722.0,25190.0,0.0,0.0
2015-07-01,72845.0,842168.0,842168.0,29787.0,0.0,0.0
2015-08-01,72388.0,840061.0,840061.0,30034.0,0.0,0.0
2015-09-01,49350.0,570170.0,570170.0,19868.0,0.0,0.0
2015-10-01,36813.0,422261.0,422261.0,14282.0,0.0,0.0
2015-11-01,13146.0,155053.0,155053.0,4703.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,2588.0,29946.0,29946.0,873.0,0.0,0.0
2016-04-01,14180.0,166156.0,166156.0,5485.0,0.0,0.0
2016-05-01,7114.0,82641.0,82641.0,2712.0,0.0,0.0
2016-06-01,1206.0,14464.0,14464.0,460.0,0.0,0.0
2016-07-01,23492.0,278362.0,278362.0,8955.0,0.0,0.0
2016-08-01,10740.0,128099.0,128099.0,4095.0,0.0,0.0
2016-09-01,7475.0,86126.0,86126.0,2828.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,766.0,9262.0,9262.0,249.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,1186.0,14282.0,14282.0,464.0,0.0,0.0
2017-05-01,18694.0,225946.0,225946.0,7452.0,0.0,0.0
2017-06-01,20390.0,240419.0,240419.0,8168.0,0.0,0.0
2017-07-01,17751.0,206207.0,206207.0,7146.0,0.0,0.0
2017-08-01,30555.0,358330.0,358330.0,12299.0,0.0,0.0
2017-09-01,28348.0,335046.0,335046.0,11467.0,0.0,0.0
2017-10-01,16207.0,190684.0,190684.0,6620.0,0.0,0.0
2017-11-01,19618.0,232832.0,232832.0,7935.0,0.0,0.0
2017-12-01,6242.0,74437.0,74437.0,2401.0,0.0,0.0
2018-01-01,1122.0,18685.0,18685.0,356.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,1691.0,27501.0,27501.0,636.0,0.0,0.0
2018-05-01,3101.0,37788.0,37788.0,1275.0,0.0,0.0
2018-06-01,9473.0,112861.0,112861.0,3978.0,0.0,0.0
2018-07-01,46971.0,578127.0,578127.0,20029.0,0.0,0.0
2018-08-01,34621.0,432113.0,432113.0,16520.0,0.0,0.0
2018-09-01,34693.0,425467.0,425467.0,14801.0,0.0,0.0
2018-10-01,40590.0,486419.0,486419.0,16755.0,0.0,0.0
2018-11-01,3066.0,37344.0,37344.0,1220.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,1566.0,19910.0,19910.0,500.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,5034.0,61865.0,61865.0,1896.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,13422.0,173341.0,173341.0,5298.0,0.0,0.0
2019-06-01,4490.0,57969.0,57969.0,1956.0,0.0,0.0
2019-07-01,59627.0,793940.0,793940.0,31420.0,0.0,0.0
2019-08-01,31613.0,366504.0,366504.0,14728.0,31924.0,31924.0
2019-09-01,5239.0,63573.0,63573.0,2116.0,1906.0,1906.0
2019-10-01,14275.0,172522.0,172522.0,6019.0,11194.0,11194.0
2019-11-01,9222.0,108384.0,108384.0,3651.0,6149.0,6149.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,1873.0,21320.0,21320.0,939.0,4219.0,4219.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,7422.0,87996.0,87996.0,3407.0,9593.0,9593.0
2020-05-01,2643.0,33475.0,33475.0,1161.0,1842.0,1842.0
2020-06-01,22344.0,261495.0,261495.0,10834.0,32878.0,32878.0
2020-07-01,30752.0,339134.0,339134.0,14674.0,57931.0,57931.0
2020-08-01,16054.0,175909.0,175909.0,7939.0,35350.0,35350.0
2020-09-01,10979.0,123395.0,123395.0,5066.0,18669.0,18669.0
2020-10-01,26787.0,304584.0,304584.0,11940.0,31948.0,31948.0
2020-11-01,12592.0,148644.0,148644.0,4932.0,5151.0,5151.0
2020-12-01,5587.0,65814.0,65814.0,2460.0,7903.0,7903.0
2021-01-01,1263.0,14856.0,14856.0,433.0,367.0,367.0
2021-02-01,1610.0,18444.0,18444.0,541.0,173.0,173.0
2021-03-01,2941.0,34279.0,34279.0,1064.0,561.0,561.0
2021-04-01,9560.0,108719.0,108719.0,3981.0,9458.0,9458.0
2021-05-01,4830.0,51436.0,51436.0,2415.0,12190.0,12190.0
2021-06-01,40516.0,442373.0,442373.0,22153.0,108271.0,108271.0
2021-07-01,17640.0,198842.0,198842.0,8506.0,25561.0,25561.0
2021-08-01,19944.0,230297.0,230297.0,13765.0,64822.0,64822.0
2021-09-01,12556.0,143962.0,143962.0,7450.0,28458.0,28458.0
2021-10-01,41562.0,470231.0,470231.0,24869.0,100944.0,100944.0
2021-11-01,9250.0,105904.0,105904.0,4743.0,17065.0,17065.0
2021-12-01,149.0,2508.0,2508.0,20.0,0.0,0.0
2022-01-01,1560.0,19130.0,19130.0,618.0,999.0,999.0
2022-02-01,1832.0,20794.0,20794.0,895.0,2683.0,2683.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,8053.0,114263.0,114263.0,3818.0,11910.0,11910.0
2022-05-01,25117.0,295463.0,295463.0,12486.0,28399.0,28399.0
2022-06-01,6875.0,78006.0,78006.0,3491.0,10546.0,10546.0
2022-07-01,21708.0,251632.0,251632.0,11264.0,34300.0,34300.0
2022-08-01,31534.0,376399.0,376399.0,16262.0,47225.0,47225.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,1218.0,14527.0,14527.0,439.0,856.0,856.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,2553.0,30620.0,30620.0,848.0,2370.0,2370.0
2023-03-01,706.0,8570.0,8570.0,371.0,1798.0,1798.0
2023-04-01,657.0,8396.0,8396.0,274.0,1033.0,1033.0
2023-05-01,964.0,12336.0,12336.0,497.0,1797.0,1797.0
2023-06-01,12421.0,140479.0,140479.0,6147.0,16648.0,16648.0
2023-07-01,51903.0,621469.0,621469.0,25118.0,57983.0,57983.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,28679.0,334778.0,334778.0,14335.0,40482.0,40482.0
2023-10-01,16583.0,208840.0,208840.0,7714.0,17005.0,17005.0
2023-11-01,24575.0,279623.0,279623.0,9548.0,8549.0,8549.0
2023-12-01,4443.0,53194.0,53194.0,1918.0,3802.0,3802.0
2024-01-01,599.0,7833.0,7833.0,179.0,0.0,0.0
2024-02-01,595.0,7561.0,7561.0,154.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,1999.0,22449.0,22449.0,733.0,561.0,561.0
2024-05-01,1064.0,12264.0,12264.0,449.0,747.0,747.0
2024-06-01,26799.0,286582.0,286582.0,13448.0,29691.0,29691.0
2024-07-01,32499.0,329026.0,329026.0,18440.0,57825.0,57825.0
2024-08-01,21628.0,226099.0,226099.0,11467.0,30801.0,30801.0
2024-09-01,3823.0,42851.0,42851.0,1720.0,2785.0,2785.0
2024-10-01,20773.0,226299.0,226299.0,10203.0,23362.0,23362.0
2024-11-01,29366.0,296453.0,296453.0,14516.0,42376.0,42376.0
2024-12-01,29157.0,338592.0,338592.0,13518.0,2946.0,2946.0
