measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,5835.0,59756.24,59756.24
2003-02-01,3941.0,40359.78,40359.78
2003-03-01,7604.0,77872.56,77872.56
2003-04-01,13654.0,139830.61,139830.61
2003-05-01,13563.0,138898.68,138898.68
2003-06-01,8708.0,89178.63,89178.63
2003-07-01,2336.0,23922.98,23922.98
2003-08-01,8155.0,83515.36,83515.36
2003-09-01,5403.0,55332.12,55332.12
2003-10-01,10096.0,103393.14,103393.14
2003-11-01,13687.0,140168.57,140168.57
2003-12-01,13656.0,139851.1,139851.1
2004-01-01,11606.065,116315.98,116315.98
2004-02-01,10895.837,109198.08,109198.08
2004-03-01,9727.912,97493.13,97493.13
2004-04-01,8775.522,87948.28,87948.28
2004-05-01,7537.107,75536.89,75536.89
2004-06-01,5996.349,60095.41,60095.41
2004-07-01,6301.356000000001,63152.19,63152.19
2004-08-01,7630.085,76468.71,76468.71
2004-09-01,8594.88,86137.89,86137.89
2004-10-01,7058.7390000000005,70742.68,70742.68
2004-11-01,6193.366,62069.91,62069.91
2004-12-01,7859.783,78770.75,78770.75
2005-01-01,12429.125,124278.82,124278.82
2005-02-01,10100.176,100991.66,100991.66
2005-03-01,11035.472,110343.69,110343.69
2005-04-01,13834.118,138327.35,138327.35
2005-05-01,10249.914,102488.89,102488.89
2005-06-01,9183.323,91824.05,91824.05
2005-07-01,7797.167,77963.87,77963.87
2005-08-01,6147.964,61473.49,61473.49
2005-09-01,5310.838000000001,53103.07,53103.07
2005-10-01,10802.38,108013.0,108013.0
2005-11-01,11862.489,118613.03,118613.03
2005-12-01,12546.035,125447.8,125447.8
2006-01-01,12986.842,128816.0,128816.0
2006-02-01,11710.293,116154.0,116154.0
2006-03-01,10316.933,102334.0,102334.0
2006-04-01,11229.644,111387.0,111387.0
2006-05-01,13277.175,131696.0,131696.0
2006-06-01,13045.689,129400.0,129400.0
2006-07-01,13680.189,135694.0,135694.0
2006-08-01,13581.333,134713.0,134713.0
2006-09-01,8815.892,87445.0,87445.0
2006-10-01,7771.8330000000005,77089.0,77089.0
2006-11-01,9103.384,90296.0,90296.0
2006-12-01,9639.793,95617.0,95617.0
2007-01-01,9375.295,92665.0,92665.0
2007-02-01,8351.099,82542.0,82542.0
2007-03-01,7823.462,77327.0,77327.0
2007-04-01,8789.329,86874.0,86874.0
2007-05-01,10338.263,102183.0,102183.0
2007-06-01,7946.247,78541.0,78541.0
2007-07-01,6091.554,60209.0,60209.0
2007-08-01,6067.752,59974.0,59974.0
2007-09-01,6356.822,62831.0,62831.0
2007-10-01,6108.844,60380.0,60380.0
2007-11-01,8282.375,81863.0,81863.0
2007-12-01,8983.958,88797.0,88797.0
2008-01-01,11803.744,116314.0,116314.0
2008-02-01,12062.709,118866.0,118866.0
2008-03-01,13097.481,129063.0,129063.0
2008-04-01,11796.476,116242.0,116242.0
2008-05-01,11530.446,113621.0,113621.0
2008-06-01,10835.616,106774.0,106774.0
2008-07-01,10317.755,101671.0,101671.0
2008-08-01,12111.214,119344.0,119344.0
2008-09-01,9710.629,95689.0,95689.0
2008-10-01,8506.294,83821.0,83821.0
2008-11-01,10746.827,105899.0,105899.0
2008-12-01,12346.809000000001,121665.0,121665.0
2009-01-01,13359.248,130386.0,130386.0
2009-02-01,12015.133,117268.0,117268.0
2009-03-01,12837.292,125292.0,125292.0
2009-04-01,12710.416000000001,124054.0,124054.0
2009-05-01,12274.877,119803.0,119803.0
2009-06-01,10184.023,99396.0,99396.0
2009-07-01,12453.561,121547.0,121547.0
2009-08-01,12920.749,126107.0,126107.0
2009-09-01,8618.297,84115.0,84115.0
2009-10-01,7988.637000000001,77969.0,77969.0
2009-11-01,9058.558,88412.0,88412.0
2009-12-01,12330.209,120343.0,120343.0
2010-01-01,10042.144,97971.0,97971.0
2010-02-01,8986.862000000001,87676.0,87676.0
2010-03-01,10280.279,100294.0,100294.0
2010-04-01,11287.481,110121.0,110121.0
2010-05-01,8871.735,86553.0,86553.0
2010-06-01,7163.055,69883.0,69883.0
2010-07-01,6872.847000000001,67051.0,67051.0
2010-08-01,6461.406,63037.0,63037.0
2010-09-01,6442.917,62857.0,62857.0
2010-10-01,8791.966,85774.0,85774.0
2010-11-01,8871.832,86554.0,86554.0
2010-12-01,8839.476,86238.0,86238.0
2011-01-01,10466.958,101697.0,101697.0
2011-02-01,9281.602,90180.0,90180.0
2011-03-01,10719.458,104150.0,104150.0
2011-04-01,10194.764,99052.0,99052.0
2011-05-01,10832.57,105249.0,105249.0
2011-06-01,8762.783,85139.0,85139.0
2011-07-01,7119.555,69174.0,69174.0
2011-08-01,7158.68,69554.0,69554.0
2011-09-01,10091.917,98053.0,98053.0
2011-10-01,9948.719,96662.0,96662.0
2011-11-01,8734.117,84861.0,84861.0
2011-12-01,10217.877,99277.0,99277.0
2012-01-01,10933.185,104040.0,104040.0
2012-02-01,9271.53,88228.0,88228.0
2012-03-01,9748.029,92762.0,92762.0
2012-04-01,8618.98,82018.0,82018.0
2012-05-01,10107.729,96185.0,96185.0
2012-06-01,9775.808,93027.0,93027.0
2012-07-01,8764.789,83406.0,83406.0
2012-08-01,7735.569,73612.0,73612.0
2012-09-01,7921.475,75381.0,75381.0
2012-10-01,9784.293,93107.0,93107.0
2012-11-01,9772.729,92997.0,92997.0
2012-12-01,10396.884,98937.0,98937.0
2013-01-01,2439.987,23280.0,23280.0
2013-02-01,2303.799,21981.0,21981.0
2013-03-01,2436.073,23243.0,23243.0
2013-04-01,2300.5,21949.0,21949.0
2013-05-01,2402.33,22921.0,22921.0
2013-06-01,2895.46,27626.0,27626.0
2013-07-01,2365.54,22570.0,22570.0
2013-08-01,1747.79,16676.0,16676.0
2013-09-01,1953.518,18639.0,18639.0
2013-10-01,1856.454,17712.0,17712.0
2013-11-01,1713.147,16345.0,16345.0
2013-12-01,1807.402,17244.0,17244.0
2014-01-01,6145.836,58447.0,58447.0
2014-02-01,5331.287,50701.0,50701.0
2014-03-01,4661.812,44334.0,44334.0
2014-04-01,6008.251,57138.0,57138.0
2014-05-01,7339.344,69797.0,69797.0
2014-06-01,6144.487,58434.0,58434.0
2014-07-01,5902.749,56135.0,56135.0
2014-08-01,5904.14,56148.0,56148.0
2014-09-01,4505.155,42844.0,42844.0
2014-10-01,4423.839,42071.0,42071.0
2014-11-01,4494.515,42743.0,42743.0
2014-12-01,5902.585,56134.0,56134.0
2015-01-01,10189.974,94960.0,94960.0
2015-02-01,8703.101,81104.0,81104.0
2015-03-01,8725.553,81313.0,81313.0
2015-04-01,8773.227,81758.0,81758.0
2015-05-01,8290.46,77259.0,77259.0
2015-06-01,9530.842,88818.0,88818.0
2015-07-01,7348.854,68484.0,68484.0
2015-08-01,7029.962,65512.0,65512.0
2015-09-01,5877.73,54775.0,54775.0
2015-10-01,6948.578,64754.0,64754.0
2015-11-01,6403.865,59678.0,59678.0
2015-12-01,8304.854,77393.0,77393.0
2016-01-01,10275.04,94859.0,94859.0
2016-02-01,9811.288,90578.0,90578.0
2016-03-01,10338.354,95444.0,95444.0
2016-04-01,10018.861,92494.0,92494.0
2016-05-01,8078.242,74578.0,74578.0
2016-06-01,6267.372,57860.0,57860.0
2016-07-01,7193.449,66410.0,66410.0
2016-08-01,6092.949,56250.0,56250.0
2016-09-01,6172.805,56987.0,56987.0
2016-10-01,5642.825,52095.0,52095.0
2016-11-01,5931.948,54764.0,54764.0
2016-12-01,7077.867,65343.0,65343.0
2017-01-01,7610.263,70113.0,70113.0
2017-02-01,7574.922,69788.0,69788.0
2017-03-01,9331.913,85975.0,85975.0
2017-04-01,12978.849,119574.0,119574.0
2017-05-01,13578.818,125102.0,125102.0
2017-06-01,10374.496,95580.0,95580.0
2017-07-01,8639.383,79595.0,79595.0
2017-08-01,5433.378,50058.0,50058.0
2017-09-01,4097.964,37755.0,37755.0
2017-10-01,3943.133,36328.0,36328.0
2017-11-01,9335.279,86006.0,86006.0
2017-12-01,7231.602,66625.0,66625.0
2018-01-01,9535.167,86808.0,86808.0
2018-02-01,10204.079,92898.0,92898.0
2018-03-01,11307.783,102946.0,102946.0
2018-04-01,13556.598,123419.0,123419.0
2018-05-01,11064.108,100728.0,100728.0
2018-06-01,5047.89,45956.0,45956.0
2018-07-01,4362.256,39714.0,39714.0
2018-08-01,6013.033,54743.0,54743.0
2018-09-01,5768.562,52517.0,52517.0
2018-10-01,8597.896,78275.0,78275.0
2018-11-01,11832.559,107724.0,107724.0
2018-12-01,12675.069,115394.0,115394.0
2019-01-01,13102.453,116677.0,116677.0
2019-02-01,12169.337,108368.0,108368.0
2019-03-01,12844.223,114378.0,114378.0
2019-04-01,13927.051,124020.0,124020.0
2019-05-01,14795.214,131751.0,131751.0
2019-06-01,10540.738,93865.0,93865.0
2019-07-01,6401.12,57002.0,57002.0
2019-08-01,3600.185,32060.0,32060.0
2019-09-01,3199.372,28490.0,28490.0
2019-10-01,6982.536,62179.0,62179.0
2019-11-01,8516.08,75836.0,75836.0
2019-12-01,11550.691,102859.0,102859.0
2020-01-01,12016.275,105347.0,105347.0
2020-02-01,10240.988,89783.0,89783.0
2020-03-01,13975.153,122520.0,122520.0
2020-04-01,15078.41,132192.0,132192.0
2020-05-01,13588.33,119129.0,119129.0
2020-06-01,4497.564,39430.0,39430.0
2020-07-01,5712.683,50083.0,50083.0
2020-08-01,3088.606,27078.0,27078.0
2020-09-01,1758.208,15414.0,15414.0
2020-10-01,6539.272,57330.0,57330.0
2020-11-01,7710.841,67601.0,67601.0
2020-12-01,10400.67,91183.0,91183.0
2021-01-01,9405.258,83180.0,83180.0
2021-02-01,6041.27,53429.0,53429.0
2021-03-01,9304.903,82293.0,82293.0
2021-04-01,11479.703,101526.0,101526.0
2021-05-01,8806.721,77887.0,77887.0
2021-06-01,3903.027,34518.0,34518.0
2021-07-01,7773.798,68751.0,68751.0
2021-08-01,5442.734,48136.0,48136.0
2021-09-01,6267.065,55426.0,55426.0
2021-10-01,6725.823,59483.0,59483.0
2021-11-01,9499.875,84017.0,84017.0
2021-12-01,9322.823,82451.0,82451.0
2022-01-01,8279.644,28250.0,28250.0
2022-02-01,10240.445,34940.0,34940.0
2022-03-01,15019.257,51246.0,51246.0
2022-04-01,17202.434,58695.0,58695.0
2022-05-01,12536.194,42773.0,42773.0
2022-06-01,5911.924,20171.0,20171.0
2022-07-01,3365.192,11482.0,11482.0
2022-08-01,2949.041,10062.0,10062.0
2022-09-01,5510.537,18802.0,18802.0
2022-10-01,7222.199,24642.0,24642.0
2022-11-01,8021.282,27369.0,27369.0
2022-12-01,11608.851,39609.0,39609.0
2023-01-01,13615.0,46454.0,46454.0
2023-02-01,11067.0,37761.0,37761.0
2023-03-01,12262.0,41838.0,41838.0
2023-04-01,13237.0,45165.0,45165.0
2023-05-01,12617.0,43049.0,43049.0
2023-06-01,11146.0,38030.0,38030.0
2023-07-01,12750.0,43503.0,43503.0
2023-08-01,12453.0,42490.0,42490.0
2023-09-01,10284.0,35089.0,35089.0
2023-10-01,9887.0,33734.0,33734.0
2023-11-01,8586.0,29295.0,29295.0
2023-12-01,9231.0,31496.0,31496.0
2024-01-01,39.0,133.0,133.0
2024-02-01,3643.0,12430.0,12430.0
2024-03-01,5581.0,19042.0,19042.0
2024-04-01,4961.0,16927.0,16927.0
2024-05-01,7765.0,26494.0,26494.0
2024-06-01,5686.0,19401.0,19401.0
2024-07-01,5905.0,20148.0,20148.0
2024-08-01,6657.0,22714.0,22714.0
2024-09-01,4629.0,15794.0,15794.0
2024-10-01,4033.0,13761.0,13761.0
2024-11-01,2651.0,9045.0,9045.0
2024-12-01,6079.0,20742.0,20742.0
