measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2002-01-01,48165.0,489982.55,489982.55
2002-02-01,20573.0,209289.13,209289.13
2002-03-01,51055.0,519382.52,519382.52
2002-04-01,35357.0,359686.76,359686.76
2002-05-01,27961.0,284447.25,284447.25
2002-06-01,32504.0,330663.19,330663.19
2002-07-01,33528.0,341080.34,341080.34
2002-08-01,26906.0,273714.74,273714.74
2002-09-01,26641.0,271018.89,271018.89
2002-10-01,20326.0,206776.4,206776.4
2002-11-01,23720.0,241303.56,241303.56
2002-12-01,32091.0,326461.74,326461.74
2003-01-01,20947.41,214522.43,214522.43
2003-02-01,26302.0,269358.78,269358.78
2003-03-01,54316.0,556250.16,556250.16
2003-04-01,63554.04,650856.92,650856.92
2003-05-01,32760.09,335496.08,335496.08
2003-06-01,65100.0,666689.1,666689.1
2003-07-01,54268.0,555758.59,555758.59
2003-08-01,47321.01,484614.46,484614.46
2003-09-01,26295.0,269287.1,269287.1
2003-10-01,30508.83,312440.93,312440.93
2003-11-01,35807.0,366699.49,366699.49
2003-12-01,22194.81,227297.05,227297.05
2005-01-01,17695.0,176932.31,176932.31
2005-02-01,14245.0,142435.76,142435.76
2005-03-01,39386.0,393820.61,393820.61
2005-04-01,29377.0,293740.62,293740.62
2005-05-01,34602.0,345985.4,345985.4
2005-06-01,45802.0,457974.2,457974.2
2005-07-01,26525.0,265223.48,265223.48
2005-08-01,29117.0,291140.88,291140.88
2005-09-01,29081.0,290780.92,290780.92
2005-10-01,30497.0,304939.5,304939.5
2005-11-01,34232.0,342285.77,342285.77
2005-12-01,20563.0,205609.44,205609.44
2006-01-01,61451.0,609532.0,609532.0
2006-02-01,31131.0,308788.0,308788.0
2006-03-01,34475.0,341958.0,341958.0
2006-04-01,30404.0,301577.0,301577.0
2006-05-01,33261.0,329916.0,329916.0
2006-06-01,31146.0,308937.0,308937.0
2006-07-01,46673.0,462949.0,462949.0
2006-08-01,30995.0,307439.0,307439.0
2006-09-01,26158.0,259461.0,259461.0
2006-10-01,30206.0,299613.0,299613.0
2006-11-01,49301.0,489017.0,489017.0
