measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,288.0,2798.0,2798.0
2012-01-01,357.483,3402.0,3402.0
2012-02-01,430.386,4096.0,4096.0
2012-03-01,544.613,5183.0,5183.0
2012-04-01,459.694,4374.0,4374.0
2012-05-01,612.608,5830.0,5830.0
2012-06-01,668.665,6363.0,6363.0
2012-07-01,664.636,6325.0,6325.0
2012-08-01,627.183,5968.0,5968.0
2012-09-01,392.27,3733.0,3733.0
2012-10-01,361.934,3444.0,3444.0
2012-11-01,221.824,2111.0,2111.0
2012-12-01,524.704,4993.0,4993.0
2013-01-01,376.902,3596.0,3596.0
2013-02-01,546.579,5215.0,5215.0
2013-03-01,483.552,4614.0,4614.0
2013-04-01,824.675,7868.0,7868.0
2013-05-01,599.977,5724.0,5724.0
2013-06-01,586.113,5592.0,5592.0
2013-07-01,732.523,6989.0,6989.0
2013-08-01,528.027,5038.0,5038.0
2013-09-01,557.848,5322.0,5322.0
2013-10-01,294.914,2814.0,2814.0
2013-11-01,394.59,3765.0,3765.0
2013-12-01,482.3,4602.0,4602.0
2014-01-01,345.232,3283.0,3283.0
2014-02-01,411.652,3915.0,3915.0
2014-03-01,491.803,4677.0,4677.0
2014-04-01,547.909,5211.0,5211.0
2014-05-01,607.327,5776.0,5776.0
2014-06-01,793.66,7548.0,7548.0
2014-07-01,566.869,5391.0,5391.0
2014-08-01,501.094,4765.0,4765.0
2014-09-01,417.404,3970.0,3970.0
2014-10-01,287.626,2735.0,2735.0
2014-11-01,470.933,4479.0,4479.0
2014-12-01,333.491,3171.0,3171.0
2015-01-01,202.604,1888.0,1888.0
2015-02-01,388.426,3620.0,3620.0
2015-03-01,369.573,3444.0,3444.0
2015-04-01,582.732,5430.0,5430.0
2015-05-01,598.014,5573.0,5573.0
2015-06-01,608.614,5672.0,5672.0
2015-07-01,762.345,7104.0,7104.0
2015-08-01,686.86,6401.0,6401.0
2015-09-01,485.917,4528.0,4528.0
2015-10-01,400.946,3736.0,3736.0
2015-11-01,481.938,4491.0,4491.0
2015-12-01,521.031,4855.0,4855.0
2016-01-01,255.145,2355.0,2355.0
2016-02-01,308.092,2844.0,2844.0
2016-03-01,489.84,4522.0,4522.0
2016-04-01,637.316,5884.0,5884.0
2016-05-01,707.439,6531.0,6531.0
2016-06-01,650.376,6004.0,6004.0
2016-07-01,681.148,6288.0,6288.0
2016-08-01,528.17,4876.0,4876.0
2016-09-01,505.309,4665.0,4665.0
2016-10-01,346.186,3196.0,3196.0
2016-11-01,357.898,3304.0,3304.0
2016-12-01,400.081,3694.0,3694.0
2017-01-01,216.12,1991.0,1991.0
2017-02-01,321.138,2959.0,2959.0
2017-03-01,478.374,4407.0,4407.0
2017-04-01,612.925,5647.0,5647.0
2017-05-01,486.829,4485.0,4485.0
2017-06-01,637.343,5872.0,5872.0
2017-07-01,697.236,6424.0,6424.0
2017-08-01,516.208,4756.0,4756.0
2017-09-01,424.679,3913.0,3913.0
2017-10-01,497.776,4586.0,4586.0
2017-11-01,352.909,3251.0,3251.0
2017-12-01,212.463,1957.0,1957.0
2018-01-01,295.702,2692.0,2692.0
2018-02-01,619.756,5642.0,5642.0
2018-03-01,520.933,4743.0,4743.0
2018-04-01,597.462,5439.0,5439.0
2018-05-01,637.096,5800.0,5800.0
2018-06-01,694.608,6324.0,6324.0
2018-07-01,621.732,5660.0,5660.0
2018-08-01,660.339,6012.0,6012.0
2018-09-01,435.879,3968.0,3968.0
2018-10-01,297.156,2705.0,2705.0
2018-11-01,369.549,3364.0,3364.0
2018-12-01,325.788,2966.0,2966.0
2019-01-01,253.389,2256.0,2256.0
2019-02-01,334.14,2976.0,2976.0
2019-03-01,326.539,2908.0,2908.0
2019-04-01,650.011,5788.0,5788.0
2019-05-01,664.386,5916.0,5916.0
2019-06-01,806.663,7183.0,7183.0
2019-07-01,770.571,6862.0,6862.0
2019-08-01,646.424,5756.0,5756.0
2019-09-01,564.037,5023.0,5023.0
2019-10-01,433.651,3862.0,3862.0
2019-11-01,268.602,2392.0,2392.0
2019-12-01,209.587,1866.0,1866.0
2020-01-01,382.437,3353.0,3353.0
2020-02-01,566.408,4966.0,4966.0
2020-03-01,453.209,3973.0,3973.0
2020-04-01,504.402,4422.0,4422.0
2020-05-01,445.901,3909.0,3909.0
2020-06-01,516.716,4530.0,4530.0
2020-07-01,635.317,5570.0,5570.0
2020-08-01,573.105,5024.0,5024.0
2020-09-01,247.096,2166.0,2166.0
2020-10-01,430.035,3770.0,3770.0
2020-11-01,310.512,2722.0,2722.0
2020-12-01,231.862,2033.0,2033.0
2021-01-01,241.323,2134.0,2134.0
2021-02-01,702.184,6210.0,6210.0
2021-03-01,548.703,4853.0,4853.0
2021-04-01,621.978,5501.0,5501.0
2021-05-01,673.128,5953.0,5953.0
2021-06-01,578.402,5115.0,5115.0
2021-07-01,769.496,6805.0,6805.0
2021-08-01,672.114,5944.0,5944.0
2021-09-01,316.938,2803.0,2803.0
2021-10-01,454.505,4020.0,4020.0
2021-11-01,314.675,2783.0,2783.0
2021-12-01,415.554,3675.0,3675.0
2022-01-01,220.297,752.0,752.0
2022-02-01,462.368,1578.0,1578.0
2022-03-01,450.741,1538.0,1538.0
2022-04-01,558.916,1907.0,1907.0
2022-05-01,649.023,2214.0,2214.0
2022-06-01,453.732,1548.0,1548.0
2022-07-01,589.558,2012.0,2012.0
2022-08-01,603.19,2058.0,2058.0
2022-09-01,471.076,1607.0,1607.0
2022-10-01,398.211,1359.0,1359.0
2022-11-01,357.782,1221.0,1221.0
2022-12-01,274.106,935.0,935.0
2023-01-01,510.0,1740.0,1740.0
2023-02-01,267.0,911.0,911.0
2023-03-01,340.0,1160.0,1160.0
2023-04-01,374.0,1276.0,1276.0
2023-05-01,297.0,1013.0,1013.0
2023-06-01,425.0,1450.0,1450.0
2023-07-01,811.0,2767.0,2767.0
2023-08-01,483.0,1648.0,1648.0
2023-09-01,487.0,1662.0,1662.0
2023-10-01,404.0,1378.0,1378.0
2023-11-01,275.0,938.0,938.0
2023-12-01,114.0,389.0,389.0
2024-01-01,211.0,720.0,720.0
2024-02-01,382.0,1303.0,1303.0
2024-03-01,317.0,1082.0,1082.0
2024-04-01,591.0,2016.0,2016.0
2024-05-01,640.0,2184.0,2184.0
2024-06-01,683.0,2330.0,2330.0
2024-07-01,508.0,1733.0,1733.0
2024-08-01,547.0,1866.0,1866.0
2024-09-01,509.0,1737.0,1737.0
2024-10-01,390.0,1331.0,1331.0
2024-11-01,364.0,1242.0,1242.0
2024-12-01,189.0,645.0,645.0
