measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2014-02-01,2842.435,29883.0,29883.0
2014-03-01,2970.55,31228.0,31228.0
2014-04-01,2608.72,27425.0,27425.0
2014-05-01,2687.926,28257.0,28257.0
2014-06-01,2850.942,29971.0,29971.0
2014-07-01,2851.721,29979.0,29979.0
2014-08-01,2795.042,29383.0,29383.0
2014-09-01,2817.252,29617.0,29617.0
2014-10-01,2831.393,29765.0,29765.0
2014-11-01,2431.147,25558.0,25558.0
2014-12-01,2591.872,27247.0,27247.0
2015-01-01,2763.89,27451.0,27451.0
2015-02-01,2571.044,25535.0,25535.0
2015-03-01,2679.595,26614.0,26614.0
2015-04-01,2366.154,23500.0,23500.0
2015-05-01,2584.348,25668.0,25668.0
2015-06-01,2904.553,28848.0,28848.0
2015-07-01,2960.245,29401.0,29401.0
2015-08-01,2851.533,28321.0,28321.0
2015-09-01,2790.916,27719.0,27719.0
2015-10-01,2687.064,26688.0,26688.0
2015-11-01,2490.025,24731.0,24731.0
2015-12-01,2836.633,28173.0,28173.0
2016-01-01,2903.047,29035.0,29035.0
2016-02-01,2745.944,27463.0,27463.0
2016-03-01,2527.673,25280.0,25280.0
2016-04-01,2498.114,24985.0,24985.0
2016-05-01,2928.885,29293.0,29293.0
2016-06-01,2889.147,28895.0,28895.0
2016-07-01,2790.07,27904.0,27904.0
2016-08-01,2699.124,26995.0,26995.0
2016-09-01,2851.253,28516.0,28516.0
2016-10-01,2775.977,27763.0,27763.0
2016-11-01,2832.102,28325.0,28325.0
2016-12-01,2809.664,28100.0,28100.0
2017-01-01,2854.611,27713.0,27713.0
2017-02-01,2582.425,25071.0,25071.0
2017-03-01,2891.883,28075.0,28075.0
2017-04-01,2599.514,25237.0,25237.0
2017-05-01,2833.239,27506.0,27506.0
2017-06-01,2899.618,28150.0,28150.0
2017-07-01,2875.065,27912.0,27912.0
2017-08-01,2883.953,27998.0,27998.0
2017-09-01,2704.399,26255.0,26255.0
2017-10-01,2281.723,22151.0,22151.0
2017-11-01,2723.86,26444.0,26444.0
2017-12-01,2999.71,29122.0,29122.0
2018-01-01,2935.937,29353.0,29353.0
2018-02-01,2743.707,27432.0,27432.0
2018-03-01,2724.639,27241.0,27241.0
2018-04-01,2588.188,25877.0,25877.0
2018-05-01,2647.594,26471.0,26471.0
2018-06-01,2650.631,26501.0,26501.0
2018-07-01,2845.255,28447.0,28447.0
2018-08-01,2964.976,29644.0,29644.0
2018-09-01,2865.965,28654.0,28654.0
2018-10-01,2888.227,28876.0,28876.0
2018-11-01,2831.913,28313.0,28313.0
2018-12-01,3011.968,30114.0,30114.0
2019-01-01,2930.59,29022.0,29022.0
2019-02-01,2681.518,26556.0,26556.0
2019-03-01,2970.984,29422.0,29422.0
2019-04-01,2756.291,27296.0,27296.0
2019-05-01,2564.415,25396.0,25396.0
2019-06-01,2605.238,25800.0,25800.0
2019-07-01,2874.723,28469.0,28469.0
2019-08-01,2999.097,29700.0,29700.0
2019-09-01,2761.1,27344.0,27344.0
2019-10-01,2458.328,24345.0,24345.0
