measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2012-01-01,334.482,3183.0,3183.0
2012-02-01,397.777,3785.0,3785.0
2012-03-01,516.518,4915.0,4915.0
2012-04-01,808.527,7694.0,7694.0
2012-05-01,2764.668,26309.0,26309.0
2012-06-01,3121.637,29705.0,29705.0
2012-07-01,3232.839,30764.0,30764.0
2012-08-01,3478.342,33100.0,33100.0
2012-09-01,3497.059,33278.0,33278.0
2012-10-01,3568.198,33955.0,33955.0
2012-11-01,2962.263,28189.0,28189.0
2012-12-01,2686.69,25567.0,25567.0
2013-01-01,1187.175,11327.0,11327.0
2013-02-01,1485.745,14175.0,14175.0
2013-03-01,1749.897,16696.0,16696.0
2013-04-01,1993.477,19020.0,19020.0
2013-05-01,2256.844,21533.0,21533.0
2013-06-01,2495.308,23808.0,23808.0
2013-07-01,2421.737,23106.0,23106.0
2013-08-01,2378.262,22691.0,22691.0
2013-09-01,2535.339,24190.0,24190.0
2013-10-01,3526.805,33649.0,33649.0
2013-11-01,2334.535,22274.0,22274.0
2013-12-01,2244.876,21418.0,21418.0
2014-01-01,1638.525,15582.0,15582.0
2014-02-01,1650.207,15693.0,15693.0
2014-03-01,2342.249,22275.0,22275.0
2014-04-01,2450.177,23301.0,23301.0
2014-05-01,2871.559,27309.0,27309.0
2014-06-01,2907.684,27652.0,27652.0
2014-07-01,2677.653,25464.0,25464.0
2014-08-01,2361.078,22454.0,22454.0
2014-09-01,2491.85,23697.0,23697.0
2014-10-01,2260.23,21495.0,21495.0
2014-11-01,1765.13,16786.0,16786.0
2014-12-01,1194.658,11361.0,11361.0
2015-01-01,1122.265,10458.0,10458.0
2015-02-01,1579.955,14724.0,14724.0
2015-03-01,2141.311,19955.0,19955.0
2015-04-01,2621.447,24429.0,24429.0
2015-05-01,2644.992,24649.0,24649.0
2015-06-01,2690.675,25074.0,25074.0
2015-07-01,2580.374,24047.0,24047.0
2015-08-01,2764.914,25766.0,25766.0
2015-09-01,2205.443,20553.0,20553.0
2015-10-01,1957.256,18240.0,18240.0
2015-11-01,1772.978,16522.0,16522.0
2015-12-01,1491.39,13898.0,13898.0
2016-01-01,1507.624,13918.0,13918.0
2016-02-01,1847.809,17059.0,17059.0
2016-03-01,2157.742,19920.0,19920.0
2016-04-01,2327.191,21485.0,21485.0
2016-05-01,2848.336,26296.0,26296.0
2016-06-01,2769.03,25564.0,25564.0
2016-07-01,2866.71,26465.0,26465.0
2016-08-01,2288.448,21127.0,21127.0
2016-09-01,2117.984,19553.0,19553.0
2016-10-01,2093.579,19328.0,19328.0
2016-11-01,1682.762,15535.0,15535.0
2016-12-01,1634.785,15092.0,15092.0
2017-01-01,1241.3,11436.0,11436.0
2017-02-01,1427.942,13156.0,13156.0
2017-03-01,2473.341,22787.0,22787.0
