measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-12-01,89.0,780.0,780.0
2021-01-01,130.243,1152.0,1152.0
2021-02-01,190.057,1681.0,1681.0
2021-03-01,363.045,3211.0,3211.0
2021-04-01,429.601,3799.0,3799.0
2021-05-01,424.222,3752.0,3752.0
2021-06-01,484.753,4287.0,4287.0
2021-07-01,445.451,3940.0,3940.0
2021-08-01,453.484,4011.0,4011.0
2021-09-01,415.257,3673.0,3673.0
2021-10-01,260.844,2307.0,2307.0
2021-11-01,209.852,1856.0,1856.0
2021-12-01,170.191,1505.0,1505.0
2022-01-01,173.49,592.0,592.0
2022-02-01,194.949,665.0,665.0
2022-03-01,267.718,913.0,913.0
2022-04-01,288.539,984.0,984.0
2022-05-01,369.449,1261.0,1261.0
2022-06-01,431.701,1473.0,1473.0
2022-07-01,399.647,1364.0,1364.0
2022-08-01,387.58,1322.0,1322.0
2022-09-01,336.746,1149.0,1149.0
2022-10-01,299.586,1022.0,1022.0
2022-11-01,193.602,661.0,661.0
2022-12-01,108.993,372.0,372.0
2023-01-01,89.0,304.0,304.0
2023-02-01,259.0,884.0,884.0
2023-03-01,276.0,942.0,942.0
2023-04-01,422.0,1440.0,1440.0
2023-05-01,545.0,1860.0,1860.0
2023-06-01,496.0,1692.0,1692.0
2023-07-01,529.0,1805.0,1805.0
2023-08-01,454.0,1549.0,1549.0
2023-09-01,364.0,1242.0,1242.0
2023-10-01,273.0,931.0,931.0
2023-11-01,243.0,829.0,829.0
2023-12-01,114.0,389.0,389.0
2024-01-01,296.0,1010.0,1010.0
2024-02-01,296.0,1010.0,1010.0
2024-03-01,296.0,1010.0,1010.0
2024-04-01,296.0,1010.0,1010.0
2024-05-01,296.0,1010.0,1010.0
2024-06-01,296.0,1010.0,1010.0
2024-07-01,296.0,1010.0,1010.0
2024-08-01,296.0,1010.0,1010.0
2024-09-01,296.0,1010.0,1010.0
2024-10-01,296.0,1010.0,1010.0
2024-11-01,296.0,1010.0,1010.0
2024-12-01,293.0,1000.0,1000.0
