measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,18714.0,184408.0,184408.0
2009-01-01,15423.0,150528.0,150528.0
2009-02-01,45736.0,446383.0,446383.0
2009-03-01,60936.0,594735.0,594735.0
2009-04-01,52674.0,514098.0,514098.0
2009-05-01,43903.0,428493.0,428493.0
2009-06-01,23695.0,231263.0,231263.0
2009-07-01,19424.0,189578.0,189578.0
2009-08-01,31590.0,308318.0,308318.0
2009-09-01,20482.0,199904.0,199904.0
2009-10-01,42696.0,416713.0,416713.0
2009-11-01,48196.0,470393.0,470393.0
2009-12-01,33298.0,324988.0,324988.0
2010-01-01,31164.0,304036.0,304036.0
2010-02-01,33915.0,330875.0,330875.0
2010-03-01,52060.0,507897.0,507897.0
2010-04-01,56867.0,554794.0,554794.0
2010-05-01,42494.0,414571.0,414571.0
2010-06-01,29287.0,285724.0,285724.0
2010-07-01,25339.0,247207.0,247207.0
2010-08-01,31397.0,306309.0,306309.0
2010-09-01,41631.0,406152.0,406152.0
2010-10-01,46466.0,453322.0,453322.0
2010-11-01,62452.0,609282.0,609282.0
2010-12-01,44303.0,432220.0,432220.0
2011-01-01,37044.0,359920.0,359920.0
2011-02-01,51839.0,503668.0,503668.0
2011-03-01,49707.0,482953.0,482953.0
2011-04-01,50455.0,490221.0,490221.0
2011-05-01,55764.0,541803.0,541803.0
2011-06-01,46852.0,455214.0,455214.0
2011-07-01,25360.0,246398.0,246398.0
2011-08-01,21028.0,204308.0,204308.0
2011-09-01,28917.0,280958.0,280958.0
2011-10-01,53083.0,515754.0,515754.0
2011-11-01,62571.0,607940.0,607940.0
2011-12-01,48506.0,471284.0,471284.0
2012-01-01,56552.0,538149.0,538149.0
2012-02-01,47961.0,456397.0,456397.0
2012-03-01,58683.0,558427.0,558427.0
2012-04-01,51664.0,491635.0,491635.0
2012-05-01,55399.0,527177.0,527177.0
2012-06-01,47692.0,453837.0,453837.0
2012-07-01,26397.0,251194.0,251194.0
2012-08-01,27470.0,261405.0,261405.0
2012-09-01,29611.0,281778.0,281778.0
2012-10-01,43780.0,416610.0,416610.0
2012-11-01,49832.0,474201.0,474201.0
2012-12-01,43840.0,417181.0,417181.0
2013-01-01,56641.0,540412.0,540412.0
2013-02-01,51224.0,488728.0,488728.0
2013-03-01,49324.0,470600.0,470600.0
2013-04-01,52501.0,500912.0,500912.0
2013-05-01,50781.0,484502.0,484502.0
2013-06-01,37557.0,358331.0,358331.0
2013-07-01,25468.0,242990.0,242990.0
2013-08-01,22028.0,210169.0,210169.0
2013-09-01,39038.0,372462.0,372462.0
2013-10-01,42674.0,407153.0,407153.0
2013-11-01,57654.0,550077.0,550077.0
2013-12-01,38357.0,365964.0,365964.0
2014-01-01,60702.0,577276.0,577276.0
2014-02-01,36195.0,344214.0,344214.0
2014-03-01,60875.0,578921.0,578921.0
2014-04-01,48438.0,460645.0,460645.0
2014-05-01,39500.0,375645.0,375645.0
2014-06-01,32481.0,308894.0,308894.0
2014-07-01,28306.0,269190.0,269190.0
2014-08-01,18042.0,171579.0,171579.0
2014-09-01,28052.0,266775.0,266775.0
2014-10-01,39866.0,379126.0,379126.0
2014-11-01,63232.0,601336.0,601336.0
2014-12-01,34621.0,329246.0,329246.0
2015-01-01,54840.0,511054.0,511054.0
2015-02-01,43372.0,404184.0,404184.0
2015-03-01,44881.0,418246.0,418246.0
2015-04-01,43091.0,401565.0,401565.0
2015-05-01,46819.0,436306.0,436306.0
2015-06-01,23880.0,222538.0,222538.0
2015-07-01,19377.0,180574.0,180574.0
2015-08-01,23932.0,223022.0,223022.0
2015-09-01,37879.0,352994.0,352994.0
2015-10-01,40589.0,378249.0,378249.0
2015-11-01,53926.0,502536.0,502536.0
2015-12-01,37782.0,352090.0,352090.0
2016-01-01,43196.0,398785.0,398785.0
2016-02-01,49896.0,460640.0,460640.0
2016-03-01,49500.0,456984.0,456984.0
2016-04-01,61670.0,569337.0,569337.0
2016-05-01,31542.0,291196.0,291196.0
2016-06-01,29322.0,270701.0,270701.0
2016-07-01,23849.0,220174.0,220174.0
2016-08-01,19632.0,181243.0,181243.0
2016-09-01,36527.0,337217.0,337217.0
2016-10-01,42540.0,392729.0,392729.0
2016-11-01,49380.0,455876.0,455876.0
2016-12-01,48559.0,448297.0,448297.0
2017-01-01,38332.669,353159.0,353159.0
2017-02-01,48136.165,443478.0,443478.0
2017-03-01,53713.45,494862.0,494862.0
2017-04-01,46216.768,425795.0,425795.0
2017-05-01,41435.497,381745.0,381745.0
2017-06-01,34366.633,316620.0,316620.0
2017-07-01,19241.351,177271.0,177271.0
2017-08-01,18022.282,166039.0,166039.0
2017-09-01,31725.558,292288.0,292288.0
2017-10-01,49329.293,454471.0,454471.0
2017-11-01,46018.253,423966.0,423966.0
2017-12-01,45408.081,418345.0,418345.0
2018-01-01,48446.453,441057.0,441057.0
2018-02-01,33424.625,304298.0,304298.0
2018-03-01,42030.331,382644.0,382644.0
2018-04-01,41394.18,376853.0,376853.0
2018-05-01,29716.959,270543.0,270543.0
2018-06-01,33452.272,304549.0,304549.0
2018-07-01,19961.167,181726.0,181726.0
2018-08-01,24014.589,218629.0,218629.0
2018-09-01,32893.047,299458.0,299458.0
2018-10-01,32940.837,299893.0,299893.0
2018-11-01,37203.064,338697.0,338697.0
2018-12-01,38672.476,352074.0,352074.0
2019-01-01,34940.467,311145.0,311145.0
2019-02-01,27453.492,244473.0,244473.0
2019-03-01,39937.184,355641.0,355641.0
2019-04-01,42271.431,376427.0,376427.0
2019-05-01,30404.167,270749.0,270749.0
2019-06-01,24168.716,215222.0,215222.0
2019-07-01,24023.154,213926.0,213926.0
2019-08-01,17233.57,153465.0,153465.0
2019-09-01,32889.507,292881.0,292881.0
2019-10-01,39338.077,350306.0,350306.0
2019-11-01,40694.527,362385.0,362385.0
2019-12-01,39677.708,353330.0,353330.0
2020-01-01,35588.68,312006.0,312006.0
2020-02-01,42935.445,376415.0,376415.0
2020-03-01,42845.925,375630.0,375630.0
2020-04-01,42639.882,373824.0,373824.0
2020-05-01,37715.925,330656.0,330656.0
2020-06-01,44240.705,387858.0,387858.0
2020-07-01,24235.718,212475.0,212475.0
2020-08-01,32752.98,287145.0,287145.0
2020-09-01,42192.904,369905.0,369905.0
2020-10-01,47115.62,413063.0,413063.0
2020-11-01,53908.568,472616.0,472616.0
2020-12-01,41592.648,364643.0,364643.0
2021-01-01,42701.95,377656.0,377656.0
2021-02-01,36386.11,321799.0,321799.0
2021-03-01,52097.269,460748.0,460748.0
2021-04-01,50089.276,442990.0,442990.0
2021-05-01,45031.272,398257.0,398257.0
2021-06-01,30669.75,271243.0,271243.0
2021-07-01,21401.93,189279.0,189279.0
2021-08-01,29571.371,261529.0,261529.0
2021-09-01,37185.311,328867.0,328867.0
2021-10-01,41720.276,368974.0,368974.0
2021-11-01,55702.921,492637.0,492637.0
2021-12-01,51872.564,458761.0,458761.0
2022-01-01,59277.695,202255.0,202255.0
2022-02-01,55553.106,189547.0,189547.0
2022-03-01,60901.724,207797.0,207797.0
2022-04-01,63674.604,217258.0,217258.0
2022-05-01,50954.706,173857.0,173857.0
2022-06-01,39501.642,134780.0,134780.0
2022-07-01,28798.167,98259.0,98259.0
2022-08-01,27226.758,92898.0,92898.0
2022-09-01,39862.48,136011.0,136011.0
2022-10-01,47019.639,160431.0,160431.0
2022-11-01,64695.703,220742.0,220742.0
2022-12-01,55601.776,189713.0,189713.0
2023-01-01,45231.0,154328.0,154328.0
2023-02-01,54604.0,186309.0,186309.0
2023-03-01,60887.0,207746.0,207746.0
2023-04-01,67793.0,231310.0,231310.0
2023-05-01,36678.0,125145.0,125145.0
2023-06-01,22579.0,77040.0,77040.0
2023-07-01,16909.0,57694.0,57694.0
2023-08-01,25745.0,87842.0,87842.0
2023-09-01,37641.0,128431.0,128431.0
2023-10-01,50934.0,173787.0,173787.0
2023-11-01,51059.0,174213.0,174213.0
2023-12-01,47954.0,163619.0,163619.0
2024-01-01,45571.0,155488.0,155488.0
2024-02-01,54052.0,184425.0,184425.0
2024-03-01,67468.0,230201.0,230201.0
2024-04-01,64311.0,219429.0,219429.0
2024-05-01,42920.0,146443.0,146443.0
2024-06-01,45434.0,155021.0,155021.0
2024-07-01,24068.0,82120.0,82120.0
2024-08-01,26273.0,89643.0,89643.0
2024-09-01,33374.0,113872.0,113872.0
2024-10-01,50595.0,172630.0,172630.0
2024-11-01,49226.0,167959.0,167959.0
2024-12-01,51515.0,175769.0,175769.0
