measured_on,"Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Generation","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Total Fuel Consumed","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Generation","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Quantity Consumed For Electricity","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Total Fuel Consumed"
2005-10-01,0.0,0.0,0.0,7070.0,104983.56,104983.56,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,4039.0,59069.39,59069.39,46.0,717.06,717.06
2005-12-01,0.0,0.0,0.0,4458.0,71309.98,71309.98,922.0,14527.8,14527.8
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0,5629.0,77729.0,77729.0,623.0,8596.0,8596.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,9264.0,118765.0,118765.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,10422.0,161220.0,161220.0,254.0,4183.0,4183.0
2006-06-01,0.0,0.0,0.0,1332.0,21686.0,21686.0,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0,17830.0,262252.0,262252.0,10.0,227.0,227.0
2006-08-01,0.0,0.0,0.0,36176.0,519879.0,519879.0,1075.0,16430.0,16430.0
2006-09-01,0.0,0.0,0.0,3858.0,54877.0,54877.0,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0,5744.0,85562.0,85562.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,3231.0,52707.0,52707.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0,15931.059000000001,213716.0,213716.0,85.941,1153.0,1153.0
2007-02-01,0.0,0.0,0.0,11809.362000000001,158152.0,158152.0,29.637,397.0,397.0
2007-03-01,0.0,0.0,0.0,14209.0,196098.0,196098.0,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,2609.0,41805.0,41805.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,9242.102,140642.0,140642.0,2.898,44.0,44.0
2007-06-01,0.0,0.0,0.0,4411.0,59464.0,59464.0,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0,9953.0,140498.0,140498.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,36892.031,497836.0,497836.0,246.96900000000002,3333.0,3333.0
2007-09-01,0.0,0.0,0.0,9726.999,130398.0,130398.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,691.001,8100.0,8100.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,3731.0,50351.0,50351.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,1718.0,24297.0,24297.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,2900.0,40967.0,40967.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,9079.0,139220.0,139220.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,21778.0,330461.0,330461.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,32308.0,431989.0,431989.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,18095.0,246630.0,246630.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,5436.0,85090.0,85090.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,4131.0,53057.0,53057.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,408.0,5785.0,5785.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,5824.0,93161.0,93161.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,2972.0,47905.0,47905.0,0.0,0.0,0.0
2009-03-01,4501.668000000001,54949.0,54949.0,13035.332,159113.0,159113.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,4313.0,65614.0,65614.0,0.0,0.0,0.0
2009-05-01,807.302,12148.0,12148.0,14650.698,220460.0,220460.0,0.0,0.0,0.0
2009-06-01,783.258,11854.0,11854.0,23264.742,352096.0,352096.0,0.0,0.0,0.0
2009-07-01,5065.693,62346.0,62346.0,49972.307,615031.0,615031.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,25917.0,344612.0,344612.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,6459.0,95521.0,95521.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,3401.0,58435.0,58435.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,671.0,11733.0,11733.0,0.0,0.0,0.0
2010-01-01,1308.837,20409.0,20409.0,7119.1630000000005,111013.0,111013.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,1001.0,15674.0,15674.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,1226.0,17690.0,17690.0,0.0,0.0,0.0
2010-04-01,24.232000000000003,423.0,423.0,2295.768,40109.0,40109.0,0.0,0.0,0.0
2010-05-01,289.889,4628.0,4628.0,10583.111,168941.0,168941.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,24768.0,395512.0,395512.0,0.0,0.0,0.0
2010-07-01,3.2350000000000003,53.0,53.0,18697.765,303820.0,303820.0,0.0,0.0,0.0
2010-08-01,3.762,65.0,65.0,16932.238,290657.0,290657.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,4260.0,66903.0,66903.0,0.0,0.0,0.0
2010-10-01,25.275000000000002,397.0,397.0,4952.725,77727.0,77727.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,8.3,135.0,135.0,2567.7000000000003,41747.0,41747.0,0.0,0.0,0.0
2011-01-01,8.495,147.0,147.0,1627.505,28221.0,28221.0,0.0,0.0,0.0
2011-02-01,2.554,41.0,41.0,4671.446,75302.0,75302.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,310.0,4634.0,4634.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,7835.0,130335.0,130335.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,16474.0,277426.0,277426.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,27081.0,464725.0,464725.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,34651.0,569975.0,569975.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,15858.0,252906.0,252906.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,1714.0,27616.0,27616.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,975.0,14613.0,14613.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,24.002,388.0,388.0,2643.998,42749.0,42749.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,17111.0,252527.0,252527.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,13852.0,224206.0,224206.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,17276.0,273050.0,273050.0,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0,16473.0,263288.0,263288.0,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,16254.0,265819.0,265819.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,11407.0,178411.0,178411.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,1082.0,17533.0,17533.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,2409.0,36916.0,36916.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,8646.0,135243.0,135243.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,5343.0,88295.0,88295.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,10293.0,151459.0,151459.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,3509.0,54124.0,54124.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,7552.0,127158.0,127158.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,2378.0,36947.0,36947.0,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,353.0,5590.0,5590.0,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0,2863.0,38989.0,38989.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,684.0,9229.0,9229.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,9274.0,131150.0,131150.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,4922.0,75321.0,75321.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,12900.0,201174.0,201174.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,12432.0,197050.0,197050.0,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,9743.0,154447.0,154447.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,6546.0,99315.0,99315.0,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,1220.0,16210.0,16210.0,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,1373.0,16300.0,16300.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,1516.0,17916.0,17916.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,7328.0,96186.0,96186.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,9010.0,115147.0,115147.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,2461.0,31874.0,31874.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,4068.0,50425.0,50425.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,21532.0,222673.0,222673.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,2553.0,31857.0,31857.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,195.0,2452.0,2452.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,16651.0,249729.0,249729.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,10577.0,120271.0,120271.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,7188.0,89632.0,89632.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,2224.0,26754.0,26754.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,14520.0,171937.0,171937.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,5132.0,59969.0,59969.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,330.0,15789.0,15789.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,13143.0,13143.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,1464.0,1464.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,1257.0,16331.0,16331.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,2576.0,32201.0,32201.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,7662.0,93092.0,93092.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,2013.0,25393.0,25393.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,3392.0,142963.0,142963.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,18112.0,210918.0,210918.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,2036.0,2036.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,6157.0,80727.0,80727.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,7975.0,100960.0,100960.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,16707.0,182408.0,182408.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,4783.0,53662.0,53662.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,12386.0,147905.0,147905.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,10864.0,118154.0,118154.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,552.0,6601.0,6601.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,7285.0,86359.0,86359.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,3160.0,39927.0,39927.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,1421.0,12717.0,12717.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,4331.0,52608.0,52608.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,7358.0,90498.0,90498.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,24014.0,295103.0,295103.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,15621.0,187695.0,187695.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,14067.0,172859.0,172859.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,5764.0,67609.0,67609.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,2129.0,13302.0,13302.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,1295.0,16259.0,16259.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,7506.0,90949.0,90949.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,2125.0,25650.0,25650.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,2182.0,26370.0,26370.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,6244.0,77536.0,77536.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,6326.0,66892.0,66892.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,19425.0,207162.0,207162.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,6954.0,78960.0,78960.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,6385.0,76742.0,76742.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,8680.0,101332.0,101332.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,14389.0,169260.0,169260.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,6945.0,84142.0,84142.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,8050.0,99056.0,99056.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,1728.0,20104.0,20104.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,1073.0,16571.0,16571.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,5622.0,62906.0,62906.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,5904.0,70527.0,70527.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,12961.0,166803.0,166803.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,33023.0,398212.0,398212.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,18604.0,246336.0,246336.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,14303.0,172120.0,172120.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,16388.0,192416.0,192416.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,8548.0,102734.0,102734.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,16561.0,197534.0,197534.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,629.0,12084.0,12084.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,1152.0,10326.0,10326.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,2390.0,28782.0,28782.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,4226.0,51413.0,51413.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,2346.0,28015.0,28015.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,18737.0,232685.0,232685.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,28741.0,345100.0,345100.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,52398.0,696945.0,696945.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,9461.0,114926.0,114926.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,7613.0,97453.0,97453.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,11556.0,123922.0,123922.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,19792.0,226240.0,226240.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,1568.0,21367.0,21367.0,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,2082.0,22098.0,22098.0,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,17198.0,199862.0,199862.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0,22542.0,277583.0,277583.0,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0,16011.0,188037.0,188037.0,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,22320.0,280680.0,280680.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,35135.0,424201.0,424201.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,4849.0,61274.0,61274.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,18558.0,219465.0,219465.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,16735.0,187864.0,187864.0,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0,7113.0,84235.0,84235.0,0.0,0.0,0.0
