measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,3150.0,32259.15,32259.15
2003-02-01,3960.789,40562.44,40562.44
2003-03-01,4179.456,42801.81,42801.81
2003-04-01,5987.197,61314.88,61314.88
2003-05-01,6563.444,67216.23,67216.23
2003-06-01,5943.914000000001,60871.62,60871.62
2003-07-01,7183.57,73566.94,73566.94
2003-08-01,6258.192,64090.14,64090.14
2003-09-01,4508.197,46168.45,46168.45
2003-10-01,3266.746,33454.75,33454.75
2003-11-01,3523.3830000000003,36082.97,36082.97
2003-12-01,3507.112,35916.33,35916.33
2005-01-01,344.387,3443.52,3443.52
2005-02-01,416.737,4166.95,4166.95
2005-03-01,454.076,4540.31,4540.31
2005-04-01,754.789,7547.14,7547.14
2005-05-01,1077.832,10777.24,10777.24
2005-06-01,1162.185,11620.69,11620.69
2005-07-01,1214.65,12145.28,12145.28
2005-08-01,1023.576,10234.73,10234.73
2005-09-01,620.991,6209.29,6209.29
2005-10-01,359.077,3590.41,3590.41
2005-11-01,309.087,3090.56,3090.56
2005-12-01,278.61400000000003,2785.86,2785.86
2006-01-01,767.4830000000001,7613.0,7613.0
2006-02-01,673.3430000000001,6679.0,6679.0
2006-03-01,723.701,7178.0,7178.0
2006-04-01,873.691,8666.0,8666.0
2006-05-01,942.8290000000001,9352.0,9352.0
2006-06-01,973.808,9659.0,9659.0
2006-07-01,795.724,7893.0,7893.0
2006-08-01,652.4580000000001,6472.0,6472.0
2006-09-01,478.31600000000003,4744.0,4744.0
2006-10-01,452.36400000000003,4487.0,4487.0
2006-11-01,524.8910000000001,5206.0,5206.0
2006-12-01,569.394,5648.0,5648.0
2007-01-01,491.51800000000003,4858.0,4858.0
2007-02-01,290.438,2871.0,2871.0
2007-03-01,435.719,4307.0,4307.0
2007-04-01,513.496,5075.0,5075.0
2007-05-01,765.633,7568.0,7568.0
2007-06-01,604.845,5978.0,5978.0
2007-07-01,696.54,6885.0,6885.0
2007-08-01,545.682,5394.0,5394.0
2007-09-01,356.225,3521.0,3521.0
2007-10-01,242.17200000000003,2394.0,2394.0
2007-11-01,205.632,2032.0,2032.0
2007-12-01,281.1,2778.0,2778.0
2008-01-01,484.34400000000005,4773.0,4773.0
2008-02-01,406.41,4005.0,4005.0
2008-03-01,619.328,6103.0,6103.0
2008-04-01,901.4340000000001,8883.0,8883.0
2008-05-01,885.389,8725.0,8725.0
2008-06-01,1231.141,12132.0,12132.0
2008-07-01,1147.393,11306.0,11306.0
2008-08-01,1011.4620000000001,9967.0,9967.0
2008-09-01,620.7950000000001,6117.0,6117.0
2008-10-01,397.52,3917.0,3917.0
2008-11-01,343.982,3390.0,3390.0
2008-12-01,409.802,4038.0,4038.0
2009-01-01,629.013,6139.0,6139.0
2009-02-01,439.42600000000004,4289.0,4289.0
2009-03-01,439.91,4294.0,4294.0
2009-04-01,1057.079,10317.0,10317.0
2009-05-01,943.35,9207.0,9207.0
2009-06-01,1064.49,10389.0,10389.0
2009-07-01,1065.839,10403.0,10403.0
2009-08-01,817.2180000000001,7976.0,7976.0
2009-09-01,540.341,5274.0,5274.0
2009-10-01,381.401,3722.0,3722.0
2009-11-01,307.958,3006.0,3006.0
2009-12-01,377.975,3689.0,3689.0
2010-01-01,566.49,5527.0,5527.0
2010-02-01,490.98100000000005,4790.0,4790.0
2010-03-01,474.968,4634.0,4634.0
2010-04-01,531.13,5182.0,5182.0
2010-05-01,875.793,8544.0,8544.0
2010-06-01,1354.623,13216.0,13216.0
2010-07-01,1231.037,12010.0,12010.0
2010-08-01,1022.3140000000001,9974.0,9974.0
2010-09-01,696.6260000000001,6796.0,6796.0
2010-10-01,443.593,4328.0,4328.0
2010-11-01,389.783,3803.0,3803.0
2010-12-01,563.3820000000001,5496.0,5496.0
2011-01-01,754.005,7326.0,7326.0
2011-02-01,821.149,7978.0,7978.0
2011-03-01,911.749,8859.0,8859.0
2011-04-01,858.601,8342.0,8342.0
2011-05-01,826.158,8027.0,8027.0
2011-06-01,1028.003,9988.0,9988.0
2011-07-01,1198.285,11643.0,11643.0
2011-08-01,906.804,8811.0,8811.0
2011-09-01,706.914,6868.0,6868.0
2011-10-01,420.747,4088.0,4088.0
2011-11-01,361.524,3513.0,3513.0
2011-12-01,410.061,3984.0,3984.0
