measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,529.1560000000001,5419.09,5419.09
2003-02-01,477.221,4887.22,4887.22
2003-03-01,535.7810000000001,5486.93,5486.93
2003-04-01,483.559,4952.13,4952.13
2003-05-01,435.747,4462.49,4462.49
2003-06-01,496.512,5084.78,5084.78
2003-07-01,474.673,4861.13,4861.13
2003-08-01,456.716,4677.23,4677.23
2003-09-01,453.365,4642.91,4642.91
2003-10-01,464.29600000000005,4754.86,4754.86
2003-11-01,485.47200000000004,4971.72,4971.72
2003-12-01,526.503,5391.92,5391.92
2004-01-01,431.788,4327.38,4327.38
2004-02-01,390.93800000000005,3917.98,3917.98
2004-03-01,439.562,4405.29,4405.29
2004-04-01,367.03700000000003,3678.44,3678.44
2004-05-01,421.25,4221.77,4221.77
2004-06-01,422.295,4232.24,4232.24
2004-07-01,315.76,3164.55,3164.55
2004-08-01,267.176,2677.64,2677.64
2004-09-01,324.773,3254.88,3254.88
2004-10-01,329.829,3305.55,3305.55
2004-11-01,357.096,3578.82,3578.82
2004-12-01,453.497,4544.95,4544.95
2005-01-01,166.35,1663.34,1663.34
2005-02-01,201.298,2012.78,2012.78
2005-03-01,219.334,2193.12,2193.12
2005-04-01,364.589,3645.52,3645.52
2005-05-01,520.629,5205.77,5205.77
2005-06-01,561.375,5613.19,5613.19
2005-07-01,586.717,5866.58,5866.58
2005-08-01,494.422,4943.72,4943.72
2005-09-01,299.96,2999.3,2999.3
2005-10-01,173.446,1734.29,1734.29
2005-11-01,149.299,1492.84,1492.84
2005-12-01,134.58,1345.66,1345.66
2006-01-01,487.827,4839.0,4839.0
2006-02-01,427.99,4245.0,4245.0
2006-03-01,459.99800000000005,4563.0,4563.0
2006-04-01,555.335,5508.0,5508.0
2006-05-01,599.28,5944.0,5944.0
2006-06-01,618.971,6140.0,6140.0
2006-07-01,505.77700000000004,5017.0,5017.0
2006-08-01,414.715,4114.0,4114.0
2006-09-01,304.027,3016.0,3016.0
2006-10-01,287.53200000000004,2852.0,2852.0
2006-11-01,333.63100000000003,3309.0,3309.0
2006-12-01,361.918,3590.0,3590.0
2007-01-01,546.59,5402.0,5402.0
2007-02-01,416.72200000000004,4119.0,4119.0
2007-03-01,582.899,5761.0,5761.0
2007-04-01,479.379,4738.0,4738.0
2007-05-01,516.732,5107.0,5107.0
2007-06-01,404.386,3997.0,3997.0
2007-07-01,318.64,3149.0,3149.0
2007-08-01,261.4,2584.0,2584.0
2007-09-01,273.154,2700.0,2700.0
2007-10-01,306.05400000000003,3025.0,3025.0
2007-11-01,346.913,3429.0,3429.0
2007-12-01,425.13100000000003,4202.0,4202.0
2008-01-01,533.803,5260.0,5260.0
2008-02-01,457.338,4507.0,4507.0
2008-03-01,510.19800000000004,5027.0,5027.0
2008-04-01,403.071,3972.0,3972.0
2008-05-01,611.124,6022.0,6022.0
2008-06-01,664.2330000000001,6545.0,6545.0
2008-07-01,439.43600000000004,4330.0,4330.0
2008-08-01,282.377,2783.0,2783.0
2008-09-01,326.611,3218.0,3218.0
2008-10-01,345.178,3401.0,3401.0
2008-11-01,402.216,3963.0,3963.0
2008-12-01,469.415,4626.0,4626.0
2009-01-01,387.721,3784.0,3784.0
2009-02-01,268.052,2616.0,2616.0
2009-03-01,304.204,2969.0,2969.0
2009-04-01,356.435,3479.0,3479.0
2009-05-01,374.745,3658.0,3658.0
2009-06-01,384.795,3756.0,3756.0
2009-07-01,222.084,2168.0,2168.0
2009-08-01,157.852,1541.0,1541.0
2009-09-01,188.097,1836.0,1836.0
2009-10-01,211.19,2061.0,2061.0
2009-11-01,251.91400000000002,2459.0,2459.0
2009-12-01,299.911,2927.0,2927.0
2010-01-01,393.223,3836.0,3836.0
2010-02-01,353.158,3445.0,3445.0
2010-03-01,360.041,3513.0,3513.0
2010-04-01,293.252,2861.0,2861.0
2010-05-01,399.469,3897.0,3897.0
2010-06-01,591.126,5767.0,5767.0
2010-07-01,345.129,3367.0,3367.0
2010-08-01,229.00400000000002,2234.0,2234.0
2010-09-01,279.572,2728.0,2728.0
2010-10-01,330.108,3221.0,3221.0
2010-11-01,374.25300000000004,3651.0,3651.0
2010-12-01,439.665,4289.0,4289.0
2011-01-01,755.654,7342.0,7342.0
2011-02-01,716.44,6961.0,6961.0
2011-03-01,826.257,8028.0,8028.0
2011-04-01,713.497,6932.0,6932.0
2011-05-01,770.89,7490.0,7490.0
2011-06-01,791.19,7687.0,7687.0
2011-07-01,712.798,6926.0,6926.0
2011-08-01,464.526,4513.0,4513.0
2011-09-01,487.107,4733.0,4733.0
2011-10-01,481.146,4675.0,4675.0
2011-11-01,502.696,4884.0,4884.0
2011-12-01,556.799,5410.0,5410.0
2012-01-01,590.891,5623.0,5623.0
2012-02-01,548.44,5219.0,5219.0
2012-03-01,735.82,7002.0,7002.0
2012-04-01,725.922,6908.0,6908.0
2012-05-01,775.373,7378.0,7378.0
2012-06-01,683.265,6502.0,6502.0
