measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,3175.081,34977.0,34977.0
2004-02-01,0.0,0.0,0.0,2871.964,31638.0,31638.0
2004-03-01,0.0,0.0,0.0,2847.192,31365.0,31365.0
2004-04-01,0.0,0.0,0.0,2689.5530000000003,29628.0,29628.0
2004-05-01,0.0,0.0,0.0,2955.835,32561.0,32561.0
2004-06-01,0.0,0.0,0.0,2693.422,29671.0,29671.0
2004-07-01,0.0,0.0,0.0,3030.405,33383.0,33383.0
2004-08-01,0.0,0.0,0.0,3023.237,33304.0,33304.0
2004-09-01,0.0,0.0,0.0,2944.645,32438.0,32438.0
2004-10-01,0.0,0.0,0.0,2662.0080000000003,29325.0,29325.0
2004-11-01,0.0,0.0,0.0,2877.775,31702.0,31702.0
2004-12-01,0.0,0.0,0.0,2932.8830000000003,32309.0,32309.0
2005-01-01,0.0,0.0,0.0,3194.621,30287.17,30287.17
2005-02-01,0.0,0.0,0.0,2651.993,25142.69,25142.69
2005-03-01,0.0,0.0,0.0,3284.277,31137.17,31137.17
2005-04-01,0.0,0.0,0.0,3236.027,30679.73,30679.73
2005-05-01,0.0,0.0,0.0,3814.753,36166.44,36166.44
2005-06-01,0.0,0.0,0.0,4814.3240000000005,45643.05,45643.05
2005-07-01,0.0,0.0,0.0,6033.787,57204.39,57204.39
2005-08-01,0.0,0.0,0.0,6250.349,59257.54,59257.54
2005-09-01,0.0,0.0,0.0,4756.125,45091.29,45091.29
2005-10-01,0.0,0.0,0.0,3799.563,36022.43,36022.43
2005-11-01,0.0,0.0,0.0,3241.657,30733.1,30733.1
2005-12-01,0.0,0.0,0.0,3163.5240000000003,29992.35,29992.35
2006-01-01,0.0,0.0,0.0,2621.6110000000003,23413.0,23413.0
2006-02-01,0.0,0.0,0.0,3110.302,27777.0,27777.0
2006-03-01,0.0,0.0,0.0,3547.585,31682.0,31682.0
2006-04-01,0.0,0.0,0.0,3968.0510000000004,35437.0,35437.0
2006-05-01,0.0,0.0,0.0,4595.994000000001,41045.0,41045.0
2006-06-01,0.0,0.0,0.0,5856.546,52302.0,52302.0
2006-07-01,0.0,0.0,0.0,7362.957,65756.0,65756.0
2006-08-01,0.0,0.0,0.0,7455.813,66585.0,66585.0
2006-09-01,0.0,0.0,0.0,5072.952,45304.0,45304.0
2006-10-01,0.0,0.0,0.0,4593.11,41019.0,41019.0
2006-11-01,0.0,0.0,0.0,3411.098,30463.0,30463.0
2006-12-01,0.0,0.0,0.0,3555.982,31757.0,31757.0
2007-01-01,0.0,0.0,0.0,5139.639,46799.0,46799.0
2007-02-01,0.0,0.0,0.0,4675.072,42568.0,42568.0
2007-03-01,0.0,0.0,0.0,4324.557,39377.0,39377.0
2007-04-01,0.0,0.0,0.0,4304.5470000000005,39195.0,39195.0
2007-05-01,0.0,0.0,0.0,4801.368,43719.0,43719.0
2007-06-01,0.0,0.0,0.0,5676.834,51691.0,51691.0
2007-07-01,0.0,0.0,0.0,7733.085,70414.0,70414.0
2007-08-01,0.0,0.0,0.0,8572.909,78060.0,78060.0
2007-09-01,0.0,0.0,0.0,6755.628000000001,61513.0,61513.0
2007-10-01,0.0,0.0,0.0,6402.335,58296.0,58296.0
2007-11-01,0.0,0.0,0.0,6086.9980000000005,55425.0,55425.0
2007-12-01,0.0,0.0,0.0,6783.027,61763.0,61763.0
2008-01-01,0.0,0.0,0.0,6404.041,58801.0,58801.0
2008-02-01,0.0,0.0,0.0,5365.988,49267.0,49267.0
2008-03-01,0.0,0.0,0.0,5035.961,46237.0,46237.0
2008-04-01,0.0,0.0,0.0,5728.836,52598.0,52598.0
2008-05-01,0.0,0.0,0.0,4553.548,41808.0,41808.0
2008-06-01,0.0,0.0,0.0,4983.889,45759.0,45759.0
2008-07-01,0.0,0.0,0.0,6527.947,59936.0,59936.0
2008-08-01,0.0,0.0,0.0,7636.995000000001,70118.0,70118.0
2008-09-01,0.0,0.0,0.0,6878.4980000000005,63154.0,63154.0
2008-10-01,0.0,0.0,0.0,6412.581,58876.0,58876.0
2008-11-01,0.0,0.0,0.0,5584.557000000001,51274.0,51274.0
2008-12-01,0.0,0.0,0.0,6247.159000000001,57358.0,57358.0
2009-01-01,,,,2703.867,26197.0,26197.0
2009-02-01,,,,2487.873,24104.0,24104.0
2009-03-01,,,,2314.955,22429.0,22429.0
2009-04-01,,,,1988.5910000000001,19267.0,19267.0
2009-05-01,,,,2020.3570000000002,19575.0,19575.0
2009-06-01,,,,1872.508,18142.0,18142.0
2009-07-01,,,,3426.322,33196.0,33196.0
2009-08-01,,,,3513.42,34040.0,34040.0
2009-09-01,,,,3681.7960000000003,35671.0,35671.0
2009-10-01,,,,2879.1110000000003,27894.0,27894.0
2009-11-01,,,,2629.2470000000003,25473.0,25473.0
2009-12-01,,,,3017.953,29240.0,29240.0
2010-01-01,,,,1212.547,11139.0,11139.0
2010-02-01,,,,1119.464,10285.0,10285.0
2010-03-01,,,,1192.1470000000002,10953.0,10953.0
2010-04-01,,,,1004.152,9225.0,9225.0
2010-05-01,,,,731.388,6720.0,6720.0
2010-06-01,,,,682.726,6272.0,6272.0
2010-07-01,,,,1127.095,10355.0,10355.0
2010-08-01,,,,1330.39,12223.0,12223.0
2010-09-01,,,,1232.8,11326.0,11326.0
2010-10-01,,,,1384.008,12716.0,12716.0
2010-11-01,,,,1165.467,10708.0,10708.0
2010-12-01,,,,1091.816,10031.0,10031.0
2011-01-01,,,,135.511,1400.0,1400.0
2011-02-01,,,,133.625,1381.0,1381.0
2011-03-01,,,,106.289,1099.0,1099.0
2011-04-01,,,,90.566,936.0,936.0
2011-05-01,,,,80.805,835.0,835.0
2011-06-01,,,,89.926,929.0,929.0
2011-07-01,,,,144.173,1490.0,1490.0
2011-08-01,,,,177.01,1830.0,1830.0
2011-09-01,,,,179.693,1857.0,1857.0
2011-10-01,,,,143.917,1487.0,1487.0
2011-11-01,,,,141.884,1467.0,1467.0
2011-12-01,,,,184.601,1908.0,1908.0
2012-01-01,,,,176.592,1756.0,1756.0
2012-02-01,,,,176.579,1757.0,1757.0
2012-03-01,,,,167.948,1672.0,1672.0
2012-04-01,,,,155.608,1548.0,1548.0
2012-05-01,,,,154.522,1538.0,1538.0
2012-06-01,,,,163.588,1628.0,1628.0
2012-07-01,,,,193.472,1926.0,1926.0
2012-08-01,,,,254.76,2536.0,2536.0
2012-09-01,,,,231.435,2303.0,2303.0
2012-10-01,,,,214.156,2131.0,2131.0
2012-11-01,,,,184.906,1840.0,1840.0
2012-12-01,,,,174.434,1736.0,1736.0
2013-01-01,0.0,0.0,0.0,140.969,1351.0,1351.0
2013-02-01,0.0,0.0,0.0,129.857,1244.0,1244.0
2013-03-01,0.0,0.0,0.0,125.239,1200.0,1200.0
2013-04-01,0.0,0.0,0.0,107.769,1033.0,1033.0
2013-05-01,0.0,0.0,0.0,113.812,1091.0,1091.0
2013-06-01,0.0,0.0,0.0,134.648,1291.0,1291.0
2013-07-01,0.0,0.0,0.0,170.853,1637.0,1637.0
2013-08-01,0.0,0.0,0.0,174.246,1670.0,1670.0
2013-09-01,0.0,0.0,0.0,173.811,1666.0,1666.0
2013-10-01,0.0,0.0,0.0,150.812,1445.0,1445.0
2013-11-01,0.0,0.0,0.0,148.756,1426.0,1426.0
2013-12-01,0.0,0.0,0.0,173.228,1660.0,1660.0
2014-01-01,0.0,0.0,0.0,302.131,3007.0,3007.0
2014-02-01,0.0,0.0,0.0,282.136,2809.0,2809.0
2014-03-01,0.0,0.0,0.0,244.832,2437.0,2437.0
2014-04-01,0.0,0.0,0.0,232.802,2318.0,2318.0
2014-05-01,0.0,0.0,0.0,234.743,2337.0,2337.0
2014-06-01,0.0,0.0,0.0,231.416,2303.0,2303.0
2014-07-01,0.0,0.0,0.0,327.426,3259.0,3259.0
2014-08-01,0.0,0.0,0.0,337.986,3364.0,3364.0
2014-09-01,0.0,0.0,0.0,353.54,3520.0,3520.0
2014-10-01,0.0,0.0,0.0,348.763,3472.0,3472.0
2014-11-01,0.0,0.0,0.0,252.051,2509.0,2509.0
2014-12-01,0.0,0.0,0.0,274.174,2730.0,2730.0
2015-01-01,0.0,0.0,0.0,397.321,3921.0,3921.0
2015-02-01,0.0,0.0,0.0,294.205,2903.0,2903.0
2015-03-01,0.0,0.0,0.0,344.669,3400.0,3400.0
2015-04-01,0.0,0.0,0.0,330.751,3263.0,3263.0
2015-05-01,0.0,0.0,0.0,322.9,3186.0,3186.0
2015-06-01,0.0,0.0,0.0,454.053,4480.0,4480.0
2015-07-01,0.0,0.0,0.0,512.115,5052.0,5052.0
2015-08-01,0.0,0.0,0.0,540.186,5329.0,5329.0
2015-09-01,0.0,0.0,0.0,536.454,5293.0,5293.0
2015-10-01,0.0,0.0,0.0,516.766,5099.0,5099.0
2015-11-01,0.0,0.0,0.0,381.024,3759.0,3759.0
2015-12-01,0.0,0.0,0.0,407.556,4021.0,4021.0
2016-01-01,0.0,0.0,0.0,213.563,2020.0,2020.0
2016-02-01,0.0,0.0,0.0,169.49,1603.0,1603.0
2016-03-01,0.0,0.0,0.0,131.818,1247.0,1247.0
2016-04-01,0.0,0.0,0.0,126.061,1192.0,1192.0
2016-05-01,0.0,0.0,0.0,136.076,1288.0,1288.0
2016-06-01,0.0,0.0,0.0,207.016,1958.0,1958.0
2016-07-01,0.0,0.0,0.0,244.179,2310.0,2310.0
2016-08-01,0.0,0.0,0.0,270.071,2554.0,2554.0
2016-09-01,0.0,0.0,0.0,223.577,2115.0,2115.0
2016-10-01,0.0,0.0,0.0,220.542,2087.0,2087.0
2016-11-01,0.0,0.0,0.0,169.578,1604.0,1604.0
2016-12-01,0.0,0.0,0.0,192.029,1816.0,1816.0
