measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2019-01-01,2516.421,29204.0,38220.0
2019-02-01,2406.734,27931.0,36555.0
2019-03-01,2491.353,28913.0,37839.0
2019-04-01,1712.164,19870.0,26005.0
2019-05-01,2314.454,26860.0,35152.0
2019-06-01,2719.967,31566.0,41312.0
2019-07-01,3442.816,39955.0,52290.0
2019-08-01,3366.54,39070.0,51133.0
2019-09-01,2889.456,33533.0,43886.0
2019-10-01,2745.458,31862.0,41699.0
2019-11-01,2393.338,27776.0,36351.0
2019-12-01,2688.619,31203.0,40836.0
2020-01-01,2377.67,27594.0,38416.0
2020-02-01,2173.571,25225.0,35120.0
2020-03-01,2149.625,24947.0,34732.0
2020-04-01,1687.395,19583.0,27264.0
2020-05-01,1770.223,20544.0,28602.0
2020-06-01,2359.983,27389.0,38131.0
2020-07-01,2988.502,34683.0,48286.0
2020-08-01,2951.621,34255.0,47690.0
2020-09-01,2642.54,30668.0,42697.0
2020-10-01,2283.85,26505.0,36901.0
2020-11-01,1734.203,20126.0,28020.0
2020-12-01,2453.117,28470.0,39636.0
2021-01-01,2583.21,29979.0,40226.0
2021-02-01,2310.794,26818.0,35984.0
2021-03-01,2296.325,26650.0,35759.0
2021-04-01,1944.734,22569.0,30283.0
2021-05-01,2241.264,26011.0,34902.0
2021-06-01,2579.572,29937.0,40170.0
2021-07-01,2824.174,32776.0,43978.0
2021-08-01,2819.081,32717.0,43899.0
2021-09-01,2525.788,29313.0,39332.0
2021-10-01,2202.98,25567.0,34305.0
2021-11-01,2284.651,26514.0,35577.0
2021-12-01,2633.567,30564.0,41010.0
2022-01-01,2385.03,27679.0,37367.0
2022-02-01,2221.266,25779.0,34801.0
2022-03-01,2307.954,26785.0,36160.0
2022-04-01,1835.85,21306.0,28764.0
2022-05-01,1933.951,22444.0,30300.0
2022-06-01,2313.864,26853.0,36253.0
2022-07-01,2759.255,32022.0,43230.0
2022-08-01,2739.092,31788.0,42914.0
2022-09-01,2478.957,28769.0,38839.0
2022-10-01,2352.624,27303.0,36860.0
2022-11-01,2129.316,24712.0,33361.0
2022-12-01,2434.621,28255.0,38144.0
2023-01-01,2242.597,26026.0,37421.0
2023-02-01,2052.72,23823.0,34252.0
2023-03-01,2162.685,25099.0,36088.0
2023-04-01,1696.896,19693.0,28315.0
2023-05-01,1827.151,21205.0,30488.0
2023-06-01,2204.045,25579.0,36778.0
2023-07-01,2490.476,28903.0,41557.0
2023-08-01,2463.754,28593.0,41112.0
2023-09-01,2198.319,25512.0,36683.0
2023-10-01,1661.89,19287.0,27731.0
2023-11-01,1690.668,19621.0,28211.0
2023-12-01,2038.119,23653.0,34009.0
2024-01-01,2342.43,27185.0,37292.0
2024-02-01,2304.567,26746.0,36688.0
2024-03-01,2429.648,28197.0,38679.0
2024-04-01,1940.694,22523.0,30896.0
2024-05-01,2305.767,26759.0,36708.0
2024-06-01,2614.969,30348.0,41630.0
2024-07-01,2824.02,32774.0,44957.0
2024-08-01,2719.766,31564.0,43298.0
2024-09-01,2377.486,27592.0,37849.0
2024-10-01,1804.223,20939.0,28723.0
2024-11-01,2066.262,23980.0,32894.0
2024-12-01,2472.608,28696.0,39363.0
