measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2019-01-01,1136.446,7434.0,7434.0
2019-02-01,1053.725,6893.0,6893.0
2019-03-01,918.899,6011.0,6011.0
2019-04-01,644.789,4218.0,4218.0
2019-05-01,555.624,3635.0,3635.0
2019-06-01,742.969,4860.0,4860.0
2019-07-01,1171.22,7661.0,7661.0
2019-08-01,1375.737,8999.0,8999.0
2019-09-01,1210.547,7919.0,7919.0
2019-10-01,1239.861,8110.0,8110.0
2019-11-01,1215.981,7954.0,7954.0
2019-12-01,1261.202,8250.0,8250.0
2020-01-01,954.17,6551.0,6551.0
2020-02-01,842.623,5785.0,5785.0
2020-03-01,935.367,6421.0,6421.0
2020-04-01,661.492,4541.0,4541.0
2020-05-01,621.982,4270.0,4270.0
2020-06-01,874.948,6007.0,6007.0
2020-07-01,1223.96,8403.0,8403.0
2020-08-01,1522.08,10449.0,10449.0
2020-09-01,1325.495,9099.0,9099.0
2020-10-01,1376.559,9450.0,9450.0
2020-11-01,1099.547,7548.0,7548.0
2020-12-01,1218.777,8367.0,8367.0
2021-01-01,867.28,6215.0,6215.0
2021-02-01,735.481,5271.0,5271.0
2021-03-01,790.785,5667.0,5667.0
2021-04-01,701.69,5028.0,5028.0
2021-05-01,733.356,5256.0,5256.0
2021-06-01,1002.823,7187.0,7187.0
2021-07-01,1383.877,9918.0,9918.0
2021-08-01,1263.526,9055.0,9055.0
2021-09-01,1075.112,7705.0,7705.0
2021-10-01,1024.912,7345.0,7345.0
2021-11-01,941.944,6751.0,6751.0
2021-12-01,972.214,6968.0,6968.0
2022-01-01,727.121,5218.0,5218.0
2022-02-01,603.703,4333.0,4333.0
2022-03-01,558.585,4009.0,4009.0
2022-04-01,572.178,4107.0,4107.0
2022-05-01,525.071,3769.0,3769.0
2022-06-01,714.131,5125.0,5125.0
2022-07-01,954.008,6846.0,6846.0
2022-08-01,1151.137,8262.0,8262.0
2022-09-01,1055.014,7572.0,7572.0
2022-10-01,968.868,6954.0,6954.0
2022-11-01,889.739,6386.0,6386.0
2022-12-01,983.445,7058.0,7058.0
2023-01-01,995.098,7154.0,7154.0
2023-02-01,847.628,6095.0,6095.0
2023-03-01,814.679,5858.0,5858.0
2023-04-01,636.435,4576.0,4576.0
2023-05-01,412.215,2964.0,2964.0
2023-06-01,542.284,3900.0,3900.0
2023-07-01,1255.283,9026.0,9026.0
2023-08-01,1266.605,9107.0,9107.0
2023-09-01,896.538,6447.0,6447.0
2023-10-01,1094.839,7872.0,7872.0
2023-11-01,1028.479,7395.0,7395.0
2023-12-01,1157.917,8325.0,8325.0
2024-01-01,975.0,7036.0,7036.0
2024-02-01,874.0,6320.0,6320.0
2024-03-01,921.0,6649.0,6649.0
2024-04-01,979.0,6995.0,6995.0
2024-05-01,1064.0,7578.0,7578.0
2024-06-01,1027.0,7352.0,7352.0
2024-07-01,1051.0,7563.0,7563.0
2024-08-01,1044.0,7544.0,7544.0
2024-09-01,996.0,7246.0,7246.0
2024-10-01,1016.0,7441.0,7441.0
2024-11-01,984.0,7187.0,7187.0
2024-12-01,1012.0,7451.0,7451.0
