measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2013-12-01,198.0,1889.0,1889.0
2014-01-01,696.127,6620.0,6620.0
2014-02-01,997.277,9484.0,9484.0
2014-03-01,1400.556,13319.0,13319.0
2014-04-01,1708.783,16251.0,16251.0
2014-05-01,1637.11,15569.0,15569.0
2014-06-01,1718.627,16344.0,16344.0
2014-07-01,1777.073,16900.0,16900.0
2014-08-01,1754.31,16683.0,16683.0
2014-09-01,1461.771,13901.0,13901.0
2014-10-01,1075.103,10224.0,10224.0
2014-11-01,984.358,9361.0,9361.0
2014-12-01,654.905,6228.0,6228.0
2015-01-01,925.967,8629.0,8629.0
2015-02-01,1027.791,9578.0,9578.0
2015-03-01,1316.4,12268.0,12268.0
2015-04-01,1694.423,15790.0,15790.0
2015-05-01,1942.62,18103.0,18103.0
2015-06-01,1606.599,14972.0,14972.0
2015-07-01,1795.929,16736.0,16736.0
2015-08-01,1952.484,18195.0,18195.0
2015-09-01,1631.419,15203.0,15203.0
2015-10-01,1425.224,13282.0,13282.0
2015-11-01,1024.291,9545.0,9545.0
2015-12-01,570.853,5320.0,5320.0
2016-01-01,1041.908,9619.0,9619.0
2016-02-01,906.429,8368.0,8368.0
2016-03-01,1463.687,13513.0,13513.0
2016-04-01,1613.627,14897.0,14897.0
2016-05-01,1427.678,13180.0,13180.0
2016-06-01,1838.537,16973.0,16973.0
2016-07-01,1738.184,16047.0,16047.0
2016-08-01,1687.712,15581.0,15581.0
2016-09-01,1268.588,11712.0,11712.0
2016-10-01,1243.499,11480.0,11480.0
2016-11-01,1116.877,10311.0,10311.0
2016-12-01,812.274,7499.0,7499.0
2017-01-01,616.904,5684.0,5684.0
2017-02-01,1130.622,10416.0,10416.0
2017-03-01,1437.419,13243.0,13243.0
2017-04-01,1497.84,13800.0,13800.0
2017-05-01,1614.82,14877.0,14877.0
2017-06-01,1841.606,16967.0,16967.0
2017-07-01,1802.153,16603.0,16603.0
2017-08-01,1801.326,16596.0,16596.0
2017-09-01,1536.465,14155.0,14155.0
2017-10-01,976.12,8993.0,8993.0
2017-11-01,1012.815,9331.0,9331.0
2017-12-01,664.91,6126.0,6126.0
2018-01-01,882.544,8035.0,8035.0
2018-02-01,820.307,7468.0,7468.0
2018-03-01,1376.032,12527.0,12527.0
2018-04-01,1369.261,12466.0,12466.0
2018-05-01,1585.406,14434.0,14434.0
2018-06-01,1760.925,16031.0,16031.0
2018-07-01,1874.206,17063.0,17063.0
2018-08-01,1629.416,14834.0,14834.0
2018-09-01,1080.201,9834.0,9834.0
2018-10-01,997.389,9080.0,9080.0
2018-11-01,775.776,7063.0,7063.0
2018-12-01,738.537,6724.0,6724.0
2019-01-01,880.989,7845.0,7845.0
2019-02-01,1054.355,9389.0,9389.0
2019-03-01,1485.834,13231.0,13231.0
2019-04-01,1411.131,12566.0,12566.0
2019-05-01,1542.249,13734.0,13734.0
2019-06-01,1681.095,14970.0,14970.0
