measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-06-01,138.97,1229.0,1229.0
2021-07-01,148.595,1314.0,1314.0
2021-08-01,139.715,1236.0,1236.0
2021-09-01,126.666,1120.0,1120.0
2021-10-01,75.272,666.0,666.0
2021-11-01,63.516,562.0,562.0
2021-12-01,36.266,321.0,321.0
2022-01-01,66.928,228.0,228.0
2022-02-01,84.857,290.0,290.0
2022-03-01,124.703,425.0,425.0
2022-04-01,135.771,463.0,463.0
2022-05-01,179.79,613.0,613.0
2022-06-01,224.719,767.0,767.0
2022-07-01,192.7,657.0,657.0
2022-08-01,182.847,624.0,624.0
2022-09-01,151.687,518.0,518.0
2022-10-01,133.689,456.0,456.0
2022-11-01,79.639,272.0,272.0
2022-12-01,46.67,159.0,159.0
2023-01-01,45.0,154.0,154.0
2023-02-01,111.0,379.0,379.0
2023-03-01,129.0,440.0,440.0
2023-04-01,171.0,583.0,583.0
2023-05-01,212.0,723.0,723.0
2023-06-01,181.0,618.0,618.0
2023-07-01,176.0,601.0,601.0
2023-08-01,174.0,594.0,594.0
2023-09-01,159.0,543.0,543.0
2023-10-01,112.0,382.0,382.0
2023-11-01,100.0,341.0,341.0
2023-12-01,49.0,167.0,167.0
2024-01-01,46.0,157.0,157.0
2024-02-01,122.0,416.0,416.0
2024-03-01,131.0,447.0,447.0
2024-04-01,149.0,508.0,508.0
2024-05-01,179.0,611.0,611.0
2024-06-01,177.0,604.0,604.0
2024-07-01,182.0,621.0,621.0
2024-08-01,141.0,481.0,481.0
2024-09-01,161.0,549.0,549.0
2024-10-01,162.0,553.0,553.0
2024-11-01,73.0,249.0,249.0
2024-12-01,55.0,188.0,188.0
