measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2014-06-01,169.414,1611.0,1611.0
2014-07-01,156.773,1491.0,1491.0
2014-08-01,169.635,1613.0,1613.0
2014-09-01,165.512,1574.0,1574.0
2014-10-01,149.462,1421.0,1421.0
2014-11-01,124.205,1181.0,1181.0
2014-12-01,84.699,805.0,805.0
2015-01-01,92.99,867.0,867.0
2015-02-01,117.198,1092.0,1092.0
2015-03-01,171.748,1601.0,1601.0
2015-04-01,192.762,1796.0,1796.0
2015-05-01,193.755,1806.0,1806.0
2015-06-01,199.633,1860.0,1860.0
2015-07-01,206.609,1925.0,1925.0
2015-08-01,209.12,1949.0,1949.0
2015-09-01,172.582,1608.0,1608.0
2015-10-01,145.387,1355.0,1355.0
2015-11-01,134.682,1255.0,1255.0
2015-12-01,110.864,1033.0,1033.0
2016-01-01,80.117,740.0,740.0
2016-02-01,133.725,1235.0,1235.0
2016-03-01,147.606,1363.0,1363.0
2016-04-01,171.951,1587.0,1587.0
2016-05-01,213.743,1973.0,1973.0
2016-06-01,205.003,1893.0,1893.0
2016-07-01,239.319,2209.0,2209.0
2016-08-01,236.006,2179.0,2179.0
2016-09-01,208.226,1922.0,1922.0
2016-10-01,175.533,1621.0,1621.0
2016-11-01,150.791,1392.0,1392.0
2016-12-01,109.98,1015.0,1015.0
2017-01-01,81.688,753.0,753.0
2017-02-01,91.243,841.0,841.0
2017-03-01,170.144,1568.0,1568.0
2017-04-01,179.26,1652.0,1652.0
2017-05-01,225.388,2076.0,2076.0
2017-06-01,244.255,2250.0,2250.0
2017-07-01,222.641,2051.0,2051.0
2017-08-01,205.755,1896.0,1896.0
2017-09-01,192.131,1770.0,1770.0
2017-10-01,176.998,1631.0,1631.0
2017-11-01,108.766,1002.0,1002.0
2017-12-01,103.731,956.0,956.0
2018-01-01,95.749,872.0,872.0
2018-02-01,134.781,1227.0,1227.0
2018-03-01,154.113,1403.0,1403.0
2018-04-01,192.661,1754.0,1754.0
2018-05-01,232.23,2114.0,2114.0
2018-06-01,250.212,2278.0,2278.0
2018-07-01,216.276,1969.0,1969.0
2018-08-01,217.782,1983.0,1983.0
2018-09-01,206.161,1877.0,1877.0
2018-10-01,162.428,1479.0,1479.0
2018-11-01,111.725,1017.0,1017.0
2018-12-01,88.882,809.0,809.0
2019-01-01,92.646,825.0,825.0
2019-02-01,108.103,963.0,963.0
2019-03-01,164.209,1462.0,1462.0
2019-04-01,190.987,1701.0,1701.0
2019-05-01,198.848,1771.0,1771.0
2019-06-01,240.395,2141.0,2141.0
2019-07-01,237.24,2113.0,2113.0
2019-08-01,232.348,2069.0,2069.0
2019-09-01,190.012,1692.0,1692.0
2019-10-01,174.589,1555.0,1555.0
2019-11-01,111.656,994.0,994.0
2019-12-01,71.967,641.0,641.0
2020-01-01,97.956,859.0,859.0
2020-02-01,132.783,1164.0,1164.0
2020-03-01,129.936,1139.0,1139.0
2020-04-01,163.756,1436.0,1436.0
2020-05-01,214.316,1879.0,1879.0
2020-06-01,213.416,1871.0,1871.0
2020-07-01,241.057,2113.0,2113.0
2020-08-01,199.709,1751.0,1751.0
2020-09-01,156.811,1375.0,1375.0
2020-10-01,144.945,1271.0,1271.0
2020-11-01,114.589,1005.0,1005.0
2020-12-01,90.726,795.0,795.0
2021-01-01,78.792,697.0,697.0
2021-02-01,103.217,913.0,913.0
2021-03-01,133.271,1179.0,1179.0
2021-04-01,166.82,1475.0,1475.0
2021-05-01,181.831,1608.0,1608.0
2021-06-01,176.629,1562.0,1562.0
2021-07-01,169.177,1496.0,1496.0
2021-08-01,166.403,1472.0,1472.0
2021-09-01,143.482,1269.0,1269.0
2021-10-01,119.424,1056.0,1056.0
2021-11-01,95.025,840.0,840.0
2021-12-01,64.929,574.0,574.0
2022-01-01,87.726,299.0,299.0
2022-02-01,104.64,357.0,357.0
2022-03-01,138.73,473.0,473.0
2022-04-01,156.493,534.0,534.0
2022-05-01,183.414,626.0,626.0
2022-06-01,190.98,652.0,652.0
2022-07-01,184.197,628.0,628.0
2022-08-01,171.026,584.0,584.0
2022-09-01,144.331,492.0,492.0
2022-10-01,132.971,454.0,454.0
2022-11-01,98.576,336.0,336.0
2022-12-01,68.916,235.0,235.0
2023-01-01,64.0,218.0,218.0
2023-02-01,105.0,358.0,358.0
2023-03-01,170.0,580.0,580.0
2023-04-01,204.0,696.0,696.0
2023-05-01,212.0,723.0,723.0
2023-06-01,195.0,665.0,665.0
2023-07-01,194.0,662.0,662.0
2023-08-01,111.0,379.0,379.0
2023-09-01,81.0,276.0,276.0
2023-10-01,70.0,239.0,239.0
2023-11-01,13.0,44.0,44.0
2023-12-01,46.0,157.0,157.0
2024-01-01,38.0,130.0,130.0
2024-02-01,58.0,198.0,198.0
2024-03-01,11.0,38.0,38.0
2024-04-01,24.0,82.0,82.0
2024-05-01,6.0,20.0,20.0
2024-06-01,17.0,58.0,58.0
2024-07-01,20.0,68.0,68.0
2024-08-01,38.0,130.0,130.0
2024-09-01,56.0,191.0,191.0
2024-10-01,57.0,194.0,194.0
2024-11-01,67.0,229.0,229.0
2024-12-01,66.0,225.0,225.0
