measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,3.0,40.0,40.0,5.0,77.0,77.0
2003-02-01,63.0,627.0,627.0,73.0,733.0,733.0
2003-03-01,28.0,439.0,439.0,15.0,234.0,234.0
2003-04-01,3.0,23.0,23.0,4.0,48.0,48.0
2003-05-01,1.0,6.0,6.0,3.0,20.0,20.0
2003-06-01,13.0,119.0,119.0,40.0,376.0,376.0
2003-07-01,8.0,85.0,85.0,48.0,519.0,519.0
2003-08-01,20.0,202.0,202.0,56.0,566.0,566.0
2003-09-01,3.0,29.0,29.0,6.0,70.0,70.0
2003-11-01,3.0,45.0,45.0,16.0,236.0,236.0
2003-12-01,2.0,17.0,17.0,5.0,62.0,62.0
