measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,387.445,4263.0,5380.0
2003-02-01,357.474,3934.0,4964.0
2003-03-01,394.072,4336.0,5472.0
2003-04-01,372.668,4101.0,5175.0
2003-05-01,426.69800000000004,4695.0,5925.0
2003-06-01,444.577,4892.0,6174.0
2003-07-01,570.797,6281.0,7927.0
2003-08-01,536.243,5901.0,7447.0
2003-09-01,490.025,5392.0,6805.0
2003-10-01,461.15700000000004,5074.0,6404.0
2003-11-01,390.369,4295.0,5421.0
2003-12-01,414.476,4561.0,5756.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
