measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2009-01-01,2756.568,27799.0,27799.0
2009-02-01,2426.6530000000002,24472.0,24472.0
2009-03-01,2876.768,29011.0,29011.0
2009-04-01,2919.47,29442.0,29442.0
2009-05-01,3324.998,33532.0,33532.0
2009-06-01,3040.9570000000003,30667.0,30667.0
2009-07-01,3204.195,32313.0,32313.0
2009-08-01,3177.045,32040.0,32040.0
2009-09-01,3129.174,31557.0,31557.0
2009-10-01,3265.3920000000003,32931.0,32931.0
2009-11-01,3098.838,31251.0,31251.0
2009-12-01,3071.942,30980.0,30980.0
2010-01-01,3025.197,33367.0,33367.0
2010-02-01,2613.1240000000003,28823.0,28823.0
2010-03-01,3110.282,34306.0,34306.0
2010-04-01,2997.3920000000003,33061.0,33061.0
2010-05-01,3680.684,40598.0,40598.0
2010-06-01,3477.4970000000003,38356.0,38356.0
2010-07-01,3573.165,39412.0,39412.0
2010-08-01,3562.684,39296.0,39296.0
2010-09-01,3636.547,40111.0,40111.0
2010-10-01,3478.1960000000004,38364.0,38364.0
2010-11-01,3562.9750000000004,39299.0,39299.0
2010-12-01,3448.257,38034.0,38034.0
2011-01-01,3172.587,34613.0,34613.0
2011-02-01,2964.923,32348.0,32348.0
2011-03-01,3287.826,35870.0,35870.0
2011-04-01,3536.081,38579.0,38579.0
2011-05-01,3742.691,40833.0,40833.0
2011-06-01,3945.698,43048.0,43048.0
2011-07-01,4156.551,45348.0,45348.0
2011-08-01,3760.521,41028.0,41028.0
2011-09-01,3846.559,41966.0,41966.0
2011-10-01,4071.93,44425.0,44425.0
2011-11-01,3820.296,41680.0,41680.0
2011-12-01,4016.337,43819.0,43819.0
2012-01-01,3639.941,39894.0,39894.0
2012-02-01,3155.425,34584.0,34584.0
2012-03-01,3216.593,35254.0,35254.0
2012-04-01,3655.243,40062.0,40062.0
2012-05-01,3792.147,41562.0,41562.0
2012-06-01,3947.041,43260.0,43260.0
2012-07-01,4127.571,45238.0,45238.0
2012-08-01,3514.852,38523.0,38523.0
2012-09-01,4028.903,44157.0,44157.0
2012-10-01,3843.743,42128.0,42128.0
2012-11-01,3741.292,41005.0,41005.0
2012-12-01,3741.249,41004.0,41004.0
2013-01-01,3399.344,37050.0,37050.0
2013-02-01,2251.321,24538.0,24538.0
2013-03-01,3318.368,36168.0,36168.0
2013-04-01,3382.51,36867.0,36867.0
2013-05-01,3775.881,41155.0,41155.0
