measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,368.0,1256.0,1256.0
2023-08-01,814.0,2777.0,2777.0
2023-09-01,648.0,2211.0,2211.0
2023-10-01,267.0,911.0,911.0
2023-11-01,128.0,437.0,437.0
2023-12-01,150.0,512.0,512.0
2024-01-01,112.0,382.0,382.0
2024-02-01,439.0,1498.0,1498.0
2024-03-01,639.0,2180.0,2180.0
2024-04-01,670.0,2286.0,2286.0
2024-05-01,629.0,2146.0,2146.0
2024-06-01,537.0,1832.0,1832.0
2024-07-01,750.0,2559.0,2559.0
2024-08-01,837.0,2856.0,2856.0
2024-09-01,770.0,2627.0,2627.0
2024-10-01,619.0,2112.0,2112.0
2024-11-01,324.0,1105.0,1105.0
2024-12-01,124.0,423.0,423.0
