measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-01-01,25.678,372.0,372.0
2002-02-01,23.02,333.0,333.0
2002-03-01,24.456,354.0,354.0
2002-04-01,22.253,322.0,322.0
2002-05-01,26.247,380.0,380.0
2002-06-01,29.562,428.0,428.0
2002-07-01,33.319,482.0,482.0
2002-08-01,32.13,465.0,465.0
2002-09-01,26.398,382.0,382.0
2002-10-01,24.932000000000002,361.0,361.0
2002-11-01,26.768,387.0,387.0
2002-12-01,27.236,394.0,394.0
2003-01-01,53.754000000000005,504.0,504.0
2003-02-01,48.545,455.0,455.0
2003-03-01,49.807,467.0,467.0
2003-04-01,44.954,421.0,421.0
2003-05-01,45.479,426.0,426.0
2003-06-01,50.445,473.0,473.0
2003-07-01,58.644000000000005,549.0,549.0
2003-08-01,59.534000000000006,558.0,558.0
2003-09-01,50.19,470.0,470.0
2003-10-01,48.095,451.0,451.0
2003-11-01,47.24,443.0,443.0
2003-12-01,53.314,499.0,499.0
2004-01-01,1.474,70.0,70.0
2004-02-01,1.1580000000000001,55.0,55.0
2004-03-01,1.8010000000000002,86.0,86.0
2004-04-01,1.979,95.0,95.0
2004-05-01,3.871,185.0,185.0
2004-06-01,5.337000000000001,255.0,255.0
2004-07-01,6.0680000000000005,290.0,290.0
2004-08-01,7.172000000000001,343.0,343.0
2004-09-01,4.962000000000001,237.0,237.0
2004-10-01,2.769,132.0,132.0
2004-11-01,2.8810000000000002,138.0,138.0
2004-12-01,3.528,169.0,169.0
2005-01-01,4.835,203.56,203.56
2005-02-01,3.8680000000000003,162.85,162.85
2005-03-01,5.368,225.98,225.98
2005-04-01,5.095,214.51,214.51
2005-05-01,4.872,205.13,205.13
2005-06-01,9.197000000000001,387.22,387.22
2005-07-01,12.108,509.75,509.75
2005-08-01,12.028,506.39,506.39
2005-09-01,7.282,306.59,306.59
2005-10-01,5.164000000000001,217.39,217.39
2005-11-01,4.525,190.52,190.52
2005-12-01,5.657,238.17,238.17
2006-01-01,24.177,182.0,182.0
2006-02-01,27.33,206.0,206.0
2006-03-01,36.015,271.0,271.0
2006-04-01,29.803,224.0,224.0
2006-05-01,39.259,295.0,295.0
2006-06-01,50.57,381.0,381.0
2006-07-01,90.49300000000001,681.0,681.0
2006-08-01,80.411,605.0,605.0
2006-09-01,47.299,356.0,356.0
2006-10-01,51.234,386.0,386.0
2006-11-01,34.444,259.0,259.0
2006-12-01,34.965,263.0,263.0
2007-01-01,20.534000000000002,263.0,263.0
2007-02-01,18.813000000000002,241.0,241.0
2007-03-01,27.212,348.0,348.0
2007-04-01,22.266000000000002,285.0,285.0
2007-05-01,26.75,343.0,343.0
2007-06-01,32.999,423.0,423.0
2007-07-01,38.308,491.0,491.0
2007-08-01,44.899,575.0,575.0
2007-09-01,32.906,421.0,421.0
2007-10-01,26.81,343.0,343.0
2007-11-01,21.518,276.0,276.0
2007-12-01,22.983,294.0,294.0
2008-01-01,29.316000000000003,375.0,375.0
2008-02-01,26.746000000000002,342.0,342.0
2008-03-01,31.023000000000003,396.0,396.0
2008-04-01,28.82,368.0,368.0
2008-05-01,28.134,359.0,359.0
2008-06-01,41.273,527.0,527.0
2008-07-01,52.623000000000005,672.0,672.0
2008-08-01,42.386,541.0,541.0
2008-09-01,39.467,504.0,504.0
2008-10-01,35.988,460.0,460.0
2008-11-01,31.206000000000003,399.0,399.0
2008-12-01,29.018,371.0,371.0
2009-01-01,8.466000000000001,107.0,107.0
2009-02-01,8.051,102.0,102.0
2009-03-01,9.586,121.0,121.0
2009-04-01,9.501000000000001,120.0,120.0
2009-05-01,9.001000000000001,114.0,114.0
2009-06-01,9.575,121.0,121.0
2009-07-01,11.593,146.0,146.0
2009-08-01,14.118,178.0,178.0
2009-09-01,9.693,122.0,122.0
2009-10-01,8.683,110.0,110.0
2009-11-01,8.679,110.0,110.0
2009-12-01,9.054,114.0,114.0
2010-01-01,21.778000000000002,340.0,340.0
2010-02-01,20.633000000000003,324.0,324.0
2010-03-01,21.015,329.0,329.0
2010-04-01,22.571,354.0,354.0
2010-05-01,24.461000000000002,384.0,384.0
2010-06-01,32.046,503.0,503.0
2010-07-01,43.638000000000005,684.0,684.0
2010-08-01,39.366,617.0,617.0
2010-09-01,35.515,557.0,557.0
2010-10-01,26.36,413.0,413.0
2010-11-01,27.761000000000003,436.0,436.0
2010-12-01,24.856,390.0,390.0
2011-01-01,19.233,262.0,262.0
2011-02-01,17.64,241.0,241.0
2011-03-01,21.939,300.0,300.0
2011-04-01,19.403,265.0,265.0
2011-05-01,21.038,288.0,288.0
2011-06-01,24.851,339.0,339.0
2011-07-01,36.329,497.0,497.0
2011-08-01,31.127,426.0,426.0
2011-09-01,25.305,345.0,345.0
2011-10-01,23.474,321.0,321.0
2011-11-01,20.866,285.0,285.0
2011-12-01,22.795,311.0,311.0
2012-01-01,13.862,267.0,267.0
2012-02-01,13.27,258.0,258.0
2012-03-01,12.845,250.0,250.0
2012-04-01,13.989,271.0,271.0
2012-05-01,17.322,336.0,336.0
2012-06-01,19.676,382.0,382.0
2012-07-01,25.47,494.0,494.0
2012-08-01,22.371,435.0,435.0
2012-09-01,16.835,327.0,327.0
2012-10-01,15.912,309.0,309.0
2012-11-01,15.848,307.0,307.0
2012-12-01,14.6,284.0,284.0
2013-01-01,7.112,521.0,521.0
2013-02-01,7.289,536.0,536.0
2013-03-01,7.583,558.0,558.0
2013-04-01,6.293,463.0,463.0
2013-05-01,7.388,543.0,543.0
2013-06-01,8.597,632.0,632.0
2013-07-01,12.484,918.0,918.0
2013-08-01,9.25,679.0,679.0
2013-09-01,7.283,535.0,535.0
2013-10-01,6.242,459.0,459.0
2013-11-01,6.708,493.0,493.0
2013-12-01,7.771,571.0,571.0
2015-01-01,28.412,1240.0,1240.0
2015-02-01,23.762,1035.0,1035.0
2015-03-01,32.626,1421.0,1421.0
2015-04-01,23.728,1033.0,1033.0
2015-05-01,32.424,1412.0,1412.0
2015-06-01,31.998,1394.0,1394.0
2015-07-01,42.364,1845.0,1845.0
2015-08-01,42.657,1858.0,1858.0
2015-09-01,38.591,1681.0,1681.0
2015-10-01,32.12,1399.0,1399.0
2015-11-01,26.108,1138.0,1138.0
2015-12-01,25.21,1098.0,1098.0
2016-01-01,16.324,200.0,200.0
2016-02-01,15.491,189.0,189.0
2016-03-01,16.949,208.0,208.0
2016-04-01,17.845,218.0,218.0
2016-05-01,20.171,247.0,247.0
2016-06-01,22.898,281.0,281.0
2016-07-01,29.706,364.0,364.0
2016-08-01,32.066,393.0,393.0
2016-09-01,23.221,285.0,285.0
2016-10-01,16.941,208.0,208.0
2016-11-01,15.437,189.0,189.0
2016-12-01,17.951,220.0,220.0
2017-01-01,8.298,146.0,146.0
2017-02-01,7.205,128.0,128.0
2017-03-01,7.861,139.0,139.0
2017-04-01,6.819,121.0,121.0
2017-05-01,7.382,131.0,131.0
2017-06-01,9.237,164.0,164.0
2017-07-01,11.756,209.0,209.0
2017-08-01,11.123,198.0,198.0
2017-09-01,9.213,164.0,164.0
2017-10-01,7.377,131.0,131.0
2017-11-01,6.679,119.0,119.0
2017-12-01,8.05,143.0,143.0
2018-01-01,0.888,12.0,12.0
2018-02-01,0.774,12.0,12.0
2018-03-01,0.86,13.0,13.0
2018-04-01,0.889,13.0,13.0
2018-05-01,0.987,15.0,15.0
2018-06-01,1.147,17.0,17.0
2018-07-01,1.627,26.0,26.0
2018-08-01,1.697,27.0,27.0
2018-09-01,1.267,19.0,19.0
2018-10-01,1.055,16.0,16.0
2018-11-01,0.909,14.0,14.0
2018-12-01,0.9,14.0,14.0
2019-01-01,2.296,22.0,22.0
2019-02-01,2.195,22.0,22.0
2019-03-01,2.043,20.0,20.0
2019-04-01,1.798,17.0,17.0
2019-05-01,1.743,17.0,17.0
2019-06-01,2.322,23.0,23.0
2019-07-01,3.952,39.0,39.0
2019-08-01,3.454,34.0,34.0
2019-09-01,2.468,25.0,25.0
2019-10-01,2.081,20.0,20.0
2019-11-01,2.197,22.0,22.0
2019-12-01,2.451,24.0,24.0
