measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,68.0,232.0,232.0
2023-02-01,0.0,0.0,0.0,89.0,304.0,304.0
2023-03-01,0.0,0.0,0.0,137.0,467.0,467.0
2023-04-01,0.0,0.0,0.0,185.0,631.0,631.0
2023-05-01,0.0,0.0,0.0,154.0,525.0,525.0
2023-06-01,0.0,0.0,0.0,191.0,652.0,652.0
2023-07-01,0.0,0.0,0.0,192.0,655.0,655.0
2023-08-01,0.0,0.0,0.0,171.0,583.0,583.0
2023-09-01,0.0,0.0,0.0,143.0,488.0,488.0
2023-10-01,0.0,0.0,0.0,121.0,413.0,413.0
2023-11-01,0.0,0.0,0.0,92.0,314.0,314.0
2023-12-01,0.0,0.0,0.0,66.0,225.0,225.0
2024-01-01,-1.0,0.0,0.0,66.0,225.0,225.0
2024-02-01,-1.0,0.0,0.0,92.0,314.0,314.0
2024-03-01,-1.0,0.0,0.0,140.0,478.0,478.0
2024-04-01,-1.0,0.0,0.0,183.0,624.0,624.0
2024-05-01,-2.0,0.0,0.0,224.0,764.0,764.0
2024-06-01,-1.0,0.0,0.0,219.0,747.0,747.0
2024-07-01,-2.0,0.0,0.0,207.0,706.0,706.0
2024-08-01,-3.0,0.0,0.0,184.0,628.0,628.0
2024-09-01,-2.0,0.0,0.0,149.0,508.0,508.0
2024-10-01,-2.0,0.0,0.0,121.0,413.0,413.0
2024-11-01,0.0,0.0,0.0,78.0,266.0,266.0
2024-12-01,0.0,0.0,0.0,63.0,215.0,215.0
