measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-09-01,0.0,0.0,0.0,537.098,1833.0,1833.0
2022-10-01,0.0,0.0,0.0,425.737,1453.0,1453.0
2022-11-01,0.0,0.0,0.0,351.157,1198.0,1198.0
2022-12-01,0.0,0.0,0.0,228.008,778.0,778.0
2023-01-01,0.0,0.0,0.0,298.0,1017.0,1017.0
2023-02-01,-3.0,0.0,0.0,470.0,1604.0,1604.0
2023-03-01,-3.0,0.0,0.0,706.0,2409.0,2409.0
2023-04-01,-2.0,0.0,0.0,806.0,2750.0,2750.0
2023-05-01,-18.0,0.0,0.0,1178.0,4019.0,4019.0
2023-06-01,-9.0,0.0,0.0,797.0,2719.0,2719.0
2023-07-01,-4.0,0.0,0.0,919.0,3136.0,3136.0
2023-08-01,-15.0,0.0,0.0,936.0,3194.0,3194.0
2023-09-01,-14.0,0.0,0.0,801.0,2733.0,2733.0
2023-10-01,-16.0,0.0,0.0,597.0,2037.0,2037.0
2023-11-01,-7.0,0.0,0.0,559.0,1907.0,1907.0
2023-12-01,-11.0,0.0,0.0,313.0,1068.0,1068.0
2024-01-01,-6.0,0.0,0.0,214.0,730.0,730.0
2024-02-01,-9.0,0.0,0.0,778.0,2655.0,2655.0
2024-03-01,-12.0,0.0,0.0,814.0,2777.0,2777.0
2024-04-01,-9.0,0.0,0.0,795.0,2713.0,2713.0
2024-05-01,-8.0,0.0,0.0,890.0,3037.0,3037.0
2024-06-01,-5.0,0.0,0.0,888.0,3030.0,3030.0
2024-07-01,-3.0,0.0,0.0,826.0,2818.0,2818.0
2024-08-01,-3.0,0.0,0.0,634.0,2163.0,2163.0
2024-09-01,-4.0,0.0,0.0,925.0,3156.0,3156.0
2024-10-01,-8.0,0.0,0.0,901.0,3074.0,3074.0
2024-11-01,-10.0,0.0,0.0,614.0,2095.0,2095.0
2024-12-01,-13.0,0.0,0.0,405.0,1382.0,1382.0
