measured_on,"Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed"
2004-05-01,1169878.0,11645745.0,11645745.0,1327.0,13208.0,13208.0
2004-06-01,1255814.0,12501979.0,12501979.0,1317.0,13108.0,13108.0
2004-07-01,1255217.0,12542027.0,12542027.0,1439.0,14374.0,14374.0
2004-08-01,1327688.0,13334605.0,13334605.0,523.0,5255.0,5255.0
2004-09-01,966576.0,9879634.0,9879634.0,1778.0,18174.0,18174.0
2004-10-01,1064402.0,10741260.0,10741260.0,1020.0,10293.0,10293.0
2004-11-01,1080792.0,10820321.0,10820321.0,1110.0,11109.0,11109.0
2004-12-01,1194164.0,11666208.0,11666208.0,1587.0,16362.0,16362.0
2005-01-01,1144092.0,11360979.21,11360979.21,2040.0,20134.4,20134.4
2005-02-01,1119488.0,10987885.4,10987885.4,1408.0,13823.4,13823.4
2005-03-01,1252260.0,12267960.19,12267960.19,1907.0,18682.5,18682.5
2005-04-01,1079429.0,10685358.84,10685358.84,1936.0,19160.03,19160.03
2005-05-01,877799.0,8522496.42,8522496.42,365.0,3539.9,3539.9
2005-06-01,1131232.0,11229834.11,11229834.11,2860.0,28390.62,28390.62
2005-07-01,1352886.0,13323607.46,13323607.46,1223.0,12043.49,12043.49
2005-08-01,1387346.0,13701124.85,13701124.85,386.0,3812.23,3812.23
2005-09-01,1308227.0,13030391.39,13030391.39,193.0,1920.04,1920.04
2005-10-01,903171.0,9058322.09,9058322.09,1993.0,19990.38,19990.38
2005-11-01,835948.0,8419100.26,8419100.26,3024.0,30452.76,30452.76
2005-12-01,1188356.0,11812059.93,11812059.93,1658.0,16481.95,16481.95
2006-01-01,1136590.0,11215198.0,11215198.0,429.0,4232.0,4232.0
2006-02-01,650288.0,6440412.0,6440412.0,750.0,7424.0,7424.0
2006-03-01,723805.0,7213218.0,7213218.0,786.0,7832.0,7832.0
2006-04-01,662024.0,6623415.0,6623415.0,3017.0,30185.0,30185.0
2006-05-01,1039947.0,10368936.0,10368936.0,3447.0,34368.0,34368.0
2006-06-01,1149550.0,11364341.0,11364341.0,1229.0,12154.0,12154.0
2006-07-01,1312274.0,12997458.0,12997458.0,619.0,6127.0,6127.0
2006-08-01,1125755.0,11175097.0,11175097.0,2015.0,20002.0,20002.0
2006-09-01,1214320.0,11918671.0,11918671.0,796.0,7816.0,7816.0
2006-10-01,1059218.0,10541140.0,10541140.0,1510.0,15025.0,15025.0
2006-11-01,1120390.0,11125673.0,11125673.0,368.0,3656.0,3656.0
2006-12-01,1044452.0,10452733.0,10452733.0,1647.0,16487.0,16487.0
2007-01-01,1169367.915,11566418.0,11566418.0,1896.085,18754.0,18754.0
2007-02-01,1113699.52,11053983.0,11053983.0,978.48,9712.0,9712.0
2007-03-01,998891.593,9800587.0,9800587.0,431.40700000000004,4233.0,4233.0
2007-04-01,844717.038,8320548.0,8320548.0,233.96200000000002,2305.0,2305.0
2007-05-01,1060458.973,10441324.0,10441324.0,1968.027,19377.0,19377.0
2007-06-01,1246657.053,12218232.0,12218232.0,259.947,2548.0,2548.0
2007-07-01,1306687.272,12785798.0,12785798.0,465.728,4557.0,4557.0
2007-08-01,1281371.006,12708280.0,12708280.0,330.994,3283.0,3283.0
2007-09-01,1160471.723,11650563.0,11650563.0,1737.276,17441.0,17441.0
2007-10-01,1115717.389,11117418.0,11117418.0,881.61,8785.0,8785.0
2007-11-01,1039849.509,10264794.0,10264794.0,2116.491,20893.0,20893.0
2007-12-01,1271958.885,12551225.0,12551225.0,422.115,4165.0,4165.0
2008-01-01,1197837.961,11808636.0,11808636.0,732.039,7217.0,7217.0
2008-02-01,1004637.675,9975487.0,9975487.0,1988.325,19743.0,19743.0
2008-03-01,978189.736,9725602.0,9725602.0,2008.2640000000001,19967.0,19967.0
2008-04-01,755462.853,7460063.0,7460063.0,1567.1470000000002,15475.0,15475.0
2008-05-01,680535.343,6818359.0,6818359.0,1126.6570000000002,11288.0,11288.0
2008-06-01,805564.789,8202152.0,8202152.0,3532.2110000000002,35964.0,35964.0
2008-07-01,1084741.578,10783106.0,10783106.0,1432.422,14239.0,14239.0
2008-08-01,1188873.01,11762661.0,11762661.0,259.99,2572.0,2572.0
2008-09-01,1072298.342,10702581.0,10702581.0,592.658,5915.0,5915.0
2008-10-01,915270.51,9240899.0,9240899.0,1679.49,16957.0,16957.0
2008-11-01,762017.915,7810061.0,7810061.0,1288.085,13202.0,13202.0
2008-12-01,842717.714,8628794.0,8628794.0,3497.286,35810.0,35810.0
2009-01-01,1099252.032,11027326.0,11027326.0,1126.968,11305.0,11305.0
2009-02-01,764329.522,7719530.0,7719530.0,1085.478,10963.0,10963.0
2009-03-01,778762.605,7995153.0,7995153.0,2158.395,22159.0,22159.0
2009-04-01,1073882.567,10823712.0,10823712.0,1210.433,12200.0,12200.0
2009-05-01,972225.686,9971885.0,9971885.0,906.3140000000001,9296.0,9296.0
2009-06-01,970016.902,9871196.0,9871196.0,1438.098,14635.0,14635.0
2009-07-01,1101390.401,11166008.0,11166008.0,506.59900000000005,5136.0,5136.0
2009-08-01,1078278.101,10957179.0,10957179.0,627.899,6381.0,6381.0
2009-09-01,803930.445,8107857.0,8107857.0,2022.555,20398.0,20398.0
2009-10-01,1011850.722,9979712.0,9979712.0,2366.2780000000002,23338.0,23338.0
2009-11-01,863194.477,8531415.0,8531415.0,2058.523,20345.0,20345.0
2009-12-01,884605.898,8784713.0,8784713.0,417.10200000000003,4142.0,4142.0
2010-01-01,1098799.625,10862505.0,10862505.0,1855.375,18342.0,18342.0
2010-02-01,1029135.361,10159425.0,10159425.0,1043.6390000000001,10303.0,10303.0
2010-03-01,813794.865,8011737.0,8011737.0,968.135,9531.0,9531.0
2010-04-01,714107.217,7093930.0,7093930.0,3823.7830000000004,37985.0,37985.0
2010-05-01,675288.451,6845082.0,6845082.0,3224.549,32686.0,32686.0
2010-06-01,886630.239,8833448.0,8833448.0,1230.761,12262.0,12262.0
2010-07-01,988872.247,9928739.0,9928739.0,2622.753,26334.0,26334.0
2010-08-01,974328.342,9780191.0,9780191.0,2265.658,22742.0,22742.0
2010-09-01,1011058.852,10036299.0,10036299.0,1485.1480000000001,14742.0,14742.0
2010-10-01,874693.241,8788984.0,8788984.0,2388.759,24002.0,24002.0
2010-11-01,880630.171,8780437.0,8780437.0,1892.8290000000002,18873.0,18873.0
2010-12-01,1035666.396,10299856.0,10299856.0,1459.604,14516.0,14516.0
2011-01-01,926106.57,9448140.0,9448140.0,1891.435,19296.0,19296.0
2011-02-01,545295.19,5576066.0,5576066.0,1322.813,13527.0,13527.0
2011-03-01,466827.65,4707686.0,4707686.0,84.355,851.0,851.0
2011-04-01,506865.47,5255956.0,5255956.0,2498.532,25909.0,25909.0
2011-05-01,712297.88,7293265.0,7293265.0,2240.118,22937.0,22937.0
2011-06-01,996282.12,10005899.0,10005899.0,1708.883,17163.0,17163.0
2011-07-01,992705.54,10117039.0,10117039.0,1436.456,14639.0,14639.0
2011-08-01,963730.12,9907750.0,9907750.0,1633.879,16797.0,16797.0
2011-09-01,832334.25,8508775.0,8508775.0,2631.755,26904.0,26904.0
2011-10-01,820950.87,8397751.0,8397751.0,2278.128,23304.0,23304.0
2011-11-01,740643.83,7610269.0,7610269.0,2762.166,28382.0,28382.0
2011-12-01,884485.47,9054424.0,9054424.0,1794.535,18371.0,18371.0
2012-01-01,983692.52,9942080.0,9942080.0,1162.476,11749.0,11749.0
2012-02-01,851678.6,8780326.0,8780326.0,1364.402,14066.0,14066.0
2012-03-01,760909.39,7980939.0,7980939.0,2335.615,24498.0,24498.0
2012-04-01,638720.19,6769877.0,6769877.0,1403.807,14879.0,14879.0
2012-05-01,583641.65,6191695.0,6191695.0,2378.354,25231.0,25231.0
2012-06-01,783450.4,8350369.0,8350369.0,1373.599,14640.0,14640.0
2012-07-01,1027493.8,10686609.0,10686609.0,1307.194,13596.0,13596.0
2012-08-01,887066.35,9391837.0,9391837.0,1167.647,12362.0,12362.0
2012-09-01,846142.22,8856739.0,8856739.0,1199.785,12558.0,12558.0
2012-10-01,766749.02,7903519.0,7903519.0,647.979,6679.0,6679.0
2012-11-01,753087.31,7795645.0,7795645.0,1978.694,20483.0,20483.0
2012-12-01,900394.0,9259119.0,9259119.0,1490.005,15322.0,15322.0
2013-01-01,739067.39,7585294.0,7585294.0,3324.609,34122.0,34122.0
2013-02-01,896870.97,9042607.0,9042607.0,2932.034,29562.0,29562.0
2013-03-01,1143437.4,11479297.0,11479297.0,795.609,7987.0,7987.0
2013-04-01,863366.79,8871370.0,8871370.0,2559.209,26297.0,26297.0
2013-05-01,847146.59,8680269.0,8680269.0,1171.412,12003.0,12003.0
2013-06-01,965287.27,9938516.0,9938516.0,1832.73,18870.0,18870.0
2013-07-01,996083.2,10331820.0,10331820.0,2578.799,26748.0,26748.0
2013-08-01,1015640.8,10568148.0,10568148.0,473.2,4924.0,4924.0
2013-09-01,976788.76,10194148.0,10194148.0,603.241,6296.0,6296.0
2013-10-01,733408.86,7504001.0,7504001.0,93.143,953.0,953.0
2013-11-01,532492.6,5422474.0,5422474.0,1646.399,16766.0,16766.0
2013-12-01,811977.42,8222225.0,8222225.0,5411.576,54799.0,54799.0
2014-01-01,1126986.1,11488442.0,11488442.0,3195.914,32579.0,32579.0
2014-02-01,1150624.1,11612122.0,11612122.0,505.945,5106.0,5106.0
2014-03-01,1254944.4,12502275.0,12502275.0,1907.596,19004.0,19004.0
2014-04-01,820847.84,8315457.0,8315457.0,2072.159,20992.0,20992.0
2014-05-01,683248.46,7015015.0,7015015.0,1946.538,19985.0,19985.0
2014-06-01,1111892.3,11304103.0,11304103.0,754.701,7673.0,7673.0
2014-07-01,899471.76,9215201.0,9215201.0,2136.237,21886.0,21886.0
2014-08-01,954193.15,9832589.0,9832589.0,1942.85,20020.0,20020.0
2014-09-01,756739.52,7842754.0,7842754.0,2970.481,30786.0,30786.0
2014-10-01,872508.56,8964934.0,8964934.0,1952.445,20061.0,20061.0
2014-11-01,957178.45,9724980.0,9724980.0,1808.548,18375.0,18375.0
2014-12-01,929415.43,9572842.0,9572842.0,2602.575,26806.0,26806.0
2015-01-01,1022371.8,10377149.0,10377149.0,2652.213,26920.0,26920.0
2015-02-01,1024741.3,10366187.0,10366187.0,2335.722,23628.0,23628.0
2015-03-01,1008241.1,10237566.0,10237566.0,1789.919,18175.0,18175.0
2015-04-01,732573.86,7543492.0,7543492.0,1512.136,15571.0,15571.0
2015-05-01,682337.55,7141287.0,7141287.0,1182.449,12375.0,12375.0
2015-06-01,796396.54,8518837.0,8518837.0,1431.459,15312.0,15312.0
2015-07-01,685882.09,7347419.0,7347419.0,2736.906,29319.0,29319.0
2015-08-01,810314.83,8488650.0,8488650.0,1664.171,17433.0,17433.0
2015-09-01,679601.39,7134192.0,7134192.0,1786.606,18755.0,18755.0
2015-10-01,410043.5,4355694.0,4355694.0,3057.497,32478.0,32478.0
2015-11-01,489793.19,5112282.0,5112282.0,3474.812,36269.0,36269.0
2015-12-01,668721.18,6973644.0,6973644.0,2041.824,21293.0,21293.0
2016-01-01,848208.53,8685225.0,8685225.0,2121.471,21723.0,21723.0
2016-02-01,677179.2,7015893.0,7015893.0,1272.799,13187.0,13187.0
2016-03-01,397620.33,4332830.0,4332830.0,1789.67,19502.0,19502.0
2016-04-01,362911.05,3890152.0,3890152.0,2581.953,27677.0,27677.0
2016-05-01,392149.48,4262310.0,4262310.0,2507.518,27254.0,27254.0
2016-06-01,596441.7,6246971.0,6246971.0,774.298,8110.0,8110.0
2016-07-01,780087.25,8095276.0,8095276.0,3258.752,33817.0,33817.0
2016-08-01,899537.27,9349788.0,9349788.0,1243.734,12927.0,12927.0
2016-09-01,354993.56,3783598.0,3783598.0,1878.445,20021.0,20021.0
2016-10-01,233607.95,2634653.0,2634653.0,1595.05,17989.0,17989.0
2016-11-01,305471.79,3364491.0,3364491.0,2331.206,25676.0,25676.0
2016-12-01,755195.36,7753223.0,7753223.0,3304.644,33927.0,33927.0
2017-01-01,517208.73,5564609.0,5564609.0,5605.27,60307.0,60307.0
2017-02-01,472770.93,4980268.0,4980268.0,1755.068,18488.0,18488.0
2017-03-01,527047.14,5390885.0,5390885.0,1743.859,17837.0,17837.0
2017-04-01,283569.63,3030519.0,3030519.0,1665.368,17798.0,17798.0
2017-05-01,309440.77,3297707.0,3297707.0,1743.23,18578.0,18578.0
2017-06-01,485319.57,5121628.0,5121628.0,4008.427,42301.0,42301.0
2017-07-01,629824.03,6699727.0,6699727.0,1922.972,20456.0,20456.0
2017-08-01,387323.5,4260696.0,4260696.0,2816.503,30983.0,30983.0
2017-09-01,135070.99,1605463.0,1605463.0,1619.011,19244.0,19244.0
2017-10-01,412736.21,4495959.0,4495959.0,286.788,3124.0,3124.0
2017-11-01,164452.32,1913713.0,1913713.0,2748.683,31986.0,31986.0
2017-12-01,766222.56,7279168.0,7279168.0,4493.445,42688.0,42688.0
2018-01-01,666957.16,6904390.0,6904390.0,7677.839,79482.0,79482.0
2018-02-01,554389.9,5788545.0,5788545.0,1483.104,15486.0,15486.0
2018-03-01,545971.86,5691280.0,5691280.0,1450.136,15116.0,15116.0
2018-04-01,362276.38,3874435.0,3874435.0,2583.622,27631.0,27631.0
2018-05-01,315439.59,3465717.0,3465717.0,717.406,7882.0,7882.0
2018-06-01,534743.86,5752023.0,5752023.0,3315.145,35660.0,35660.0
2018-07-01,661976.62,7140769.0,7140769.0,477.377,5149.0,5149.0
2018-08-01,615062.67,6639187.0,6639187.0,2200.329,23751.0,23751.0
2018-09-01,183403.67,2088716.0,2088716.0,401.331,4571.0,4571.0
2018-10-01,123180.42,1444729.0,1444729.0,687.579,8064.0,8064.0
2018-11-01,51784.582,721257.0,721257.0,1915.418,26678.0,26678.0
2018-12-01,489157.24,5142246.0,5142246.0,3691.76,38809.0,38809.0
2019-01-01,820428.92,8406505.0,8406505.0,1818.083,18629.0,18629.0
2019-02-01,582124.09,6146838.0,6146838.0,1564.91,16524.0,16524.0
2019-03-01,742157.22,7615751.0,7615751.0,681.781,6996.0,6996.0
2019-04-01,436694.18,4578286.0,4578286.0,423.816,4443.0,4443.0
2019-05-01,73959.58,974441.0,974441.0,1730.42,22799.0,22799.0
2019-06-01,497571.71,5424419.0,5424419.0,4180.289,45573.0,45573.0
2019-07-01,782290.09,8251163.0,8251163.0,772.909,8152.0,8152.0
2019-08-01,463450.52,4985865.0,4985865.0,2845.479,30612.0,30612.0
2019-09-01,716042.85,7516752.0,7516752.0,1711.149,17963.0,17963.0
2019-10-01,408762.13,4426720.0,4426720.0,4410.868,47768.0,47768.0
2019-11-01,510381.11,5718336.0,5718336.0,4019.892,45039.0,45039.0
2019-12-01,769387.63,8129975.0,8129975.0,472.367,4991.0,4991.0
2020-01-01,571543.97,6206044.0,6206044.0,831.033,9024.0,9024.0
2020-02-01,333179.18,3805714.0,3805714.0,4326.818,49423.0,49423.0
2020-03-01,477087.11,5055371.0,5055371.0,1710.89,18129.0,18129.0
2020-04-01,96085.73,1241122.0,1241122.0,1203.27,15542.0,15542.0
2020-05-01,411292.05,4576603.0,4576603.0,1044.951,11628.0,11628.0
2020-06-01,533714.98,5830589.0,5830589.0,1823.023,19916.0,19916.0
2020-07-01,301403.57,3521494.0,3521494.0,1933.435,22590.0,22590.0
2020-08-01,105674.85,1302860.0,1302860.0,1521.155,18754.0,18754.0
2020-09-01,11919.957,210381.0,210381.0,64.043,1130.0,1130.0
2020-10-01,-9802.94,0.0,0.0,-36.06,0.0,0.0
2020-11-01,5450.127,210390.0,210390.0,292.873,11306.0,11306.0
2020-12-01,125097.11,1584665.0,1584665.0,1673.895,21204.0,21204.0
2021-01-01,639972.45,6923729.0,6923729.0,4038.546,43692.0,43692.0
2021-02-01,782511.47,8054695.0,8054695.0,3952.527,40685.0,40685.0
2021-03-01,203463.22,2359278.0,2359278.0,2735.778,31723.0,31723.0
2021-04-01,206012.67,2363043.0,2363043.0,2428.332,27854.0,27854.0
2021-05-01,368654.58,3980214.0,3980214.0,1802.42,19460.0,19460.0
2021-06-01,390362.23,4401597.0,4401597.0,2867.773,32336.0,32336.0
2021-07-01,522466.57,5545963.0,5545963.0,4243.434,45044.0,45044.0
2021-08-01,658877.09,6826560.0,6826560.0,2145.914,22234.0,22234.0
2021-09-01,420587.42,4647910.0,4647910.0,1358.585,15014.0,15014.0
2021-10-01,2832.97,125865.0,125865.0,9.03,401.0,401.0
2021-11-01,15189.621,382149.0,382149.0,929.379,23382.0,23382.0
2021-12-01,192401.04,2151705.0,2151705.0,6792.961,75969.0,75969.0
2022-01-01,214977.76,2422054.0,2422054.0,2951.242,33250.0,33250.0
2022-02-01,268979.69,3006834.0,3006834.0,4387.314,49044.0,49044.0
2022-03-01,459435.87,4853945.0,4853945.0,3632.131,38374.0,38374.0
2022-04-01,167638.63,1745261.0,1745261.0,4067.37,42345.0,42345.0
2022-05-01,309841.04,3404538.0,3404538.0,753.958,8285.0,8285.0
2022-06-01,146223.25,1724383.0,1724383.0,3008.748,35482.0,35482.0
2022-07-01,301778.29,3389746.0,3389746.0,1253.711,14082.0,14082.0
2022-08-01,343759.63,3716773.0,3716773.0,1054.372,11400.0,11400.0
2022-09-01,405282.87,4450760.0,4450760.0,760.13,8348.0,8348.0
2022-10-01,31087.696,565429.0,565429.0,5104.304,92838.0,92838.0
2022-11-01,163738.05,1942080.0,1942080.0,2688.948,31893.0,31893.0
2022-12-01,463684.76,5190377.0,5190377.0,3164.245,35420.0,35420.0
2023-01-01,342236.19,3935590.0,3935590.0,1740.812,20019.0,20019.0
2023-02-01,270656.8,3054082.0,3054082.0,466.201,5261.0,5261.0
2023-03-01,352207.92,3866706.0,3866706.0,2241.076,24604.0,24604.0
2023-04-01,75979.855,875526.0,875526.0,1621.145,18681.0,18681.0
2023-05-01,-8400.189,42705.0,42705.0,-2959.811,15047.0,15047.0
2023-06-01,-10721.05,0.0,0.0,-112.948,0.0,0.0
2023-07-01,-5423.859,0.0,0.0,-57.141,0.0,0.0
2023-08-01,-3193.357,0.0,0.0,-33.643,0.0,0.0
2023-09-01,-346.351,0.0,0.0,-3.649,0.0,0.0
2023-10-01,-452.236,0.0,0.0,-4.764,0.0,0.0
2023-11-01,-348.33,0.0,0.0,-3.67,0.0,0.0
2023-12-01,-423.538,0.0,0.0,-4.462,0.0,0.0
2024-01-01,-379.336,0.0,0.0,-2.664,0.0,0.0
2024-02-01,-261.166,0.0,0.0,-1.834,0.0,0.0
2024-03-01,-391.252,0.0,0.0,-2.748,0.0,0.0
2024-04-01,-491.548,0.0,0.0,-3.452,0.0,0.0
2024-05-01,-376.357,0.0,0.0,-2.643,0.0,0.0
