measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,-1.187,0.0,0.0,647.027,2208.0,2208.0
2022-02-01,-0.984,0.0,0.0,425.803,1453.0,1453.0
2022-03-01,-1.018,0.0,0.0,635.483,2168.0,2168.0
2022-04-01,-1.218,0.0,0.0,776.433,2649.0,2649.0
2022-05-01,-1.219,0.0,0.0,873.89,2982.0,2982.0
2022-06-01,-1.238,0.0,0.0,878.991,2999.0,2999.0
2022-07-01,-1.186,0.0,0.0,970.273,3311.0,3311.0
2022-08-01,-1.162,0.0,0.0,855.902,2920.0,2920.0
2022-09-01,-1.184,0.0,0.0,709.583,2421.0,2421.0
2022-10-01,-1.222,0.0,0.0,562.458,1919.0,1919.0
2022-11-01,-1.178,0.0,0.0,463.927,1583.0,1583.0
2022-12-01,-1.204,0.0,0.0,301.23,1028.0,1028.0
2023-01-01,2.0,0.0,0.0,299.0,1020.0,1020.0
2023-02-01,-1.0,0.0,0.0,356.0,1215.0,1215.0
2023-03-01,-7.0,0.0,0.0,337.0,1150.0,1150.0
2023-04-01,-2.0,0.0,0.0,351.0,1198.0,1198.0
2023-05-01,-1.0,0.0,0.0,1301.0,4439.0,4439.0
2023-06-01,-6.0,0.0,0.0,602.0,2054.0,2054.0
2023-07-01,-6.0,0.0,0.0,799.0,2726.0,2726.0
2023-08-01,-1.0,0.0,0.0,1039.0,3545.0,3545.0
2023-09-01,-11.0,0.0,0.0,587.0,2003.0,2003.0
2023-10-01,-4.0,0.0,0.0,531.0,1812.0,1812.0
2023-11-01,-1.0,0.0,0.0,545.0,1860.0,1860.0
2023-12-01,-7.0,0.0,0.0,313.0,1068.0,1068.0
2024-01-01,-16.0,0.0,0.0,178.0,607.0,607.0
2024-02-01,-10.0,0.0,0.0,588.0,2006.0,2006.0
2024-03-01,-11.0,0.0,0.0,789.0,2692.0,2692.0
2024-04-01,-9.0,0.0,0.0,875.0,2986.0,2986.0
2024-05-01,-7.0,0.0,0.0,1075.0,3668.0,3668.0
2024-06-01,-5.0,0.0,0.0,1216.0,4149.0,4149.0
2024-07-01,-6.0,0.0,0.0,1138.0,3883.0,3883.0
2024-08-01,-4.0,0.0,0.0,1059.0,3613.0,3613.0
2024-09-01,-3.0,0.0,0.0,864.0,2948.0,2948.0
2024-10-01,-5.0,0.0,0.0,866.0,2955.0,2955.0
2024-11-01,-6.0,0.0,0.0,571.0,1948.0,1948.0
2024-12-01,-8.0,0.0,0.0,317.0,1082.0,1082.0
