measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2020-01-01,1746.214,20474.0,101390.0
2020-02-01,2074.383,24322.0,120446.0
2020-03-01,870.911,10212.0,50568.0
2020-04-01,1087.64,12753.0,63152.0
2020-05-01,1617.315,18963.0,93907.0
2020-06-01,1802.017,21129.0,104631.0
2020-07-01,2951.507,34607.0,171373.0
2020-08-01,1662.901,19498.0,96554.0
2020-09-01,1294.099,15173.0,75140.0
2020-10-01,1345.521,15776.0,78125.0
2020-11-01,1090.617,12788.0,63325.0
2020-12-01,1869.485,21920.0,108548.0
2021-01-01,1340.519,15718.0,77060.0
2021-02-01,521.195,6111.0,29961.0
2021-03-01,1074.134,12594.0,61747.0
2021-04-01,1113.587,13057.0,64016.0
2021-05-01,716.554,8402.0,41192.0
2021-06-01,2630.28,30840.0,151204.0
2021-07-01,3137.707,36790.0,180373.0
2021-08-01,2783.292,32634.0,160000.0
2021-09-01,1841.623,21593.0,105866.0
2021-10-01,2157.129,25293.0,124004.0
2021-11-01,1982.052,23240.0,113939.0
2021-12-01,2137.958,25068.0,122902.0
2022-01-01,1648.347,18747.0,90613.0
2022-02-01,1381.207,15709.0,75929.0
2022-03-01,1190.283,13537.0,65434.0
2022-04-01,554.203,6303.0,30467.0
2022-05-01,1612.919,18344.0,88667.0
2022-06-01,2405.777,27362.0,132253.0
2022-07-01,2985.131,33951.0,164102.0
2022-08-01,2958.837,33652.0,162656.0
2022-09-01,2170.626,24687.0,119326.0
2022-10-01,1460.753,16614.0,80302.0
2022-11-01,1207.675,13735.0,66390.0
2022-12-01,1722.242,19588.0,94677.0
2023-01-01,1599.107,18187.0,101983.0
2023-02-01,1055.927,12009.0,67342.0
2023-03-01,1501.467,17077.0,95757.0
2023-04-01,460.376,5236.0,29360.0
2023-05-01,1675.86,19060.0,106879.0
2023-06-01,1980.661,22527.0,126317.0
2023-07-01,2270.15,25819.0,144780.0
2023-08-01,2075.265,23603.0,132351.0
2023-09-01,1673.294,19031.0,106715.0
2023-10-01,1064.787,12110.0,67908.0
2023-11-01,1062.784,12087.0,67780.0
2023-12-01,1509.322,17166.0,96258.0
2024-01-01,1820.448,20705.0,109096.0
2024-02-01,1656.413,18839.0,99265.0
2024-03-01,1035.272,11774.0,62041.0
2024-04-01,657.922,7483.0,39427.0
2024-05-01,1959.19,22283.0,117410.0
2024-06-01,1985.104,22577.0,118964.0
2024-07-01,2806.806,31923.0,168205.0
2024-08-01,2842.967,32334.0,170373.0
2024-09-01,1984.223,22567.0,118910.0
2024-10-01,1116.585,12699.0,66915.0
2024-11-01,1288.025,14649.0,77189.0
2024-12-01,1697.045,19301.0,101701.0
