measured_on,"Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed"
2009-01-01,178724.715,1732986.0,2183895.0,98.285,953.0,1201.0
2009-02-01,130915.149,1288256.0,1671221.0,180.851,1780.0,2309.0
2009-03-01,95292.873,950851.0,1366557.0,356.127,3554.0,5107.0
2009-04-01,16.344,154.0,306662.0,0.42300000000000004,4.0,7929.0
2009-05-01,54498.857,526809.0,889038.0,423.14300000000003,4090.0,6903.0
2009-06-01,69952.509,713593.0,1035814.0,483.49100000000004,4932.0,7159.0
2009-07-01,78411.701,790992.0,1102806.0,345.29900000000004,3483.0,4856.0
2009-08-01,84133.023,853033.0,1140335.0,150.977,1531.0,2046.0
2009-09-01,54491.203,564264.0,845953.0,472.797,4896.0,7340.0
2009-10-01,68421.221,696274.0,991646.0,352.779,3590.0,5113.0
2009-11-01,52534.348,547687.0,847485.0,158.65200000000002,1654.0,2559.0
2009-12-01,96250.835,950008.0,1327289.0,519.165,5124.0,7159.0
2010-01-01,96998.132,976403.0,1365266.0,526.868,5304.0,7416.0
2010-02-01,88536.49799999999,882842.0,1267090.0,514.5020000000001,5130.0,7363.0
2010-03-01,72225.128,737676.0,1089743.0,372.872,3808.0,5626.0
2010-04-01,53436.713,537087.0,848055.0,64.287,646.0,1020.0
2010-05-01,83973.373,857390.0,1116088.0,288.627,2947.0,3836.0
2010-06-01,103441.222,1034052.0,1275520.0,342.778,3427.0,4227.0
2010-07-01,131179.181,1289329.0,1547986.0,346.819,3409.0,4093.0
2010-08-01,121661.797,1205340.0,1473000.0,190.203,1884.0,2303.0
2010-09-01,68847.566,714951.0,960445.0,201.434,2092.0,2810.0
2010-10-01,49948.47,535925.0,784511.0,325.53000000000003,3493.0,5113.0
2010-11-01,49746.683000000005,528587.0,809321.0,157.317,1672.0,2559.0
2010-12-01,101736.35,1027453.0,1306796.0,298.65000000000003,3016.0,3836.0
2011-01-01,84402.784,870181.0,1183776.0,329.216,3394.0,4617.0
2011-02-01,52215.231,564484.0,862052.0,340.769,3684.0,5626.0
2011-03-01,51109.076,554096.0,877699.0,326.924,3544.0,5614.0
2011-04-01,69416.114,719498.0,986029.0,215.886,2238.0,3067.0
2011-05-01,70946.736,742029.0,978088.0,352.264,3684.0,4856.0
2011-06-01,59740.145,623315.0,879696.0,207.855,2169.0,3061.0
2011-07-01,21921.661,248704.0,595461.0,122.339,1388.0,3323.0
2011-08-01,83449.016,864130.0,1093503.0,197.984,2050.0,2594.0
2011-09-01,59739.849,638031.0,859900.0,302.151,3227.0,4349.0
2011-10-01,50200.969,544050.0,802105.0,89.031,965.0,1423.0
2011-11-01,54776.216,587267.0,859734.0,257.784,2764.0,4046.0
2011-12-01,48394.655,528865.0,822895.0,120.345,1315.0,2046.0
2012-01-01,50585.502,551953.0,908555.0,142.498,1555.0,2559.0
2012-02-01,47018.96,513923.0,844410.0,272.04,2973.0,4886.0
2012-03-01,47980.717,521506.0,849112.0,173.283,1883.0,3067.0
2012-04-01,41649.775,457245.0,765275.0,147.225,1616.0,2705.0
2012-05-01,47111.935,508414.0,802591.0,195.065,2105.0,3323.0
2012-06-01,48932.426,522614.0,799968.0,141.574,1512.0,2315.0
2012-07-01,70209.16,740775.0,978518.0,256.84,2710.0,3580.0
2012-08-01,62218.95,663860.0,897702.0,124.05,1324.0,1790.0
2012-09-01,50112.592,539365.0,750258.0,139.408,1500.0,2087.0
2012-10-01,47463.555,512050.0,739930.0,65.445,706.0,1020.0
2012-11-01,58872.948,622604.0,896581.0,235.052,2486.0,3580.0
2012-12-01,46456.063,507233.0,786066.0,120.937,1320.0,2046.0
2013-01-01,57006.732,605199.0,933393.0,218.268,2317.0,3574.0
2013-02-01,44823.211,487304.0,793969.0,201.789,2194.0,3574.0
2013-03-01,77868.338,790631.0,976927.0,346.662,3520.0,4349.0
2013-04-01,74871.764,765436.0,1026588.0,186.236,1904.0,2554.0
2013-05-01,71168.089,732419.0,1000267.0,204.911,2109.0,2880.0
2013-06-01,87448.596,896561.0,1146788.0,253.404,2598.0,3323.0
2013-07-01,107795.67,1084299.0,1344306.0,225.33,2267.0,2810.0
2013-08-01,77123.777,799817.0,1051204.0,395.223,4099.0,5387.0
2013-09-01,64500.646,675064.0,900662.0,256.354,2683.0,3580.0
2013-10-01,64107.559,677949.0,906473.0,289.441,3061.0,4093.0
2013-11-01,67740.338,708749.0,963300.0,413.662,4328.0,5882.0
2013-12-01,81972.721,838289.0,1153811.0,288.279,2948.0,4058.0
2014-01-01,132404.42,1306122.0,1642396.0,288.577,2847.0,3580.0
2014-02-01,122045.43,1197446.0,1528573.0,430.572,4225.0,5393.0
2014-03-01,39347.226,406034.0,801618.0,37.774,390.0,770.0
2014-04-01,49345.759,522303.0,832366.0,269.241,2850.0,4542.0
2014-05-01,72643.774,763300.0,984148.0,264.226,2776.0,3580.0
2014-06-01,96378.656,977008.0,1196543.0,226.344,2294.0,2810.0
2014-07-01,84858.907,877823.0,1118974.0,194.093,2008.0,2559.0
2014-08-01,65389.566,696817.0,908375.0,316.434,3372.0,4396.0
2014-09-01,61952.98,656069.0,869033.0,91.02,964.0,1277.0
2014-10-01,51548.411,564652.0,796741.0,165.589,1814.0,2559.0
2014-11-01,68563.302,703746.0,952394.0,257.698,2645.0,3580.0
2014-12-01,71433.507,752934.0,1062313.0,290.493,3062.0,4320.0
2015-01-01,72716.664,763395.0,1107992.0,230.336,2418.0,3510.0
2015-02-01,99884.907,1093358.0,1459011.0,140.093,1533.0,2046.0
2015-03-01,54586.234,588294.0,966140.0,158.766,1711.0,2810.0
2015-04-01,47167.257,520103.0,781527.0,197.743,2180.0,3276.0
2015-05-01,46273.529,504791.0,725292.0,293.471,3201.0,4600.0
2015-06-01,52468.007,570475.0,799050.0,66.993,728.0,1020.0
2015-07-01,56953.786,614704.0,828322.0,193.214,2085.0,2810.0
2015-08-01,56853.775,614437.0,814818.0,241.225,2607.0,3457.0
2015-09-01,54076.541,587063.0,786478.0,214.459,2328.0,3119.0
2015-10-01,47032.282,509518.0,715487.0,184.718,2001.0,2810.0
2015-11-01,58076.489,621638.0,840640.0,190.511,2039.0,2758.0
2015-12-01,61718.937,659757.0,871252.0,199.063,2128.0,2810.0
2016-01-01,60052.771,616152.0,863784.0,444.229,4558.0,6390.0
2016-02-01,56011.083,574174.0,834488.0,219.917,2254.0,3276.0
2016-03-01,48356.396,506637.0,715654.0,103.604,1085.0,1533.0
2016-04-01,47262.462,474693.0,705062.0,393.538,3953.0,5871.0
2016-05-01,54460.761,581206.0,758660.0,73.239,782.0,1020.0
2016-06-01,53882.814,558510.0,742616.0,301.186,3122.0,4151.0
2016-07-01,65279.493,658033.0,798366.0,163.507,1648.0,2000.0
2016-08-01,83445.293,819083.0,1016940.0,216.707,2127.0,2641.0
2016-09-01,54777.972,567563.0,775831.0,454.028,4704.0,6430.0
2016-10-01,48895.552,515074.0,748232.0,267.448,2817.0,4093.0
2016-11-01,54287.447,556711.0,744512.0,317.553,3256.0,4355.0
2016-12-01,56312.643,582783.0,862856.0,406.357,4205.0,6226.0
2017-01-01,65234.754,655612.0,957280.0,345.246,3470.0,5066.0
2017-02-01,46711.902,490237.0,723343.0,88.098,925.0,1364.0
2017-03-01,60753.239,618767.0,888466.0,248.761,2534.0,3638.0
2017-04-01,49824.212,521959.0,796912.0,63.788,668.0,1020.0
2017-05-01,42257.682,442680.0,685574.0,156.318,1638.0,2536.0
2017-06-01,48062.159,507868.0,713040.0,947.841,10016.0,14062.0
2017-07-01,57663.753,597364.0,839752.0,298.247,3090.0,4343.0
2017-08-01,51182.707,539620.0,764545.0,205.293,2164.0,3067.0
2017-09-01,54872.608,566233.0,795261.0,282.392,2914.0,4093.0
2017-10-01,46260.597,477618.0,693473.0,245.403,2534.0,3679.0
2017-11-01,42605.896,440073.0,657427.0,298.104,3079.0,4600.0
2017-12-01,67301.215,664900.0,888253.0,251.785,2487.0,3323.0
2018-01-01,109836.03,1043118.0,1338065.0,167.975,1595.0,2046.0
2018-02-01,44758.272,466248.0,702565.0,325.728,3393.0,5113.0
2018-03-01,47395.179,497951.0,750666.0,728.821,7657.0,11543.0
2018-04-01,54299.71,556790.0,784922.0,230.29,2361.0,3329.0
2018-05-01,12555.008,163879.0,427865.0,44.992,587.0,1533.0
2018-06-01,45712.409,474655.0,724107.0,193.591,2010.0,3067.0
2018-07-01,57255.603,587181.0,811726.0,234.397,2404.0,3323.0
2018-08-01,68321.98,684390.0,792581.0,397.02,3977.0,4606.0
2018-09-01,50517.082,520385.0,555900.0,371.918,3831.0,4093.0
2018-10-01,46807.201,484979.0,532585.0,322.799,3345.0,3673.0
2018-11-01,52224.498,536287.0,1338293.0,179.502,1843.0,4600.0
2018-12-01,56397.393,582642.0,1168054.0,197.607,2041.0,4093.0
2019-01-01,57633.056,584798.0,1199752.0,306.944,3115.0,6390.0
2019-02-01,52582.623,471514.0,542546.0,446.377,4003.0,4606.0
2019-03-01,49679.509,507083.0,583695.0,981.491,10018.0,11532.0
2019-04-01,41645.166,432579.0,521640.0,264.834,2751.0,3317.0
2019-05-01,44034.011,453645.0,590057.0,113.989,1174.0,1527.0
2019-06-01,44617.522,457219.0,582413.0,234.478,2403.0,3061.0
2019-07-01,47627.106,490494.0,623369.0,253.894,2615.0,3323.0
2019-08-01,43910.564,449877.0,602150.0,335.436,3437.0,4600.0
2019-09-01,50772.493,511042.0,607597.0,341.507,3437.0,4087.0
2019-10-01,43203.965,444914.0,569590.0,279.035,2874.0,3679.0
2019-11-01,41812.148,422345.0,567595.0,338.852,3423.0,4600.0
2019-12-01,43159.263,445290.0,593263.0,297.737,3072.0,4093.0
2020-01-01,40519.134,419320.0,548682.0,471.866,4883.0,6390.0
2020-02-01,39626.405,406635.0,474576.0,383.595,3936.0,4594.0
2020-03-01,40276.33,416669.0,494000.0,940.67,9731.0,11538.0
2020-04-01,40093.562,415525.0,485482.0,274.438,2844.0,3323.0
2020-05-01,38802.759,415551.0,525394.0,113.241,1213.0,1533.0
2020-06-01,37948.826,404968.0,512994.0,96.174,1026.0,1300.0
2020-07-01,39799.675,415255.0,600288.0,220.325,2299.0,3323.0
2020-08-01,42658.303,444464.0,553701.0,347.697,3623.0,4513.0
2020-09-01,48067.559,491810.0,569487.0,338.441,3463.0,4010.0
2020-10-01,39875.929,420124.0,597023.0,241.071,2540.0,3609.0
2020-11-01,28196.213,315614.0,503025.0,13.787,154.0,246.0
2020-12-01,38907.588,399166.0,558947.0,387.412,3975.0,5566.0
2021-01-01,39272.042,414497.0,518364.0,474.958,5013.0,6269.0
2021-02-01,59561.551,593472.0,731547.0,367.449,3661.0,4513.0
2021-03-01,38893.475,411047.0,534616.0,823.525,8703.0,11320.0
2021-04-01,39583.466,414770.0,589883.0,115.534,1211.0,1722.0
2021-05-01,165.884,1895.0,13468.0,38.116,435.0,3095.0
2021-06-01,25721.496,232309.0,265330.0,320.504,2895.0,3306.0
2021-07-01,49903.628,519164.0,663734.0,806.372,8389.0,10725.0
2021-08-01,65931.5,663987.0,790372.0,271.5,2734.0,3255.0
2021-09-01,66431.103,656338.0,722267.0,511.897,5058.0,5566.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,37513.798,353418.0,366377.0,3026.202,28510.0,29555.0
2021-12-01,41784.091,437540.0,543851.0,2254.909,23612.0,29349.0
2022-01-01,98716.579,951397.0,1030986.0,504.421,4861.0,5268.0
2022-02-01,47148.593,486052.0,689951.0,308.407,3179.0,4513.0
2022-03-01,44412.26,412436.0,638208.0,787.74,7315.0,11320.0
2022-04-01,38774.839,415603.0,595210.0,112.161,1202.0,1722.0
2022-05-01,66226.231,661573.0,880364.0,263.769,2635.0,3506.0
2022-06-01,7962.692,74832.0,74832.0,2836.308,26655.0,26655.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
